,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CHI,22,8,12,40.0,-12.,5,9,35.7,-13.,40.0,87.5,127.,46.7,53.3
2,2008-09,CHI,23,758,587,56.4,-0.4,593,453,56.7,0.5,7.0,93.6,100.,69.7,30.3
3,2009-10,CHI,24,955,776,55.2,-4.9,701,559,55.6,-5.8,8.8,91.3,100.,53.4,46.6
4,2010-11,CHI,25,965,771,55.6,1.6,694,564,55.2,0.7,7.5,90.1,97.6,63.4,36.6
5,2011-12,WSH,26,986,1068,48.0,-1.1,709,768,48.0,-1.5,8.3,89.6,97.9,46.5,53.5
6,2012-13,WSH,27,539,598,47.4,-2.8,399,442,47.4,-2.4,7.3,92.4,99.7,43.8,56.2
7,2013-14,WSH,28,943,1006,48.4,0.5,702,758,48.1,0.4,7.6,93.1,100.,48.7,51.3
8,2014-15,WSH,29,930,900,50.8,-0.8,665,652,50.5,-1.5,9.7,92.4,102.,56.1,43.9
9,2015-16,STL,30,1005,1058,48.7,-4.2,758,768,49.7,-3.3,8.2,92.7,100.,40.0,60.0
10,2016-17,CGY,31,273,332,45.1,-6.2,198,254,43.8,-7.0,8.8,89.5,98.4,52.7,47.3
