,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHX,22,785,808,49.3,-1.8,615,614,50.0,-1.1,6.1,92.4,98.5,51.3,48.7
2,2008-09,PHX,23,407,414,49.6,3.8,325,319,50.5,4.0,6.3,93.5,99.9,41.9,58.1
3,2009-10,PHX,24,592,692,46.1,-8.7,441,531,45.4,-9.2,8.3,93.1,101.,42.0,58.0
4,2010-11,COL,25,987,926,51.6,3.2,749,697,51.8,3.6,5.3,93.1,98.4,42.2,57.8
5,2011-12,TOT,26,1119,1029,52.1,-0.4,819,795,50.7,-2.2,5.3,92.1,97.4,46.3,53.7
6,2011-12,COL,26,852,770,52.5,-0.6,631,610,50.8,-2.1,5.3,91.3,96.6,45.9,54.1
7,2011-12,SJS,26,267,259,50.8,-0.1,188,185,50.4,-2.5,5.4,94.7,100.,47.5,52.5
8,2012-13,ANA,27,568,586,49.2,1.0,418,423,49.7,0.6,8.9,94.3,103.,41.2,58.8
9,2013-14,ANA,28,836,939,47.1,-5.9,614,694,46.9,-6.7,8.7,92.8,101.,47.4,52.6
10,2014-15,TOT,29,966,970,49.9,1.9,733,714,50.7,2.9,9.0,94.9,103.,46.8,53.2
11,2014-15,TOR,29,680,740,47.9,1.8,505,558,47.5,1.5,9.6,94.9,104.,41.8,58.2
12,2014-15,PIT,29,286,230,55.4,0.3,228,156,59.4,5.2,7.7,94.8,102.,59.5,40.5
13,2015-16,TOT,30,800,806,49.8,-3.1,586,619,48.6,-3.2,6.7,94.5,101.,41.2,58.8
14,2015-16,TOR,30,629,657,48.9,-3.8,463,515,47.3,-3.9,5.7,94.2,99.9,40.8,59.2
15,2015-16,WSH,30,171,149,53.4,0.0,123,104,54.2,0.7,10.7,96.0,106.,42.9,57.1
16,2016-17,WSH,31,111,94,54.1,2.9,81,73,52.6,2.0,7.0,100.,107.,56.3,43.7
