,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,BOS,22,905,843,51.8,0.9,694,641,52.0,1.4,11.4,94.6,106.,53.5,46.5
2,2009-10,BOS,23,1001,849,54.1,-0.5,719,660,52.1,-3.2,8.2,90.6,98.8,54.0,46.0
3,2010-11,TOT,24,1145,1045,52.3,-1.3,864,762,53.1,-0.5,7.9,93.1,101.,54.4,45.6
4,2010-11,BOS,24,704,749,48.5,-4.8,523,539,49.2,-3.5,8.1,93.9,102.,52.4,47.6
5,2010-11,ATL,24,441,296,59.8,5.0,341,223,60.5,3.7,7.5,91.2,98.8,58.4,41.6
6,2011-12,WPG,25,1408,1192,54.2,4.3,1074,896,54.5,4.0,9.2,90.3,99.5,58.1,41.9
7,2012-13,WPG,26,800,775,50.8,0.2,590,560,51.3,0.5,10.9,88.5,99.4,50.4,49.6
8,2013-14,WPG,27,1234,1203,50.6,-1.9,907,872,51.0,-1.6,9.0,91.6,100.,55.4,44.6
9,2014-15,WPG,28,1187,990,54.5,2.7,882,734,54.6,3.8,9.6,93.0,102.,52.1,47.9
10,2015-16,WPG,29,1368,1107,55.3,5.7,1017,836,54.9,5.5,10.0,89.6,99.6,53.7,46.3
11,2016-17,WPG,30,407,309,56.8,12.7,296,230,56.3,12.1,9.5,89.7,99.1,52.0,48.0
