,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,22,646,606,51.6,-1.2,476,468,50.4,-3.5,9.9,92.8,102.,49.7,50.3
2,2007-08,CAR,22,442,416,51.5,-3.1,315,317,49.8,-5.6,10.3,93.1,103.,52.6,47.4
3,2007-08,CHI,22,204,190,51.8,3.8,161,151,51.6,1.5,9.3,92.4,101.,44.0,56.0
4,2008-09,CHI,23,1026,791,56.5,1.5,821,636,56.3,1.3,10.2,91.8,101.,40.7,59.3
5,2009-10,CHI,24,1072,834,56.2,-3.8,800,604,57.0,-4.9,9.0,88.4,97.4,55.4,44.6
6,2010-11,ATL,25,1301,1211,51.8,2.4,986,874,53.0,2.4,7.9,90.4,98.2,50.3,49.7
7,2011-12,WPG,26,1368,1105,55.3,5.8,1036,844,55.1,4.4,7.7,89.9,97.6,57.6,42.4
8,2012-13,WPG,27,802,751,51.6,0.4,596,561,51.5,0.3,11.7,90.4,102.,50.0,50.0
9,2013-14,WPG,28,1247,1071,53.8,2.4,919,800,53.5,1.5,8.6,91.6,100.,51.3,48.7
10,2014-15,WPG,29,1235,1038,54.3,2.5,882,778,53.1,1.7,8.5,92.5,101.,55.3,44.7
11,2015-16,TOT,30,1095,1036,51.4,-0.3,769,772,49.9,-1.6,8.1,89.8,97.9,52.0,48.0
12,2015-16,WPG,30,855,788,52.0,0.2,604,604,50.0,-2.2,8.0,90.0,98.0,51.9,48.1
13,2015-16,CHI,30,240,248,49.2,-1.8,165,168,49.5,0.1,8.5,89.3,97.8,52.2,47.8
14,2016-17,NYI,31,283,325,46.5,1.1,205,223,47.9,1.6,5.5,91.9,97.4,58.6,41.4
