,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,22,471,456,50.8,-4.9,387,355,52.2,-3.7,7.3,94.2,101.,56.6,43.4
2,2008-09,NYR,23,1169,1028,53.2,-0.6,886,785,53.0,-0.7,6.6,94.0,100.,61.1,38.9
3,2009-10,NYR,24,951,974,49.4,-1.5,701,696,50.2,0.0,6.3,92.0,98.4,43.9,56.1
4,2010-11,NYR,25,772,823,48.4,-2.6,582,597,49.4,-3.0,9.7,88.1,97.8,46.6,53.4
5,2011-12,NYR,26,1015,1132,47.3,-3.5,775,800,49.2,-3.9,7.5,90.7,98.2,48.6,51.4
6,2012-13,NYR,27,728,693,51.2,-1.9,543,482,53.0,-1.6,8.1,92.8,100.,52.3,47.7
7,2013-14,TOT,28,959,950,50.2,-3.3,713,694,50.7,-3.3,8.0,92.8,100.,59.0,41.0
8,2013-14,NYR,28,695,689,50.2,-3.5,514,500,50.7,-3.5,7.0,92.4,99.3,59.6,40.4
9,2013-14,TBL,28,264,261,50.3,-2.7,199,194,50.6,-3.0,10.6,94.1,104.,57.5,42.5
10,2014-15,TBL,29,1076,957,52.9,0.2,778,704,52.5,-0.8,9.6,91.4,101.,58.9,41.1
11,2015-16,TBL,30,893,877,50.5,-1.8,669,646,50.9,-0.5,8.1,91.0,99.1,53.8,46.2
12,2016-17,TBL,31,158,180,46.7,-2.4,125,136,47.9,-1.6,5.4,95.8,101.,42.4,57.6
