,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BOS,22,322,359,47.3,-5.5,245,284,46.3,-4.0,7.6,94.1,101.,55.1,44.9
2,2008-09,TOT,23,375,371,50.3,-2.5,297,271,52.3,-0.3,5.0,95.1,100.,49.6,50.4
3,2008-09,BOS,23,235,221,51.5,-0.2,181,159,53.2,1.8,3.7,95.2,98.9,50.0,50.0
4,2008-09,ANA,23,140,150,48.3,-6.3,116,112,50.9,-3.8,7.1,95.1,102.,49.0,51.0
5,2009-10,TOT,24,482,633,43.2,-8.0,378,495,43.3,-8.1,6.5,92.1,98.6,50.3,49.7
6,2009-10,ANA,24,362,502,41.9,-9.1,287,388,42.5,-8.4,7.1,91.9,99.0,51.0,49.0
7,2009-10,PHX,24,120,131,47.8,-4.0,91,107,46.0,-7.1,4.6,93.0,97.6,48.0,52.0
8,2011-12,TOT,26,309,378,45.0,-3.1,214,264,44.8,-3.7,5.7,91.8,97.5,41.8,58.2
9,2011-12,PHX,26,44,36,55.0,1.6,29,27,51.8,0.2,5.3,89.5,94.7,56.5,43.5
10,2011-12,MTL,26,265,342,43.7,-3.8,185,237,43.8,-4.2,5.8,92.0,97.8,39.8,60.2
