,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,BUF,20,49,12,-8,8,1,0,4,7,3,0,12.7,,12.7,,15:19,,,,
2,2005-06,BUF,22,70,57,1,12,5,1,1,18,10,0,11.9,,11.9,,17:02,,,,
3,2006-07,BUF,23,75,60,37,14,6,1,3,33,8,1,16.2,,16.2,,18:28,,,,
4,2007-08,BUF,24,78,46,13,23,6,3,4,30,17,2,14.7,365,14.7,365,20:58,35,48,47,66
5,2008-09,BUF,25,82,38,-5,18,9,1,9,21,21,0,12.7,399,12.7,399,21:12,41,44,52,100
6,2009-10,BUF,26,80,48,9,15,10,1,6,28,15,0,12.1,393,12.1,393,19:23,27,47,51,68
7,2010-11,BUF,27,35,16,-1,8,2,0,1,13,12,0,11.2,151,11.2,151,19:32,16,16,37,25
8,2011-12,BUF,28,80,54,-7,10,6,1,2,21,6,0,9.7,326,9.7,326,19:19,35,50,46,59
9,2012-13,TOT,29,42,6,4,5,2,0,1,14,6,1,8.2,153,8.2,153,18:36,15,30,31,24
10,2012-13,DAL,29,30,4,3,3,1,0,1,12,5,1,6.2,113,6.2,113,18:58,15,26,23,18
11,2012-13,VAN,29,12,2,1,2,1,0,0,2,1,0,15.0,40,15.0,40,17:39,0,4,8,6
12,2013-14,STL,30,75,30,-1,5,4,0,2,16,12,0,7.9,212,7.9,212,13:37,13,30,22,20
13,2014-15,TOT,31,72,24,-13,8,4,0,2,17,3,0,10.6,196,10.6,196,15:40,32,43,42,34
14,2014-15,NSH,31,26,2,0,1,0,0,0,7,2,0,2.9,64,2.9,64,13:31,3,10,14,16
15,2014-15,EDM,31,46,22,-13,7,4,0,2,10,1,0,14.1,132,14.1,132,16:54,29,33,28,18
