,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,EDM,19,59,14,5,6,0,0,1,15,9,0,12.0,,12.0,,12:04,,,,
2,2003-04,EDM,20,71,14,-7,8,4,0,3,15,7,0,13.8,,13.8,,14:26,,,,
3,2005-06,EDM,22,81,64,-5,11,7,1,4,23,35,0,10.7,,10.7,,16:59,,,,
4,2006-07,EDM,23,64,40,-7,8,5,0,1,20,20,0,10.7,,10.7,,16:59,,,,
5,2007-08,EDM,24,74,34,-9,12,8,0,2,29,22,0,10.9,339,10.9,339,18:35,24,29,42,64
6,2008-09,EDM,25,72,32,1,19,4,0,2,16,27,0,12.4,333,12.4,333,18:39,16,35,38,76
7,2009-10,EDM,26,22,8,7,4,3,0,0,10,5,0,12.3,97,12.3,97,17:56,5,11,8,15
8,2010-11,EDM,27,47,18,3,12,1,1,1,19,8,1,14.0,183,14.0,183,18:17,29,18,17,32
9,2011-12,EDM,28,69,43,-13,9,1,0,1,18,8,0,7.3,256,7.3,256,17:36,22,21,37,55
10,2012-13,EDM,29,38,16,-6,4,5,0,1,7,4,0,11.0,130,11.0,130,15:42,11,9,16,17
11,2013-14,TOT,30,75,24,-15,11,2,0,1,19,11,0,9.4,235,9.4,235,15:58,37,33,44,42
12,2013-14,EDM,30,55,20,-13,7,2,0,1,10,7,0,9.6,162,9.6,162,16:05,26,23,33,37
13,2013-14,OTT,30,20,4,-2,4,0,0,0,9,4,0,9.1,73,9.1,73,15:38,11,10,11,5
14,2014-15,DAL,31,76,16,-8,10,1,0,1,14,7,0,7.9,255,7.9,255,13:38,22,35,30,37
15,2015-16,DAL,32,75,20,3,12,1,0,0,22,4,0,8.4,265,8.4,265,13:06,25,26,22,36
16,2016-17,DAL,33,1,0,0,0,0,0,0,0,0,0,0.0,5,0.0,5,15:32,0,0,0,0
