,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,CHI,20,82,58,-31,13,10,0,3,14,7,0,13.2,,13.2,,16:24,,,,
2,2005-06,CHI,22,15,31,-7,1,1,0,0,3,0,0,6.7,,6.7,,14:43,,,,
3,2006-07,CHI,23,71,95,4,16,1,0,1,14,7,0,14.8,,14.8,,17:21,,,,
4,2007-08,TOT,24,77,91,4,6,4,0,1,22,0,0,10.0,190,10.0,190,15:54,171,19,28,16
5,2007-08,CHI,24,60,75,3,5,1,0,1,15,0,0,8.5,131,8.5,131,15:35,133,15,19,12
6,2007-08,CAR,24,17,16,1,1,3,0,0,7,0,0,13.8,59,13.8,59,17:01,38,4,9,4
7,2008-09,CAR,25,79,79,0,16,10,0,4,21,7,0,13.7,363,13.7,363,18:19,228,44,32,31
8,2009-10,CAR,26,54,50,-4,9,5,0,1,14,7,0,11.5,222,11.5,222,16:23,152,12,23,19
9,2010-11,CAR,27,82,54,1,12,7,0,1,29,9,0,12.8,302,12.8,302,16:50,307,38,42,38
10,2011-12,CAR,28,72,50,-3,15,3,0,2,14,2,0,11.5,271,11.5,271,16:28,151,24,32,42
11,2012-13,CAR,29,17,8,-6,4,0,0,0,5,0,0,13.3,59,13.3,59,15:14,51,7,12,8
12,2013-14,TOT,30,76,44,-18,5,3,0,2,16,0,0,7.6,207,7.6,207,14:34,216,34,32,34
13,2013-14,CAR,30,57,34,-19,3,2,0,1,11,0,0,6.3,165,6.3,165,14:15,168,30,25,26
14,2013-14,NJD,30,19,10,1,2,1,0,1,5,0,0,11.5,42,11.5,42,15:32,48,4,7,8
15,2014-15,NJD,31,77,28,-3,7,0,0,0,6,0,0,9.5,122,9.5,122,10:52,174,23,15,23
16,2015-16,NJD,32,33,8,-7,0,0,0,0,1,0,0,0.0,52,0.0,52,11:30,63,8,10,8
