,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,VAN,24,39,77,-1,0,0,0,0,4,2,0,0.0,,0.0,,16:06,,,,
2,2006-07,VAN,25,81,134,1,6,6,0,2,17,13,0,5.9,,5.9,,24:16,,,,
3,2007-08,VAN,26,34,90,-11,1,1,0,1,5,5,0,3.1,153,3.1,153,23:24,52,33,16,39
4,2008-09,VAN,27,72,97,-4,6,5,0,2,10,20,2,7.2,343,7.2,343,23:29,112,59,29,55
5,2009-10,VAN,28,55,85,-5,2,1,0,0,13,6,0,3.2,228,3.2,228,21:49,70,59,30,31
6,2010-11,VAN,29,66,73,32,5,1,0,2,14,2,0,5.7,223,5.7,223,22:28,104,93,50,41
7,2011-12,VAN,30,78,94,12,6,2,0,2,28,8,0,4.8,355,4.8,355,23:38,159,106,29,68
8,2012-13,VAN,31,36,48,6,4,2,0,1,5,1,0,7.8,162,7.8,162,21:56,60,50,21,23
9,2013-14,VAN,32,76,104,-8,3,1,0,1,13,7,0,2.4,338,2.4,338,22:46,144,130,32,55
10,2014-15,VAN,33,60,77,0,4,0,0,1,8,1,1,4.0,206,4.0,206,20:50,109,93,19,64
11,2015-16,ANA,34,71,99,-7,2,2,0,1,7,4,0,3.7,249,3.7,249,21:01,152,108,13,51
12,2016-17,ANA,35,23,23,0,0,1,0,0,0,0,0,2.6,75,2.6,75,20:26,58,25,3,9
