,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2014-15,NYR,23,1,0,0,0,0,0,0,0,0,0,0.0,3,0.0,3,8:18,3,0,0,1
2,2015-16,NYR,24,68,43,12,12,1,0,2,13,2,0,11.4,179,11.4,179,12:11,132,36,16,14
3,2016-17,NYR,25,10,10,-2,0,0,0,0,0,1,0,0.0,12,0.0,12,9:45,9,8,1,0
