,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
38,L,19.43,39,PIT,FLA,2007-01-10,Away,0,0,-2,0,0,0,0,,,,24,18.07,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
39,W,19.44,40,PIT,PHI,2007-01-13,Away,0,1,-1,4,0,0,0,,,,20,19.53,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
40,W,19.44,41,PIT,NYI,2007-01-16,Home,2,0,0,4,1,1,0,,,,22,20.78,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
41,L,19.45,42,PIT,BOS,2007-01-18,Away,0,1,0,0,0,0,0,,,,28,23.0,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
42,W,19.45,43,PIT,TOR,2007-01-20,Home,1,2,0,0,0,1,0,,,,19,17.78,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
43,W,19.47,44,PIT,DAL,2007-01-26,Away,0,2,1,0,0,0,0,,,,27,21.57,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
44,W,19.47,45,PIT,PHX,2007-01-27,Away,1,3,1,0,0,1,0,,,,22,18.55,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
45,W,19.48,46,PIT,FLA,2007-01-30,Home,0,1,0,2,0,0,0,,,,20,20.63,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
46,W,19.49,47,PIT,MTL,2007-02-01,Home,0,3,-3,0,0,0,0,,,,22,21.48,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
47,W,19.49,48,PIT,WSH,2007-02-03,Home,0,0,0,0,0,0,0,,,,22,18.77,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
48,L,19.5,49,PIT,MTL,2007-02-04,Away,0,2,-1,0,0,0,0,,,,24,25.28,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
49,W,19.5,50,PIT,NSH,2007-02-06,Home,0,2,2,2,0,0,0,,,,26,22.5,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
50,W,19.51,51,PIT,PHI,2007-02-08,Away,0,0,0,0,0,0,0,,,,26,20.85,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
51,W,19.51,52,PIT,TOR,2007-02-10,Away,0,1,0,0,0,0,0,,,,27,21.05,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
52,W,19.52,53,PIT,CHI,2007-02-14,Home,0,1,0,2,0,0,0,,,,28,22.22,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
53,W,19.53,54,PIT,NJD,2007-02-16,Away,1,1,2,0,0,1,0,,,,24,17.47,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
54,W,19.53,55,PIT,WSH,2007-02-18,Home,0,1,0,0,0,0,0,,,,25,18.77,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
55,L,19.54,56,PIT,NYI,2007-02-19,Away,0,4,-1,0,0,0,0,,,,24,22.75,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
56,W,19.55,57,PIT,FLA,2007-02-22,Away,0,1,0,2,0,0,0,,,,26,21.98,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
57,L,19.55,58,PIT,TBL,2007-02-25,Away,0,1,-2,0,0,0,0,,,,27,23.07,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
58,L,19.56,59,PIT,NJD,2007-02-27,Home,0,0,0,0,0,0,0,,,,26,26.42,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
59,W,19.56,60,PIT,NYR,2007-03-01,Away,0,0,0,0,0,0,0,,,,26,22.5,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
60,L,19.57,61,PIT,CAR,2007-03-02,Away,1,0,0,0,1,0,0,,,,21,22.68,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
61,W,19.57,62,PIT,PHI,2007-03-04,Home,0,0,-2,0,0,0,0,,,,29,21.28,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
62,W,19.58,63,PIT,OTT,2007-03-06,Away,0,0,-1,4,0,0,0,,,,29,21.73,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
63,L,19.58,64,PIT,NJD,2007-03-08,Home,0,1,0,0,0,0,0,,,,29,22.05,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
64,W,19.59,65,PIT,NYR,2007-03-10,Home,1,0,0,0,0,1,0,,,,27,22.03,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
65,W,19.6,66,PIT,BUF,2007-03-13,Home,1,2,-2,0,0,1,0,,,,24,18.35,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
66,W,19.6,67,PIT,NJD,2007-03-14,Away,0,1,1,0,0,0,0,,,,25,19.1,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
67,W,19.61,68,PIT,MTL,2007-03-16,Home,2,0,2,2,2,0,0,,,,23,18.1,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
68,W,19.61,69,PIT,OTT,2007-03-18,Home,1,1,-1,0,0,1,0,,,,24,19.43,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
69,L,19.61,70,PIT,NYR,2007-03-19,Away,0,0,-2,0,0,0,0,,,,28,21.62,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
70,L,19.62,71,PIT,NYI,2007-03-22,Away,0,0,0,2,0,0,0,,,,25,21.72,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
71,W,19.63,72,PIT,ATL,2007-03-24,Home,0,0,0,0,0,0,0,,,,25,17.92,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
72,W,19.63,73,PIT,BOS,2007-03-25,Home,2,1,1,0,1,1,0,,,,23,16.5,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
73,W,19.64,74,PIT,WSH,2007-03-27,Away,1,1,-1,0,0,1,0,,,,24,21.47,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
74,W,19.64,75,PIT,BOS,2007-03-29,Away,0,3,3,0,0,0,0,,,,20,21.8,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
75,L,19.65,76,PIT,TOR,2007-03-31,Away,1,0,1,0,1,0,0,,,,27,23.25,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
76,L,19.65,77,PIT,BUF,2007-04-03,Home,0,0,-1,2,0,0,0,,,,24,20.9,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
77,W,19.66,78,PIT,OTT,2007-04-05,Away,0,1,0,0,0,0,0,,,,23,19.97,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
78,W,19.67,79,PIT,NYR,2007-04-07,Home,0,2,0,0,0,0,0,,,,20,18.88,,,,,2007.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
0,L,20.16,1,PIT,CAR,2007-10-05,Away,0,0,-1,2,0,0,0,,,,29,19.45,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
1,W,20.16,2,PIT,ANA,2007-10-06,Home,0,1,-1,0,0,0,0,,,,26,20.63,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
2,L,20.18,3,PIT,MTL,2007-10-10,Home,0,1,0,0,0,0,0,,,,27,22.77,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
3,W,20.18,4,PIT,TOR,2007-10-13,Away,2,0,-1,2,1,1,0,,,,21,19.47,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
4,L,20.19,5,PIT,NJD,2007-10-17,Home,0,2,-1,2,0,0,0,,,,25,19.87,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
5,W,20.2,6,PIT,CAR,2007-10-19,Home,0,2,0,0,0,0,0,,,,29,23.28,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
6,W,20.2,7,PIT,WSH,2007-10-20,Away,0,1,0,0,0,0,0,,,,21,17.48,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
7,W,20.21,8,PIT,NYR,2007-10-23,Home,0,1,0,0,0,0,0,,,,25,19.15,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
8,L,20.22,9,PIT,TOR,2007-10-25,Home,1,1,0,0,1,0,0,,,,25,23.05,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
9,L,20.22,10,PIT,MTL,2007-10-27,Home,1,0,-1,4,1,0,0,,,,29,21.78,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
10,W,20.23,11,PIT,MIN,2007-10-30,Away,1,3,3,0,1,0,0,,,,29,21.5,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
11,L,20.24,12,PIT,COL,2007-11-01,Away,2,0,0,4,1,1,0,,,,25,22.98,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
12,L,20.24,13,PIT,NYI,2007-11-03,Away,0,1,-1,4,0,0,0,,,,25,23.17,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
13,W,20.25,14,PIT,NJD,2007-11-05,Away,2,0,2,0,1,1,0,,,,22,16.03,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
14,L,20.25,15,PIT,PHI,2007-11-07,Home,0,1,-2,0,0,0,0,,,,22,23.68,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
15,L,20.25,16,PIT,NYR,2007-11-08,Away,0,1,0,0,0,0,0,,,,25,21.42,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
16,L,20.26,17,PIT,PHI,2007-11-10,Away,0,1,0,0,0,0,0,,,,23,18.97,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
17,L,20.27,18,PIT,NJD,2007-11-12,Home,1,1,1,0,1,0,0,,,,21,19.78,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
18,W,20.27,19,PIT,NYI,2007-11-15,Home,0,1,1,0,0,0,0,,,,25,24.23,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
19,L,20.28,20,PIT,NYR,2007-11-17,Home,1,1,1,0,1,0,0,,,,25,19.08,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
20,L,20.29,21,PIT,NJD,2007-11-21,Home,0,0,0,4,0,0,0,,,,25,24.58,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
21,W,20.29,22,PIT,OTT,2007-11-22,Away,0,1,2,0,0,0,0,,,,28,24.52,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
22,W,20.3,23,PIT,ATL,2007-11-24,Home,1,1,1,0,0,1,0,,,,25,17.92,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
23,W,20.32,24,PIT,DAL,2007-11-30,Home,2,0,2,2,2,0,0,,,,23,19.6,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
24,L,20.32,25,PIT,TOR,2007-12-01,Away,0,1,0,0,0,0,0,,,,25,20.05,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
25,W,20.32,26,PIT,PHX,2007-12-03,Home,0,1,0,0,0,0,0,,,,24,22.22,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
26,W,20.33,27,PIT,EDM,2007-12-05,Away,0,3,2,0,0,0,0,,,,25,20.4,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
27,W,20.33,28,PIT,CGY,2007-12-06,Away,0,0,0,0,0,0,0,,,,31,22.57,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
28,W,20.34,29,PIT,VAN,2007-12-08,Away,0,0,-1,2,0,0,0,,,,28,21.6,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
29,L,20.35,30,PIT,PHI,2007-12-11,Away,0,2,-3,0,0,0,0,,,,19,14.63,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
30,L,20.35,31,PIT,OTT,2007-12-13,Home,0,0,-2,2,0,0,0,,,,27,21.0,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
31,W,20.36,32,PIT,NYI,2007-12-15,Away,1,0,2,0,1,0,0,,,,23,21.25,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
32,L,20.36,33,PIT,NYR,2007-12-18,Away,0,0,0,0,0,0,0,,,,25,21.38,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
33,W,20.37,34,PIT,BOS,2007-12-20,Away,1,2,2,5,1,0,0,,,,27,20.33,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
34,L,20.37,35,PIT,NYI,2007-12-21,Home,0,1,-2,0,0,0,0,,,,26,23.47,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
35,W,20.38,36,PIT,BOS,2007-12-23,Home,0,1,0,2,0,0,0,,,,23,21.68,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
36,W,20.39,37,PIT,WSH,2007-12-27,Home,0,2,1,0,0,0,0,,,,25,24.72,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
37,W,20.39,38,PIT,BUF,2007-12-29,Home,0,2,2,0,0,0,0,,,,25,22.73,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
38,W,20.4,39,PIT,BUF,2008-01-01,Away,0,1,1,0,0,0,0,,,,30,22.28,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
39,W,20.41,40,PIT,TOR,2008-01-03,Home,0,2,2,0,0,0,0,,,,22,21.07,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
40,W,20.41,41,PIT,FLA,2008-01-05,Home,1,1,1,0,1,0,0,,,,26,22.27,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
41,W,20.42,42,PIT,FLA,2008-01-08,Away,1,1,1,0,1,0,0,,,,24,20.48,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
42,W,20.43,43,PIT,TBL,2008-01-10,Away,0,0,0,0,0,0,0,,,,26,20.82,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
43,L,20.43,44,PIT,ATL,2008-01-12,Away,2,0,2,0,2,0,0,,,,28,23.9,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
44,W,20.44,45,PIT,NYR,2008-01-14,Home,0,2,2,2,0,0,0,,,,26,20.75,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
45,L,20.45,46,PIT,TBL,2008-01-18,Home,0,0,0,0,0,0,0,,,,4,4.45,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
46,W,20.58,47,PIT,TBL,2008-03-04,Away,0,1,2,0,0,0,0,,,,23,22.12,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
47,L,20.58,48,PIT,FLA,2008-03-06,Away,0,1,-1,0,0,0,0,,,,24,20.78,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
48,W,20.59,49,PIT,WSH,2008-03-09,Away,2,0,2,0,2,0,0,,,,20,19.62,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
49,W,20.64,50,PIT,NYI,2008-03-27,Home,0,0,0,0,0,0,0,,,,20,20.42,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
50,W,20.65,51,PIT,NYR,2008-03-30,Home,0,2,1,0,0,0,0,,,,22,21.85,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
51,L,20.65,52,PIT,NYR,2008-03-31,Away,0,0,0,0,0,0,0,,,,23,21.37,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
52,W,20.65,53,PIT,PHI,2008-04-02,Home,2,1,-1,2,0,2,0,,,,23,20.28,,,,,2008.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
0,W,21.16,1,PIT,OTT,2008-10-04,Away,0,1,1,0,0,0,0,,,,27,24.88,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
1,L,21.16,2,PIT,OTT,2008-10-05,Home,0,1,0,0,0,0,0,,,,25,26.52,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
2,L,21.18,3,PIT,NJD,2008-10-11,Home,0,0,0,2,0,0,0,,,,24,22.93,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
3,W,21.19,4,PIT,PHI,2008-10-14,Home,0,0,0,2,0,0,0,,,,26,23.05,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
4,L,21.19,5,PIT,WSH,2008-10-16,Home,0,2,-3,0,0,0,0,,,,23,22.12,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
5,W,21.2,6,PIT,TOR,2008-10-18,Home,1,3,2,0,1,0,0,,,,22,17.95,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
6,W,21.2,7,PIT,BOS,2008-10-20,Away,0,1,1,4,0,0,0,,,,28,23.03,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
7,W,21.21,8,PIT,CAR,2008-10-23,Home,1,1,1,2,0,1,0,,,,24,20.77,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
8,L,21.22,9,PIT,NYR,2008-10-25,Away,1,0,0,0,1,0,0,,,,24,22.12,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
9,L,21.22,10,PIT,SJS,2008-10-28,Away,0,1,0,2,0,0,0,,,,24,22.42,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
10,L,21.23,11,PIT,PHX,2008-10-30,Away,0,0,-1,0,0,0,0,,,,18,15.93,,,,,2009.0,Sidney Crosby,c/crosbsi01,180,200,L,C,1.0,2005.0
