,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
10,W,19.88,11,LAK,PHX,2009-10-24,Away,0,2,0,0,0,0,0,,,,24,27.63,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
11,W,19.88,12,LAK,CBJ,2009-10-25,Home,0,2,1,0,0,0,0,,,,23,23.57,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
12,L,19.89,13,LAK,SJS,2009-10-28,Away,0,1,1,2,0,0,0,,,,25,24.55,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
13,L,19.89,14,LAK,VAN,2009-10-29,Home,0,0,-1,0,0,0,0,,,,25,25.23,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
14,W,19.9,15,LAK,PHX,2009-11-02,Away,1,0,2,0,1,0,0,,,,23,21.27,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
15,W,19.91,16,LAK,PIT,2009-11-05,Home,0,1,1,0,0,0,0,,,,24,25.33,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
16,L,19.92,17,LAK,NSH,2009-11-07,Home,0,0,0,2,0,0,0,,,,23,23.1,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
17,L,19.92,18,LAK,CHI,2009-11-09,Away,0,1,1,0,0,0,0,,,,26,24.0,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
18,W,19.93,19,LAK,CAR,2009-11-11,Away,0,0,1,0,0,0,0,,,,25,24.25,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
19,L,19.93,20,LAK,ATL,2009-11-13,Away,0,0,-1,0,0,0,0,,,,24,23.1,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
20,W,19.93,21,LAK,TBL,2009-11-14,Away,1,0,0,2,0,1,0,,,,31,29.55,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
21,W,19.94,22,LAK,FLA,2009-11-16,Away,0,1,-1,0,0,0,0,,,,32,27.93,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
22,L,19.95,23,LAK,PHI,2009-11-18,Home,1,0,-1,0,0,1,0,,,,24,23.25,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
23,L,19.95,24,LAK,CGY,2009-11-21,Home,1,1,0,0,1,0,0,,,,23,19.4,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
24,W,19.96,25,LAK,EDM,2009-11-25,Away,0,0,1,0,0,0,0,,,,27,22.23,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
25,L,19.97,26,LAK,VAN,2009-11-26,Away,0,0,-2,0,0,0,0,,,,27,23.0,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
26,W,19.97,27,LAK,CHI,2009-11-28,Home,0,0,1,2,0,0,0,,,,33,25.62,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
27,W,19.98,28,LAK,ANA,2009-12-01,Away,0,0,0,0,0,0,0,,,,26,22.55,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
28,W,19.99,29,LAK,OTT,2009-12-03,Home,1,0,2,0,0,1,0,,,,28,24.18,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
29,L,19.99,30,LAK,STL,2009-12-05,Home,0,1,3,0,0,0,0,,,,28,27.32,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
30,W,20.0,31,LAK,CGY,2009-12-07,Home,0,0,0,0,0,0,0,,,,27,24.77,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
31,W,20.0,32,LAK,SJS,2009-12-09,Away,1,1,2,0,1,0,0,,,,31,24.7,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
32,W,20.01,33,LAK,PHX,2009-12-10,Home,0,0,-1,0,0,0,0,,,,29,24.67,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
33,W,20.01,34,LAK,DAL,2009-12-12,Home,0,0,0,0,0,0,0,,,,29,24.98,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
34,L,20.02,35,LAK,VAN,2009-12-14,Away,0,0,-1,2,0,0,0,,,,25,25.75,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
35,W,20.02,36,LAK,EDM,2009-12-15,Away,0,0,1,0,0,0,0,,,,25,23.33,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
36,L,20.02,37,LAK,CGY,2009-12-17,Away,0,0,-1,2,0,0,0,,,,29,26.42,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
37,L,20.05,38,LAK,PHX,2009-12-26,Away,0,0,-1,2,0,0,0,,,,26,27.95,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
38,L,20.05,39,LAK,MIN,2009-12-28,Home,1,1,-1,0,1,0,0,,,,24,20.3,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
39,L,20.06,40,LAK,CGY,2009-12-30,Away,0,0,-1,2,0,0,0,,,,26,27.73,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
40,W,20.06,41,LAK,MIN,2009-12-31,Away,0,1,0,0,0,0,0,,,,27,23.95,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
41,W,20.07,42,LAK,WSH,2010-01-02,Home,0,1,1,0,0,0,0,,,,27,26.8,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
42,W,20.07,43,LAK,SJS,2010-01-04,Away,0,4,1,2,0,0,0,,,,30,26.07,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
43,L,20.08,44,LAK,DET,2010-01-07,Home,0,0,-1,2,0,0,0,,,,25,26.78,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
44,L,20.09,45,LAK,STL,2010-01-09,Home,0,2,1,2,0,0,0,,,,28,28.6,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
45,L,20.09,46,LAK,SJS,2010-01-11,Home,0,0,0,0,0,0,0,,,,26,27.07,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
46,W,20.1,47,LAK,ANA,2010-01-14,Home,0,1,2,0,0,0,0,,,,25,21.6,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
47,W,20.11,48,LAK,BOS,2010-01-16,Home,0,0,1,0,0,0,0,,,,28,27.82,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
48,L,20.12,49,LAK,SJS,2010-01-19,Home,0,1,1,0,0,0,0,,,,27,26.82,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
49,W,20.12,50,LAK,BUF,2010-01-21,Home,0,2,2,0,0,0,0,,,,28,27.1,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
50,W,20.13,51,LAK,DET,2010-01-23,Away,0,0,1,2,0,0,0,,,,30,25.18,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
51,W,20.13,52,LAK,TOR,2010-01-26,Away,1,1,0,0,0,1,0,,,,25,24.12,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
52,W,20.14,53,LAK,CBJ,2010-01-28,Away,0,1,1,0,0,0,0,,,,25,21.98,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
53,W,20.15,54,LAK,BOS,2010-01-30,Away,0,0,0,2,0,0,0,,,,31,27.32,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
54,W,20.15,55,LAK,NJD,2010-01-31,Away,1,0,-1,0,0,1,0,,,,25,25.97,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
55,W,20.15,56,LAK,NYR,2010-02-02,Home,0,0,0,0,0,0,0,,,,25,23.62,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
56,W,20.16,57,LAK,ANA,2010-02-04,Home,0,0,0,0,0,0,0,,,,32,25.25,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
57,W,20.16,58,LAK,DET,2010-02-06,Home,0,0,0,4,0,0,0,,,,30,27.38,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
58,L,20.17,59,LAK,ANA,2010-02-08,Away,0,1,1,0,0,0,0,,,,28,28.67,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
59,L,20.18,60,LAK,EDM,2010-02-11,Home,0,1,1,2,0,0,0,,,,27,31.7,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
60,W,20.18,61,LAK,COL,2010-02-13,Home,0,1,0,0,0,0,0,,,,24,22.63,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
61,W,20.23,62,LAK,DAL,2010-03-02,Away,0,3,2,0,0,0,0,,,,26,27.73,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
62,L,20.24,63,LAK,NSH,2010-03-04,Away,1,0,-2,0,0,1,0,,,,24,26.17,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
63,L,20.24,64,LAK,MTL,2010-03-06,Home,0,0,-2,0,0,0,0,,,,26,28.35,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
64,W,20.25,65,LAK,CBJ,2010-03-08,Home,1,0,2,0,1,0,0,,,,26,23.28,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
65,L,20.25,66,LAK,CHI,2010-03-10,Away,0,1,0,0,0,0,0,,,,28,24.13,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
66,W,20.26,67,LAK,DAL,2010-03-12,Away,0,0,0,0,0,0,0,,,,29,30.47,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
67,L,20.26,68,LAK,NSH,2010-03-14,Home,0,1,-1,0,0,0,0,,,,24,21.18,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
68,L,20.27,69,LAK,CHI,2010-03-18,Home,0,0,0,0,0,0,0,,,,25,25.18,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
69,W,20.28,70,LAK,NYI,2010-03-20,Home,0,0,1,2,0,0,0,,,,26,25.82,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
70,W,20.28,71,LAK,COL,2010-03-22,Home,1,0,1,0,0,1,0,,,,29,26.1,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
71,L,20.29,72,LAK,COL,2010-03-24,Away,1,0,0,0,0,1,0,,,,29,29.3,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
72,L,20.29,73,LAK,STL,2010-03-25,Away,0,0,-1,0,0,0,0,,,,25,29.7,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
73,L,20.3,74,LAK,DAL,2010-03-27,Home,0,0,0,2,0,0,0,,,,24,25.32,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
74,L,20.3,75,LAK,MIN,2010-03-29,Away,0,0,1,0,0,0,0,,,,25,25.9,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
75,W,20.31,76,LAK,NSH,2010-03-30,Away,0,0,0,2,0,0,0,,,,24,23.42,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
76,W,20.31,77,LAK,VAN,2010-04-01,Home,0,2,0,4,0,0,0,,,,24,20.62,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
77,L,20.32,78,LAK,ANA,2010-04-03,Home,0,0,0,0,0,0,0,,,,30,26.3,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
78,W,20.33,79,LAK,ANA,2010-04-06,Away,0,1,1,0,0,0,0,,,,26,23.47,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
79,L,20.33,80,LAK,PHX,2010-04-08,Home,1,0,0,2,1,0,0,,,,28,24.08,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
80,L,20.34,81,LAK,EDM,2010-04-10,Home,0,0,0,0,0,0,0,,,,28,25.42,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
81,W,20.34,82,LAK,COL,2010-04-11,Away,0,1,1,0,0,0,0,,,,28,23.7,,,,,2010.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
0,W,20.84,1,LAK,VAN,2010-10-09,Away,0,0,0,2,0,0,0,,,,31,29.32,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
1,L,20.84,2,LAK,CGY,2010-10-10,Away,0,1,0,2,0,0,0,,,,26,23.42,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
2,W,20.84,3,LAK,ATL,2010-10-12,Home,0,0,3,0,0,0,0,,,,26,23.0,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
3,W,20.85,4,LAK,VAN,2010-10-15,Home,0,0,-1,2,0,0,0,,,,25,21.8,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
4,W,20.87,5,LAK,CAR,2010-10-20,Home,0,0,0,0,0,0,0,,,,8,6.82,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
5,W,20.91,6,LAK,TBL,2010-11-04,Home,0,0,0,2,0,0,0,,,,29,24.73,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
6,W,20.91,7,LAK,NSH,2010-11-06,Home,0,0,1,0,0,0,0,,,,24,26.42,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
7,W,20.93,8,LAK,DAL,2010-11-11,Home,0,0,0,2,0,0,0,,,,30,27.13,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
8,W,20.93,9,LAK,NYI,2010-11-13,Home,1,1,1,2,0,1,0,,,,29,23.65,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
9,L,20.94,10,LAK,SJS,2010-11-15,Away,0,1,3,0,0,0,0,,,,29,23.37,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
10,L,20.94,11,LAK,CBJ,2010-11-17,Home,0,3,0,0,0,0,0,,,,26,25.67,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
11,L,20.95,12,LAK,BUF,2010-11-19,Away,0,0,-1,2,0,0,0,,,,28,26.17,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
12,W,20.95,13,LAK,BOS,2010-11-20,Away,0,0,1,0,0,0,0,,,,35,29.92,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
13,L,20.96,14,LAK,OTT,2010-11-22,Away,0,0,1,0,0,0,0,,,,23,28.62,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
14,L,20.96,15,LAK,MTL,2010-11-24,Away,0,0,-1,0,0,0,0,,,,28,24.63,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
15,L,20.97,16,LAK,CHI,2010-11-27,Home,0,0,-2,2,0,0,0,,,,26,26.43,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
16,L,20.98,17,LAK,ANA,2010-11-29,Away,0,0,0,4,0,0,0,,,,27,26.68,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
17,W,20.98,18,LAK,FLA,2010-12-02,Home,0,0,1,2,0,0,0,,,,27,27.45,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
18,W,20.99,19,LAK,DET,2010-12-04,Home,0,0,0,0,0,0,0,,,,33,30.68,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
19,W,21.0,20,LAK,CGY,2010-12-09,Home,0,0,1,0,0,0,0,,,,26,22.82,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
20,L,21.01,21,LAK,MIN,2010-12-11,Home,0,0,-1,4,0,0,0,,,,26,29.18,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
21,W,21.01,22,LAK,DET,2010-12-13,Away,0,3,3,0,0,0,0,,,,31,25.65,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
22,L,21.02,23,LAK,STL,2010-12-16,Away,0,1,-2,0,0,0,0,,,,35,29.7,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
23,W,21.03,24,LAK,NSH,2010-12-18,Away,1,1,3,0,1,0,0,,,,27,23.27,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
24,L,21.03,25,LAK,CHI,2010-12-19,Away,0,0,-1,0,0,0,0,,,,28,27.22,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
25,W,21.04,26,LAK,COL,2010-12-21,Away,0,2,2,0,0,0,0,,,,32,24.43,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
26,W,21.04,27,LAK,EDM,2010-12-23,Home,0,0,0,0,0,0,0,,,,34,29.65,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
27,W,21.05,28,LAK,ANA,2010-12-26,Home,0,1,2,0,0,0,0,,,,23,24.32,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
28,W,21.05,29,LAK,SJS,2010-12-27,Away,0,1,3,2,0,0,0,,,,29,25.1,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
29,L,21.06,30,LAK,PHX,2010-12-29,Away,0,1,-1,0,0,0,0,,,,28,26.22,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
30,L,21.06,31,LAK,PHI,2010-12-30,Home,0,2,-1,0,0,0,0,,,,27,28.48,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
31,L,21.07,32,LAK,SJS,2011-01-01,Home,0,0,-1,2,0,0,0,,,,26,28.88,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
32,L,21.07,33,LAK,CHI,2011-01-03,Home,0,0,0,0,0,0,0,,,,28,28.2,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
33,L,21.08,34,LAK,NSH,2011-01-06,Home,0,0,-1,0,0,0,0,,,,26,24.9,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
34,W,21.08,35,LAK,CBJ,2011-01-08,Home,0,2,1,0,0,0,0,,,,23,21.25,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
35,L,21.09,36,LAK,TOR,2011-01-10,Home,0,0,0,0,0,0,0,,,,26,26.92,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
36,L,21.1,37,LAK,STL,2011-01-13,Home,0,0,-1,0,0,0,0,,,,26,24.5,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
37,W,21.1,38,LAK,EDM,2011-01-15,Home,1,1,1,0,1,0,0,,,,27,22.25,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
38,L,21.11,39,LAK,DAL,2011-01-17,Away,0,0,1,0,0,0,0,,,,29,19.73,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
39,L,21.11,40,LAK,STL,2011-01-18,Away,0,0,-1,4,0,0,0,,,,27,24.93,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
40,L,21.12,41,LAK,PHX,2011-01-20,Home,0,0,0,0,0,0,0,,,,23,28.02,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
41,W,21.12,42,LAK,PHX,2011-01-22,Away,1,0,1,0,1,0,0,,,,29,22.38,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
42,W,21.13,43,LAK,BOS,2011-01-24,Home,0,1,0,0,0,0,0,,,,27,22.8,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
43,W,21.13,44,LAK,SJS,2011-01-26,Home,0,0,1,0,0,0,0,,,,27,27.02,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
44,L,21.15,45,LAK,MIN,2011-02-01,Away,0,0,0,2,0,0,0,,,,31,27.23,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
45,W,21.15,46,LAK,EDM,2011-02-02,Away,2,0,-1,2,0,2,0,,,,29,24.4,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
46,W,21.16,47,LAK,CGY,2011-02-05,Away,0,0,-1,0,0,0,0,,,,30,28.7,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
47,L,21.18,48,LAK,PIT,2011-02-10,Away,0,0,0,0,0,0,0,,,,30,29.72,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
48,W,21.18,49,LAK,WSH,2011-02-12,Away,0,0,1,0,0,0,0,,,,29,24.47,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
49,W,21.18,50,LAK,PHI,2011-02-13,Away,1,0,1,0,1,0,0,,,,31,28.6,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
50,W,21.19,51,LAK,CBJ,2011-02-16,Away,1,0,-1,2,1,0,0,,,,33,28.88,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
51,L,21.19,52,LAK,NYR,2011-02-17,Away,0,0,-2,2,0,0,0,,,,32,26.48,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
52,L,21.2,53,LAK,NYI,2011-02-19,Away,0,0,-1,0,0,0,0,,,,27,28.1,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
53,W,21.21,54,LAK,ANA,2011-02-23,Away,0,0,1,0,0,0,0,,,,28,23.9,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
54,W,21.21,55,LAK,MIN,2011-02-24,Home,1,0,2,2,1,0,0,,,,26,25.92,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
55,W,21.22,56,LAK,COL,2011-02-26,Home,1,1,1,0,0,1,0,,,,29,25.82,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
56,L,21.22,57,LAK,DET,2011-02-28,Home,0,1,0,0,0,0,0,,,,26,23.42,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
57,W,21.23,58,LAK,PHX,2011-03-03,Home,0,0,0,0,0,0,0,,,,29,24.77,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
58,L,21.24,59,LAK,VAN,2011-03-05,Home,0,0,-1,14,0,0,0,,,,29,26.4,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
59,L,21.24,60,LAK,DAL,2011-03-07,Home,0,0,-3,0,0,0,0,,,,26,26.62,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
60,W,21.25,61,LAK,DET,2011-03-09,Away,0,0,0,0,0,0,0,,,,29,26.8,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
61,W,21.25,62,LAK,CBJ,2011-03-11,Away,0,2,2,2,0,0,0,,,,29,24.25,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
62,W,21.26,63,LAK,DAL,2011-03-13,Away,1,0,2,0,0,1,0,,,,27,26.65,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
63,W,21.27,64,LAK,NSH,2011-03-15,Away,0,0,3,0,0,0,0,,,,29,23.88,,,,,2011.0,Drew Doughty,d/doughdr01,185,195,R,D,2.0,2008.0
