,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
63,W,20.86,64,PHI,CHI,2010-03-13,Home,0,0,0,0,0,0,0,,,,17,16.03,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
64,L,20.86,65,PHI,NYR,2010-03-14,Away,0,0,-1,2,0,0,0,,,,18,11.75,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
65,L,20.87,66,PHI,NSH,2010-03-16,Away,0,0,-1,0,0,0,0,,,,16,10.97,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
66,W,20.87,67,PHI,DAL,2010-03-18,Away,0,0,0,0,0,0,0,,,,15,9.38,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
67,L,20.88,68,PHI,ATL,2010-03-20,Away,0,0,-1,4,0,0,0,,,,19,14.5,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
68,L,20.88,69,PHI,ATL,2010-03-21,Home,0,0,0,0,0,0,0,,,,14,8.85,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
69,L,20.88,70,PHI,OTT,2010-03-23,Away,0,0,0,2,0,0,0,,,,19,14.37,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
70,L,20.89,71,PHI,MIN,2010-03-25,Home,0,0,0,2,0,0,0,,,,18,13.53,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
71,L,20.9,72,PHI,PIT,2010-03-27,Away,0,0,-1,4,0,0,0,,,,20,11.47,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
72,L,20.91,73,PHI,NYI,2010-04-01,Away,1,1,-1,0,0,1,0,,,,22,16.23,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
73,L,20.91,74,PHI,MTL,2010-04-02,Home,0,0,-1,0,0,0,0,,,,24,20.85,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
74,W,20.92,75,PHI,DET,2010-04-04,Home,0,0,0,0,0,0,0,,,,18,13.75,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
75,W,20.92,76,PHI,TOR,2010-04-06,Away,0,0,0,0,0,0,0,,,,20,14.63,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
76,L,20.93,77,PHI,NYR,2010-04-09,Away,0,0,0,0,0,0,0,,,,22,14.72,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
77,W,20.94,78,PHI,NYR,2010-04-11,Home,0,0,0,0,0,0,0,,,,19,12.7,,,,,2010.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
0,W,21.43,1,PHI,PIT,2010-10-07,Away,0,1,1,0,0,0,0,,,,17,12.63,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
1,L,21.43,2,PHI,STL,2010-10-09,Away,0,0,0,0,0,0,0,,,,25,21.22,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
2,W,21.44,3,PHI,COL,2010-10-11,Home,0,1,1,0,0,0,0,,,,22,17.37,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
3,L,21.45,4,PHI,TBL,2010-10-14,Home,0,1,1,2,0,0,0,,,,24,17.63,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
4,L,21.45,5,PHI,PIT,2010-10-16,Home,0,0,-1,0,0,0,0,,,,18,13.85,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
5,L,21.47,6,PHI,ANA,2010-10-21,Home,0,0,0,0,0,0,0,,,,15,12.98,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
6,W,21.47,7,PHI,TOR,2010-10-23,Home,0,0,0,2,0,0,0,,,,14,10.17,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
7,L,21.48,8,PHI,CBJ,2010-10-25,Away,0,0,0,0,0,0,0,,,,16,13.17,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
8,W,21.48,9,PHI,BUF,2010-10-26,Home,0,0,0,0,0,0,0,,,,16,12.53,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
9,W,21.49,10,PHI,PIT,2010-10-29,Away,0,0,0,0,0,0,0,,,,18,13.72,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
10,W,21.49,11,PHI,NYI,2010-10-30,Home,0,1,1,2,0,0,0,,,,17,12.53,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
11,W,21.5,12,PHI,CAR,2010-11-01,Home,0,0,-1,0,0,0,0,,,,19,13.28,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
12,W,21.5,13,PHI,NYR,2010-11-04,Home,0,0,0,0,0,0,0,,,,11,12.12,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
13,W,21.53,14,PHI,OTT,2010-11-15,Home,0,0,0,0,0,0,0,,,,20,16.25,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
14,L,21.54,15,PHI,MTL,2010-11-16,Away,0,0,-1,2,0,0,0,,,,13,9.52,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
15,L,21.54,16,PHI,TBL,2010-11-18,Home,0,2,2,0,0,0,0,,,,10,6.6,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
16,W,21.55,17,PHI,WSH,2010-11-20,Away,0,1,1,0,0,0,0,,,,18,11.78,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
17,W,21.55,18,PHI,MTL,2010-11-22,Home,1,0,1,0,1,0,0,,,,17,10.3,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
18,W,21.56,19,PHI,MIN,2010-11-24,Away,1,0,2,0,1,0,0,,,,18,11.87,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
19,L,21.56,20,PHI,CGY,2010-11-26,Home,1,0,0,0,1,0,0,,,,19,13.27,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
20,L,21.57,21,PHI,NJD,2010-11-27,Away,0,0,0,0,0,0,0,,,,23,16.75,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
21,L,21.58,22,PHI,BOS,2010-12-01,Home,0,0,-1,0,0,0,0,,,,18,13.98,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
22,W,21.59,23,PHI,NJD,2010-12-04,Home,1,0,2,0,1,0,0,,,,21,15.2,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
23,W,21.59,24,PHI,NYI,2010-12-05,Away,0,0,0,0,0,0,0,,,,16,9.95,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
24,L,21.6,25,PHI,SJS,2010-12-08,Home,0,0,-1,0,0,0,0,,,,18,14.08,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
25,W,21.6,26,PHI,TOR,2010-12-09,Away,0,0,-1,2,0,0,0,,,,20,13.47,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
26,W,21.61,27,PHI,BOS,2010-12-11,Away,1,0,1,0,1,0,0,,,,18,16.17,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
27,W,21.61,28,PHI,PIT,2010-12-14,Home,0,1,1,0,0,0,0,,,,14,12.05,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
28,W,21.62,29,PHI,MTL,2010-12-15,Away,2,0,3,0,1,1,0,,,,19,13.75,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
29,W,21.62,30,PHI,NYR,2010-12-18,Home,0,0,-1,2,0,0,0,,,,19,14.72,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
30,L,21.63,31,PHI,FLA,2010-12-20,Home,0,0,-1,0,0,0,0,,,,19,15.48,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
31,L,21.65,32,PHI,VAN,2010-12-28,Away,0,0,-2,0,0,0,0,,,,24,18.25,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
32,W,21.66,33,PHI,LAK,2010-12-30,Away,1,1,1,0,0,1,0,,,,18,13.47,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
33,L,21.66,34,PHI,ANA,2010-12-31,Away,0,0,-2,0,0,0,0,,,,21,16.78,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
34,W,21.67,35,PHI,DET,2011-01-02,Away,1,0,1,0,1,0,0,,,,26,17.85,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
35,W,21.68,36,PHI,NJD,2011-01-06,Away,0,0,-1,0,0,0,0,,,,27,20.55,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
36,W,21.68,37,PHI,NJD,2011-01-08,Home,1,0,1,2,1,0,0,,,,23,18.2,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
37,W,21.69,38,PHI,BUF,2011-01-11,Away,0,0,0,0,0,0,0,,,,20,16.93,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
38,L,21.7,39,PHI,BOS,2011-01-13,Away,0,1,-1,0,0,0,0,,,,18,14.1,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
39,W,21.7,40,PHI,ATL,2011-01-14,Away,0,1,3,0,0,0,0,,,,21,18.72,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
40,W,21.7,41,PHI,NYR,2011-01-16,Away,0,0,2,2,0,0,0,,,,23,16.78,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
41,W,21.71,42,PHI,WSH,2011-01-18,Home,0,0,2,0,0,0,0,,,,23,17.9,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
42,W,21.72,43,PHI,OTT,2011-01-20,Home,1,0,1,2,1,0,0,,,,27,18.55,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
43,L,21.72,44,PHI,NJD,2011-01-22,Home,1,0,0,0,1,0,0,,,,16,11.52,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
44,L,21.75,45,PHI,TBL,2011-02-01,Away,0,0,-3,0,0,0,0,,,,21,13.48,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
45,W,21.75,46,PHI,NSH,2011-02-03,Home,0,0,0,0,0,0,0,,,,15,11.35,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
46,W,21.76,47,PHI,DAL,2011-02-05,Home,0,1,0,0,0,0,0,,,,15,13.67,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
47,W,21.77,48,PHI,CAR,2011-02-10,Home,0,0,0,0,0,0,0,,,,12,9.07,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
48,L,21.78,49,PHI,LAK,2011-02-13,Home,0,0,0,0,0,0,0,,,,19,12.43,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
49,W,21.79,50,PHI,TBL,2011-02-15,Away,1,1,1,7,1,0,0,,,,21,13.67,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
50,W,21.79,51,PHI,FLA,2011-02-16,Away,1,0,1,0,1,0,0,,,,19,17.3,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
51,L,21.79,52,PHI,CAR,2011-02-18,Away,0,0,-1,0,0,0,0,,,,18,12.62,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
52,W,21.8,53,PHI,NYR,2011-02-20,Away,0,1,1,0,0,0,0,,,,20,17.33,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
53,L,21.81,54,PHI,PHX,2011-02-22,Home,0,0,0,0,0,0,0,,,,17,12.68,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
54,W,21.81,55,PHI,NYI,2011-02-24,Home,1,0,2,0,1,0,0,,,,21,18.72,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
55,L,21.83,56,PHI,TOR,2011-03-03,Home,0,0,0,0,0,0,0,,,,16,12.1,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
56,L,21.84,57,PHI,BUF,2011-03-05,Home,1,0,0,0,1,0,0,,,,21,16.25,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
57,L,21.84,58,PHI,NYR,2011-03-06,Away,0,0,-3,2,0,0,0,,,,19,12.78,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
58,W,21.84,59,PHI,EDM,2011-03-08,Home,0,1,1,0,0,0,0,,,,14,12.55,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
59,W,21.85,60,PHI,TOR,2011-03-10,Away,0,1,0,0,0,0,0,,,,21,15.58,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
60,L,21.85,61,PHI,ATL,2011-03-12,Home,0,0,-1,0,0,0,0,,,,24,16.37,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
61,W,21.86,62,PHI,FLA,2011-03-15,Away,0,0,1,8,0,0,0,,,,20,12.63,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
62,L,21.87,63,PHI,ATL,2011-03-17,Away,0,0,-1,0,0,0,0,,,,19,13.1,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
63,W,21.87,64,PHI,DAL,2011-03-19,Away,0,0,0,0,0,0,0,,,,22,14.82,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
64,L,21.88,65,PHI,WSH,2011-03-22,Home,0,0,-1,0,0,0,0,,,,21,15.7,,,,,2011.0,James van Riemsdyk,v/vanrija01,190,217,L,L,2.0,2007.0
