,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
21,W,19.8,22,FLA,NYI,2015-11-27,Home,0,0,1,0,0,0,0,0,0,0,24,22.85,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
22,W,19.81,23,FLA,DET,2015-11-29,Away,0,1,1,0,0,0,0,0,1,0,26,24.92,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
23,W,19.81,24,FLA,STL,2015-12-01,Away,0,0,0,0,0,0,0,0,0,0,21,19.32,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
24,W,19.82,25,FLA,NSH,2015-12-03,Away,0,0,1,0,0,0,0,0,0,0,22,21.97,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
25,W,19.82,26,FLA,CBJ,2015-12-04,Away,0,0,0,0,0,0,0,0,0,0,25,19.95,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
26,L,19.83,27,FLA,NJD,2015-12-06,Away,1,1,1,0,1,0,0,0,1,0,23,24.55,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
27,L,19.83,28,FLA,OTT,2015-12-08,Home,0,0,0,0,0,0,0,0,0,0,23,23.77,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
28,W,19.84,29,FLA,WSH,2015-12-10,Home,1,0,2,0,1,0,0,0,0,0,21,19.42,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
29,L,19.84,30,FLA,BOS,2015-12-12,Away,0,1,1,4,0,0,0,0,1,0,24,23.07,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
30,W,19.85,31,FLA,NYI,2015-12-15,Away,1,0,1,0,1,0,0,0,0,0,23,19.4,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
31,W,19.86,32,FLA,NJD,2015-12-17,Away,0,0,2,2,0,0,0,0,0,0,24,20.35,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
32,W,19.86,33,FLA,CAR,2015-12-18,Away,0,0,0,0,0,0,0,0,0,0,24,19.72,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
33,W,19.87,34,FLA,VAN,2015-12-20,Home,1,0,0,0,0,1,0,0,0,0,27,25.95,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
34,W,19.87,35,FLA,OTT,2015-12-22,Home,0,0,0,0,0,0,0,0,0,0,26,26.67,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
35,W,19.88,36,FLA,CBJ,2015-12-27,Home,1,0,0,0,1,0,0,0,0,0,27,22.92,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
36,W,19.89,37,FLA,MTL,2015-12-29,Home,0,1,1,0,0,0,0,1,0,0,22,17.12,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
37,W,19.9,38,FLA,NYR,2016-01-02,Home,0,0,0,0,0,0,0,0,0,0,20,17.62,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
38,W,19.9,39,FLA,MIN,2016-01-03,Home,0,0,1,0,0,0,0,0,0,0,23,19.97,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
39,W,19.91,40,FLA,BUF,2016-01-05,Away,0,0,3,0,0,0,0,0,0,0,21,19.08,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
40,W,19.92,41,FLA,OTT,2016-01-07,Away,0,1,1,2,0,0,0,0,1,0,20,20.58,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
41,W,19.92,42,FLA,EDM,2016-01-10,Away,0,0,0,0,0,0,0,0,0,0,20,17.88,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
42,W,19.96,43,FLA,CHI,2016-01-22,Home,1,0,2,0,1,0,0,0,0,0,24,20.53,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
43,W,19.96,44,FLA,TBL,2016-01-23,Home,0,1,0,0,0,0,0,0,1,0,23,22.25,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
44,W,19.97,45,FLA,TOR,2016-01-26,Home,0,0,0,5,0,0,0,0,0,0,19,20.08,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
45,W,19.99,46,FLA,WSH,2016-02-02,Away,0,0,3,0,0,0,0,0,0,0,23,18.22,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
46,W,19.99,47,FLA,DET,2016-02-04,Home,0,1,1,0,0,0,0,1,0,0,23,20.03,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
47,L,20.0,48,FLA,PIT,2016-02-06,Home,0,0,-2,2,0,0,0,0,0,0,29,22.73,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
48,L,20.0,49,FLA,DET,2016-02-08,Away,0,0,-1,4,0,0,0,0,0,0,29,22.8,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
49,W,20.01,50,FLA,BUF,2016-02-09,Away,0,1,0,0,0,0,0,0,1,0,28,24.17,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
50,L,20.01,51,FLA,STL,2016-02-12,Home,1,0,-1,0,1,0,0,0,0,0,26,22.97,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
51,L,20.02,52,FLA,NSH,2016-02-13,Home,0,0,-2,0,0,0,0,0,0,0,26,22.48,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
52,W,20.02,53,FLA,PIT,2016-02-15,Home,0,0,-1,0,0,0,0,0,0,0,27,23.9,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
53,L,20.03,54,FLA,SJS,2016-02-18,Home,0,0,0,0,0,0,0,0,0,0,30,25.13,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
54,W,20.04,55,FLA,WPG,2016-02-20,Home,0,0,1,0,0,0,0,0,0,0,24,21.27,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
55,W,20.05,56,FLA,ARI,2016-02-25,Home,0,0,0,0,0,0,0,0,0,0,21,20.0,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
56,L,20.05,57,FLA,CBJ,2016-02-27,Away,0,0,1,0,0,0,0,0,0,0,25,23.52,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
57,L,20.06,58,FLA,MIN,2016-02-28,Away,1,0,-1,2,0,1,0,0,0,0,29,23.8,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
58,W,20.06,59,FLA,WPG,2016-03-01,Away,0,0,1,0,0,0,0,0,0,0,22,23.6,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
59,L,20.07,60,FLA,COL,2016-03-03,Away,0,0,-1,0,0,0,0,0,0,0,20,23.93,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
60,L,20.07,61,FLA,ARI,2016-03-05,Away,1,0,0,0,1,0,0,0,0,0,27,23.45,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
61,L,20.08,62,FLA,BOS,2016-03-07,Home,0,0,-2,0,0,0,0,0,0,0,28,22.92,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
62,W,20.09,63,FLA,OTT,2016-03-10,Home,1,0,1,0,1,0,0,0,0,0,26,21.75,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
63,W,20.09,64,FLA,PHI,2016-03-12,Home,0,1,-1,0,0,0,0,0,1,0,28,24.97,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
64,L,20.1,65,FLA,NYI,2016-03-14,Away,0,0,-1,0,0,0,0,0,0,0,24,19.43,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
65,W,20.1,66,FLA,MTL,2016-03-15,Away,0,1,0,0,0,0,0,1,0,0,24,22.48,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
66,W,20.11,67,FLA,TOR,2016-03-17,Away,0,0,0,0,0,0,0,0,0,0,24,22.17,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
67,L,20.11,68,FLA,DET,2016-03-19,Home,0,0,-1,0,0,0,0,0,0,0,28,25.27,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
68,L,20.12,69,FLA,NYR,2016-03-21,Away,0,0,-1,0,0,0,0,0,0,0,25,24.5,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
69,W,20.13,70,FLA,BOS,2016-03-24,Away,0,0,1,0,0,0,0,0,0,0,28,23.98,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
70,W,20.13,71,FLA,TBL,2016-03-26,Away,0,0,1,2,0,0,0,0,0,0,26,24.23,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
71,L,20.14,72,FLA,TOR,2016-03-29,Home,0,0,-1,0,0,0,0,0,0,0,25,23.38,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
72,W,20.15,73,FLA,NJD,2016-03-31,Home,0,1,0,0,0,0,0,0,1,0,22,21.53,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
73,W,20.15,74,FLA,MTL,2016-04-02,Home,0,2,1,0,0,0,0,0,2,0,25,22.57,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
74,W,20.16,75,FLA,TOR,2016-04-04,Away,0,2,2,0,0,0,0,0,2,0,25,23.35,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
75,W,20.16,76,FLA,MTL,2016-04-05,Away,0,1,2,4,0,0,0,0,1,0,24,24.05,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
76,L,20.16,77,FLA,OTT,2016-04-07,Away,0,0,-1,2,0,0,0,0,0,0,23,24.45,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
77,W,20.17,78,FLA,CAR,2016-04-09,Home,1,0,1,2,1,0,0,0,0,0,26,22.18,,,,,2016.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
0,W,20.68,1,FLA,NJD,2016-10-13,Home,0,0,0,2,0,0,0,0,0,0,26,26.03,2,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
1,W,20.69,2,FLA,DET,2016-10-15,Home,0,0,1,0,0,0,0,0,0,0,25,22.53,2,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
2,L,20.7,3,FLA,TBL,2016-10-18,Away,0,0,0,0,0,0,0,0,0,0,27,25.18,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
3,L,20.7,4,FLA,WSH,2016-10-20,Home,0,0,-2,0,0,0,0,0,0,0,25,22.95,0,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
4,W,20.71,5,FLA,COL,2016-10-22,Home,1,0,-1,0,0,1,0,0,0,0,21,21.82,3,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
5,L,20.72,6,FLA,PIT,2016-10-25,Away,0,0,0,0,0,0,0,0,0,0,22,25.23,2,4,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
6,L,20.72,7,FLA,TOR,2016-10-27,Away,0,0,0,0,0,0,0,0,0,0,23,25.75,7,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
7,L,20.73,8,FLA,BUF,2016-10-29,Away,0,0,-1,0,0,0,0,0,0,0,23,20.87,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
8,W,20.73,9,FLA,DET,2016-10-30,Away,0,0,0,4,0,0,0,0,0,0,22,20.38,2,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
9,L,20.73,10,FLA,BOS,2016-11-01,Home,0,0,0,2,0,0,0,0,0,0,22,25.23,1,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
10,W,20.74,11,FLA,NJD,2016-11-03,Home,1,0,1,2,0,1,0,0,0,0,23,24.52,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
11,L,20.75,12,FLA,WSH,2016-11-05,Away,0,0,-3,2,0,0,0,0,0,0,22,20.97,1,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
12,W,20.75,13,FLA,TBL,2016-11-07,Home,0,0,0,2,0,0,0,0,0,0,25,21.97,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
13,L,20.76,14,FLA,SJS,2016-11-10,Home,0,0,-2,2,0,0,0,0,0,0,22,21.9,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
14,W,20.76,15,FLA,NYI,2016-11-12,Home,0,0,0,2,0,0,0,0,0,0,24,25.48,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
15,W,20.77,16,FLA,MTL,2016-11-15,Away,1,0,1,0,1,0,0,0,0,0,26,23.13,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
16,L,20.78,17,FLA,TOR,2016-11-17,Away,1,0,-1,6,1,0,0,0,0,0,23,21.83,5,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
17,W,20.78,18,FLA,OTT,2016-11-19,Away,0,0,0,0,0,0,0,0,0,0,22,18.65,4,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
18,W,20.79,19,FLA,NYR,2016-11-20,Away,1,0,-1,0,1,0,0,0,0,0,29,24.02,1,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
19,L,20.79,20,FLA,PHI,2016-11-22,Home,0,0,1,0,0,0,0,0,0,0,22,22.43,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
20,W,20.8,21,FLA,CBJ,2016-11-26,Home,0,0,1,0,0,0,0,0,0,0,26,24.07,2,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
21,L,20.81,22,FLA,CAR,2016-11-27,Away,1,0,-1,0,1,0,0,0,0,0,26,23.18,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
22,L,20.81,23,FLA,CHI,2016-11-29,Away,0,1,-1,0,0,0,0,1,0,0,28,26.23,2,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
23,W,20.82,24,FLA,DET,2016-12-01,Away,0,0,-1,0,0,0,0,0,0,0,26,25.7,0,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
24,L,20.82,25,FLA,OTT,2016-12-03,Away,0,0,-1,2,0,0,0,0,0,0,26,22.1,3,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
25,L,20.83,26,FLA,BOS,2016-12-05,Away,0,1,0,0,0,0,0,0,1,0,29,25.2,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
26,L,20.83,27,FLA,PHI,2016-12-06,Away,0,0,1,0,0,0,0,0,0,0,27,23.37,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
27,L,20.84,28,FLA,PIT,2016-12-08,Home,0,0,-3,0,0,0,0,0,0,0,24,20.6,3,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
28,W,20.84,29,FLA,VAN,2016-12-10,Home,1,0,1,0,1,0,0,0,0,0,22,20.02,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
29,L,20.85,30,FLA,MIN,2016-12-13,Away,0,0,-2,0,0,0,0,0,0,0,24,22.98,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
30,L,20.85,31,FLA,WPG,2016-12-15,Away,0,1,-2,2,0,0,0,1,0,0,30,23.8,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
31,W,20.86,32,FLA,COL,2016-12-16,Away,0,0,0,4,0,0,0,0,0,0,24,21.15,2,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
32,W,20.87,33,FLA,BUF,2016-12-20,Home,0,0,-1,2,0,0,0,0,0,0,24,22.3,0,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
33,L,20.87,34,FLA,BOS,2016-12-22,Home,0,0,-2,0,0,0,0,0,0,0,21,20.35,2,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
34,L,20.88,35,FLA,DET,2016-12-23,Home,0,0,1,0,0,0,0,0,0,0,24,23.33,1,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
35,L,20.89,36,FLA,TOR,2016-12-28,Home,0,0,0,0,0,0,0,0,0,0,26,24.07,0,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
36,L,20.89,37,FLA,MTL,2016-12-29,Home,0,0,-1,0,0,0,0,0,0,0,25,20.48,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
37,W,20.9,38,FLA,DAL,2016-12-31,Away,0,0,1,2,0,0,0,0,0,0,25,20.4,1,3,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
38,L,20.91,39,FLA,WPG,2017-01-04,Home,0,1,1,2,0,0,0,0,1,0,24,21.17,1,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
39,W,20.92,40,FLA,NSH,2017-01-06,Home,0,0,1,0,0,0,0,0,0,0,26,20.18,3,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
40,L,20.92,41,FLA,BOS,2017-01-07,Home,0,0,0,0,0,0,0,0,0,0,21,21.48,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
41,W,20.92,42,FLA,NJD,2017-01-09,Away,0,0,0,2,0,0,0,0,0,0,24,19.7,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
42,W,20.93,43,FLA,NYI,2017-01-11,Away,0,0,0,0,0,0,0,0,0,0,21,18.28,0,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
43,L,20.93,44,FLA,NYI,2017-01-13,Home,0,0,-2,0,0,0,0,0,0,0,24,22.8,2,3,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
44,W,20.94,45,FLA,CBJ,2017-01-14,Home,0,1,1,6,0,0,0,0,1,0,21,17.2,0,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
45,L,20.95,46,FLA,CGY,2017-01-17,Away,0,1,-1,4,0,0,0,0,1,0,26,20.43,1,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
46,L,20.95,47,FLA,EDM,2017-01-18,Away,0,2,0,0,0,0,0,1,1,0,30,23.63,0,1,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
47,L,20.95,48,FLA,VAN,2017-01-20,Away,0,0,-1,0,0,0,0,0,0,0,26,22.83,0,2,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
48,L,20.96,49,FLA,ARI,2017-01-23,Away,0,0,0,2,0,0,0,0,0,0,26,21.38,0,3,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
49,W,20.97,50,FLA,TBL,2017-01-26,Home,0,0,0,0,0,0,0,0,0,0,21,18.87,0,0,0,0,2017.0,Aaron Ekblad,e/ekblaaa01,193.0,216.0,R,D,1.0,2014.0
0,L,19.92,1,BUF,OTT,2015-10-08,Home,0,0,0,0,0,0,0,0,0,0,17,11.67,,,,,2016.0,Sam Reinhart,r/reinhsa01,185.0,189.0,R,C,2.0,2014.0
