,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
14,W,20.21,15,ATL,CBJ,2000-12-02,Away,0,0,1,0,0,0,0,,,,12,10.62,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
15,L,20.22,16,ATL,BOS,2000-12-04,Home,0,0,-1,2,0,0,0,,,,14,9.87,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
16,W,20.22,17,ATL,CAR,2000-12-06,Home,0,0,-2,0,0,0,0,,,,17,12.68,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
17,L,20.23,18,ATL,FLA,2000-12-08,Home,1,0,1,0,1,0,0,,,,16,9.78,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
18,W,20.23,19,ATL,NYI,2000-12-09,Away,0,0,0,0,0,0,0,,,,19,14.28,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
19,W,20.24,20,ATL,NJD,2000-12-11,Away,0,0,-1,0,0,0,0,,,,15,13.02,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
20,L,20.24,21,ATL,CHI,2000-12-13,Home,1,0,1,0,1,0,0,,,,16,11.35,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
21,W,20.25,22,ATL,STL,2000-12-15,Home,0,0,0,0,0,0,0,,,,16,12.3,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
22,W,20.26,23,ATL,LAK,2000-12-19,Away,1,0,0,0,1,0,0,,,,18,13.35,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
23,L,20.26,24,ATL,MDA,2000-12-20,Away,0,1,2,0,0,0,0,,,,21,13.88,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
24,L,20.27,25,ATL,PHX,2000-12-22,Away,0,0,-2,0,0,0,0,,,,25,15.72,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
25,L,20.28,26,ATL,TOR,2000-12-26,Home,0,2,0,0,0,0,0,,,,14,11.17,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
26,L,20.28,27,ATL,NYR,2000-12-28,Away,0,0,0,0,0,0,0,,,,1,0.92,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
27,L,20.29,28,ATL,WSH,2001-01-01,Away,1,0,0,0,1,0,0,,,,21,15.1,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
28,L,20.3,29,ATL,MIN,2001-01-03,Away,0,0,0,0,0,0,0,,,,20,14.5,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
29,L,20.3,30,ATL,PHI,2001-01-05,Home,0,0,-1,0,0,0,0,,,,17,12.07,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
30,L,20.31,31,ATL,PHI,2001-01-06,Away,0,0,0,2,0,0,0,,,,20,14.73,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
31,L,20.32,32,ATL,DAL,2001-01-10,Home,0,0,0,2,0,0,0,,,,22,14.47,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
32,L,20.32,33,ATL,MTL,2001-01-12,Home,0,0,-1,0,0,0,0,,,,18,11.5,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
33,W,20.33,34,ATL,WSH,2001-01-13,Away,0,0,-1,0,0,0,0,,,,19,13.03,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
34,L,20.34,35,ATL,MDA,2001-01-17,Home,0,0,0,0,0,0,0,,,,29,20.03,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
35,W,20.35,36,ATL,NJD,2001-01-20,Away,0,0,-1,0,0,0,0,,,,17,13.72,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
36,L,20.35,37,ATL,NYI,2001-01-21,Home,0,0,-1,0,0,0,0,,,,24,15.07,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
37,L,20.35,38,ATL,NSH,2001-01-23,Away,0,0,-2,0,0,0,0,,,,27,19.92,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
38,L,20.36,39,ATL,TOR,2001-01-25,Home,0,0,0,0,0,0,0,,,,21,15.47,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
39,W,20.36,40,ATL,PIT,2001-01-27,Away,0,1,-2,0,0,0,0,,,,20,14.77,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
40,L,20.37,41,ATL,NYR,2001-01-29,Away,0,3,3,0,0,0,0,,,,19,12.82,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
41,L,20.38,42,ATL,CAR,2001-02-01,Home,0,0,0,0,0,0,0,,,,17,10.45,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
42,W,20.41,43,ATL,BUF,2001-02-13,Home,0,0,-1,0,0,0,0,,,,23,18.0,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
43,L,20.42,44,ATL,BUF,2001-02-15,Away,0,1,0,0,0,0,0,,,,19,15.35,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
44,L,20.42,45,ATL,PHI,2001-02-17,Away,0,0,0,2,0,0,0,,,,18,14.72,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
45,L,20.43,46,ATL,CAR,2001-02-21,Away,0,0,-1,0,0,0,0,,,,17,12.3,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
46,L,20.45,47,ATL,CAR,2001-02-27,Home,0,0,0,0,0,0,0,,,,19,14.28,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
47,W,20.46,48,ATL,FLA,2001-03-02,Away,0,0,1,2,0,0,0,,,,20,13.42,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
48,W,20.46,49,ATL,FLA,2001-03-03,Home,0,0,0,0,0,0,0,,,,18,14.93,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
49,L,20.47,50,ATL,COL,2001-03-06,Home,0,0,0,2,0,0,0,,,,16,12.78,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
50,L,20.47,51,ATL,PIT,2001-03-08,Home,0,0,-1,0,0,0,0,,,,9,6.75,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
51,L,20.48,52,ATL,BOS,2001-03-10,Away,2,1,3,2,2,0,0,,,,18,11.62,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
52,L,20.48,53,ATL,CGY,2001-03-11,Home,0,2,0,0,0,0,0,,,,20,15.38,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
53,W,20.49,54,ATL,OTT,2001-03-14,Away,0,0,0,0,0,0,0,,,,18,15.95,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
54,L,20.5,55,ATL,CBJ,2001-03-16,Home,0,0,-1,0,0,0,0,,,,24,16.23,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
55,L,20.5,56,ATL,VAN,2001-03-18,Home,1,0,0,0,1,0,0,,,,23,18.6,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
56,,20.51,57,ATL,TBL,2001-03-21,Home,1,1,1,0,1,0,0,,,,19,14.97,,,,,2001.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
57,,20.51,58,ATL,TBL,2001-03-22,Away,0,0,0,0,0,0,0,,,,16,15.42,,,,,,,,,,,,,
58,,20.52,59,ATL,MTL,2001-03-24,Away,0,0,0,0,0,0,0,,,,18,14.53,,,,,,,,,,,,,
59,,20.52,60,ATL,BUF,2001-03-26,Home,0,0,-1,0,0,0,0,,,,22,20.0,,,,,,,,,,,,,
60,,20.53,61,ATL,NJD,2001-03-28,Home,0,0,0,0,0,0,0,,,,21,13.97,,,,,,,,,,,,,
61,,20.53,62,ATL,BUF,2001-03-30,Away,0,0,0,0,0,0,0,,,,21,17.62,,,,,,,,,,,,,
62,,20.54,63,ATL,NYR,2001-04-01,Home,0,0,0,0,0,0,0,,,,18,14.57,,,,,,,,,,,,,
63,,20.55,64,ATL,OTT,2001-04-03,Home,2,0,3,2,2,0,0,,,,26,18.82,,,,,,,,,,,,,
64,,20.55,65,ATL,DET,2001-04-05,Away,0,0,-2,0,0,0,0,,,,20,19.18,,,,,,,,,,,,,
65,,20.55,66,ATL,CAR,2001-04-06,Away,0,1,0,0,0,0,0,,,,19,15.93,,,,,,,,,,,,,
0,W,21.05,1,ATL,BUF,2001-10-04,Away,0,0,0,0,0,0,0,,,,17,14.58,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
1,L,21.05,2,ATL,BOS,2001-10-06,Away,0,0,0,0,0,0,0,,,,16,13.83,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
2,L,21.13,3,ATL,SJS,2001-11-01,Away,1,0,0,2,1,0,0,,,,19,14.98,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
3,L,21.13,4,ATL,LAK,2001-11-03,Away,0,0,0,0,0,0,0,,,,7,5.5,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
4,W,21.19,5,ATL,OTT,2001-11-24,Away,0,0,-1,0,0,0,0,,,,11,7.98,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
5,L,21.23,6,ATL,PIT,2001-12-08,Away,0,1,0,0,0,0,0,,,,18,13.98,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
6,L,21.23,7,ATL,PHI,2001-12-10,Home,0,0,0,0,0,0,0,,,,17,13.72,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
7,L,21.24,8,ATL,MTL,2001-12-12,Home,0,0,0,0,0,0,0,,,,25,22.85,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
8,L,21.24,9,ATL,CHI,2001-12-14,Home,0,0,-1,0,0,0,0,,,,22,21.23,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
9,W,21.25,10,ATL,WSH,2001-12-15,Away,2,0,1,0,2,0,0,,,,21,17.68,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
10,L,21.25,11,ATL,BOS,2001-12-18,Away,0,0,0,0,0,0,0,,,,23,19.27,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
11,L,21.26,12,ATL,SJS,2001-12-19,Home,0,1,0,0,0,0,0,,,,17,14.53,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
12,L,21.26,13,ATL,CAR,2001-12-21,Away,0,0,-2,0,0,0,0,,,,22,16.73,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
13,W,21.27,14,ATL,DAL,2001-12-23,Home,0,0,0,0,0,0,0,,,,19,16.9,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
14,L,21.28,15,ATL,FLA,2001-12-26,Home,0,0,0,0,0,0,0,,,,19,16.58,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
15,L,21.28,16,ATL,TOR,2001-12-28,Home,0,0,3,0,0,0,0,,,,18,16.88,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
16,L,21.29,17,ATL,FLA,2001-12-31,Away,0,0,0,0,0,0,0,,,,17,13.22,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
17,L,21.3,18,ATL,DAL,2002-01-02,Away,0,0,0,0,0,0,0,,,,13,13.42,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
18,L,21.3,19,ATL,PHX,2002-01-03,Away,0,1,1,2,0,0,0,,,,16,12.83,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
19,W,21.31,20,ATL,NYI,2002-01-06,Home,0,0,0,0,0,0,0,,,,21,17.52,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
20,W,21.31,21,ATL,PHI,2002-01-08,Away,1,1,2,0,1,0,0,,,,17,15.6,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
21,W,21.32,22,ATL,OTT,2002-01-09,Home,0,3,2,2,0,0,0,,,,20,13.88,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
22,L,21.32,23,ATL,CGY,2002-01-11,Home,0,0,0,0,0,0,0,,,,16,12.73,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
23,L,21.33,24,ATL,TBL,2002-01-13,Home,1,0,1,0,1,0,0,,,,22,16.22,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
24,W,21.33,25,ATL,TOR,2002-01-15,Away,0,0,1,0,0,0,0,,,,20,11.7,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
25,L,21.34,26,ATL,PHI,2002-01-17,Away,0,0,-2,0,0,0,0,,,,17,14.05,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
26,L,21.35,27,ATL,WSH,2002-01-22,Home,0,0,0,4,0,0,0,,,,19,16.13,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
27,L,21.36,28,ATL,NJD,2002-01-24,Home,0,0,0,0,0,0,0,,,,16,12.57,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
28,W,21.36,29,ATL,PIT,2002-01-26,Away,0,0,0,0,0,0,0,,,,17,14.82,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
29,L,21.37,30,ATL,PHX,2002-01-28,Home,0,0,-1,0,0,0,0,,,,17,14.65,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
30,L,21.37,31,ATL,TOR,2002-01-30,Home,0,0,-2,0,0,0,0,,,,19,14.33,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
31,L,21.39,32,ATL,EDM,2002-02-05,Home,0,0,0,0,0,0,0,,,,17,14.12,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
32,W,21.39,33,ATL,NJD,2002-02-07,Away,0,1,0,0,0,0,0,,,,19,17.85,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
33,W,21.4,34,ATL,NYR,2002-02-08,Home,0,0,-1,0,0,0,0,,,,25,18.73,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
34,L,21.41,35,ATL,TOR,2002-02-11,Away,0,0,-1,2,0,0,0,,,,19,15.98,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
35,L,21.41,36,ATL,STL,2002-02-12,Away,0,0,0,2,0,0,0,,,,19,14.43,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
36,L,21.45,37,ATL,BUF,2002-02-26,Home,0,0,0,0,0,0,0,,,,17,13.8,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
37,L,21.45,38,ATL,NYI,2002-03-01,Home,1,2,2,2,0,0,1,,,,18,14.33,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
38,L,21.46,39,ATL,NYI,2002-03-02,Away,0,0,0,0,0,0,0,,,,20,16.35,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
39,W,21.46,40,ATL,MTL,2002-03-04,Away,1,0,0,0,1,0,0,,,,22,17.0,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
40,L,21.47,41,ATL,MDA,2002-03-06,Home,0,0,-1,0,0,0,0,,,,20,17.92,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
41,L,21.47,42,ATL,BOS,2002-03-08,Home,0,0,-2,0,0,0,0,,,,25,18.82,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
42,L,21.48,43,ATL,NYI,2002-03-10,Away,0,0,-1,0,0,0,0,,,,21,20.18,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
43,W,21.48,44,ATL,TBL,2002-03-12,Home,0,0,2,0,0,0,0,,,,18,15.2,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
44,W,21.49,45,ATL,COL,2002-03-14,Home,0,1,1,0,0,0,0,,,,22,14.92,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
45,L,21.5,46,ATL,VAN,2002-03-16,Home,0,1,-1,4,0,0,0,,,,23,16.58,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
46,L,21.5,47,ATL,PIT,2002-03-18,Home,0,1,0,0,0,0,0,,,,22,18.78,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
47,L,21.51,48,ATL,TBL,2002-03-20,Away,0,0,-2,0,0,0,0,,,,21,17.4,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
48,L,21.51,49,ATL,NYR,2002-03-22,Away,0,0,0,0,0,0,0,,,,21,17.15,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
49,L,21.52,50,ATL,OTT,2002-03-23,Away,0,0,0,2,0,0,0,,,,24,16.18,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
50,L,21.53,51,ATL,MIN,2002-03-27,Home,0,0,-2,0,0,0,0,,,,24,18.82,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
51,,21.53,52,ATL,DET,2002-03-30,Away,0,0,-1,0,0,0,0,,,,17,13.32,,,,,2002.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
52,,21.54,53,ATL,CGY,2002-04-02,Away,0,1,0,0,0,0,0,,,,20,16.65,,,,,,,,,,,,,
53,,21.55,54,ATL,COL,2002-04-03,Away,0,0,-1,0,0,0,0,,,,19,16.75,,,,,,,,,,,,,
54,,21.55,55,ATL,NJD,2002-04-05,Home,0,1,0,0,0,0,0,,,,26,20.27,,,,,,,,,,,,,
55,,21.56,56,ATL,CAR,2002-04-07,Away,0,0,1,0,0,0,0,,,,22,18.08,,,,,,,,,,,,,
56,,21.56,57,ATL,FLA,2002-04-10,Home,0,0,-1,0,0,0,0,,,,27,21.67,,,,,,,,,,,,,
57,,21.57,58,ATL,CBJ,2002-04-12,Away,0,1,2,0,0,0,0,,,,22,18.12,,,,,,,,,,,,,
58,,21.58,59,ATL,CAR,2002-04-14,Home,0,0,0,0,0,0,0,,,,27,21.35,,,,,,,,,,,,,
0,L,22.07,1,ATL,CAR,2002-10-11,Away,0,1,0,0,0,0,0,,,,20,15.28,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
1,L,22.07,2,ATL,FLA,2002-10-12,Home,0,0,0,2,0,0,0,,,,21,19.38,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
2,L,22.08,3,ATL,PIT,2002-10-16,Away,0,1,-1,0,0,0,0,,,,19,15.02,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
3,L,22.09,4,ATL,TBL,2002-10-18,Away,2,0,-2,0,1,1,0,,,,21,17.58,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
4,L,22.09,5,ATL,NYI,2002-10-19,Home,1,0,0,0,1,0,0,,,,19,16.6,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
5,L,22.1,6,ATL,FLA,2002-10-21,Away,0,0,-2,0,0,0,0,,,,23,17.9,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
6,L,22.1,7,ATL,NJD,2002-10-23,Home,0,1,-1,0,0,0,0,,,,20,19.25,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
7,L,22.11,8,ATL,BOS,2002-10-26,Away,0,0,0,2,0,0,0,,,,23,18.22,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
8,L,22.12,9,ATL,LAK,2002-10-29,Home,0,0,-2,0,0,0,0,,,,19,14.07,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
9,W,22.12,10,ATL,TOR,2002-10-31,Away,1,1,1,0,1,0,0,,,,34,21.17,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
10,L,22.13,11,ATL,FLA,2002-11-02,Away,0,1,1,0,0,0,0,,,,20,12.48,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
11,W,22.14,12,ATL,CHI,2002-11-07,Away,0,0,-2,0,0,0,0,,,,19,15.93,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
12,W,22.15,13,ATL,BUF,2002-11-09,Away,0,1,-1,2,0,0,0,,,,21,14.63,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
13,W,22.15,14,ATL,CGY,2002-11-11,Home,1,0,1,0,1,0,0,,,,20,18.98,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
14,L,22.16,15,ATL,SJS,2002-11-13,Home,0,0,1,2,0,0,0,,,,28,19.1,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
15,L,22.16,16,ATL,PHX,2002-11-15,Home,0,0,-1,0,0,0,0,,,,17,18.42,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
16,W,22.17,17,ATL,MDA,2002-11-17,Home,0,0,-1,0,0,0,0,,,,23,17.25,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
17,L,22.18,18,ATL,FLA,2002-11-19,Home,1,0,1,0,1,0,0,,,,13,10.98,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
18,L,22.18,19,ATL,PIT,2002-11-22,Home,0,0,0,0,0,0,0,,,,18,15.98,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
19,L,22.19,20,ATL,WSH,2002-11-23,Away,0,0,0,0,0,0,0,,,,18,16.65,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
20,W,22.19,21,ATL,MTL,2002-11-26,Away,0,0,0,0,0,0,0,,,,19,20.52,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
21,W,22.2,22,ATL,NYR,2002-11-28,Home,2,0,3,0,2,0,0,,,,19,18.28,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
22,L,22.21,23,ATL,WSH,2002-12-01,Home,0,0,0,0,0,0,0,,,,18,15.63,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
23,L,22.22,24,ATL,BOS,2002-12-05,Away,0,1,0,0,0,0,0,,,,18,17.65,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
24,L,22.22,25,ATL,WSH,2002-12-06,Away,0,0,2,0,0,0,0,,,,19,16.55,,,,,2003.0,Patrik Stefan,s/stefapa01,188,210,L,C,1.0,1999.0
