Year,Name,Order,Team,Pos,Games,TOI,TOIPG
20132014,Chris Stewart,445,BUF,RW,63,862,13.68
20132014,Dominic Moore,446,NYR,C,73,855,11.71
20132014,Tyler Kennedy,447,SJ,LW,67,852,12.72
20132014,Kyle Palmieri,448,ANH,RW,71,847,11.93
20132014,Matt D'Agostini,449,BUF,RW,57,846,14.84
20132014,Brenden Morrow,450,STL,LW,71,845,11.90
20132014,Brian Strait,451,NYI,D,47,843,17.94
20132014,Cody Ceci,452,OTT,D,49,843,17.20
20132014,Martin Marincin,453,EDM,D,44,843,19.16
20132014,Dalton Prout,454,CLS,D,49,843,17.20
20132014,Brandon Bollig,455,CHI,LW,82,842,10.27
20132014,Elias Lindholm,456,CAR,C,58,842,14.52
20132014,Clayton Stoner,457,MIN,D,63,839,13.32
20132014,Ville Leino,458,BUF,LW,58,837,14.43
20132014,Sami Vatanen,459,ANH,D,48,837,17.44
20132014,Chris Kelly,460,BOS,C,57,837,14.68
20132014,Robert Bortuzzo,461,PIT,D,54,835,15.46
20132014,Stephen Gionta,462,NJ,RW,66,822,12.45
20132014,J.T. Brown,463,TB,RW,63,821,13.03
20132014,Kevan Miller,464,BOS,D,47,820,17.45
20132014,Rob Klinkhammer,465,PHO,LW,72,818,11.36
20132014,James Sheppard,466,SJ,C,67,815,12.16
20132014,Damien Brunner,467,NJ,RW,60,812,13.53
20132014,Bryce Salvador,468,NJ,D,40,811,20.28
20132014,Justin Fontaine,469,MIN,RW,66,809,12.26
20132014,Michal Handzus,470,CHI,C,59,805,13.64
20132014,John-Michael Liles,471,CAR,D,41,805,19.63
20132014,Tyler Toffoli,472,LA,RW,62,803,12.95
20132014,Marc-Andre Cliche,473,COL,RW,76,802,10.55
20132014,Manny Malhotra,474,CAR,C,69,800,11.59
20132014,Derek MacKenzie,475,CLS,C,71,799,11.25
20132014,Maxim Lapierre,476,STL,C,71,792,11.15
20132014,Tanner Glass,477,PIT,LW,67,789,11.78
20132014,Daniel Paille,478,BOS,LW,72,789,10.96
20132014,David Schlemko,479,PHO,D,48,787,16.40
20132014,Adam Hall,480,PHI,RW,80,787,9.84
20132014,Luke Glendening,481,DET,C,56,779,13.91
20132014,Tomas Kopecky,482,FLA,RW,49,778,15.88
20132014,Kyle Chipchura,483,PHO,C,80,777,9.71
20132014,Nate Prosser,484,MIN,D,53,769,14.51
20132014,Victor Bartley,485,NSH,D,50,768,15.36
20132014,Stephane Robidas,486,ANH,D,38,766,20.16
20132014,Patrick Maroon,487,ANH,LW,62,763,12.31
20132014,Douglas Murray,488,MON,D,53,760,14.34
20132014,Travis Moen,489,MON,LW,65,749,11.52
20132014,Steven Stamkos,490,TB,C,37,749,20.24
20132014,David Jones,491,CGY,RW,48,742,15.46
20132014,Dennis Seidenberg,492,BOS,D,34,742,21.82
20132014,Jakob Silfverberg,493,ANH,RW,52,741,14.25
20132014,Blake Comeau,494,CLS,LW,61,735,12.05
20132014,Cody McLeod,495,COL,LW,71,733,10.32
20132014,Deryk Engelland,496,PIT,D,56,730,13.04
20132014,Torrey Mitchell,497,BUF,RW,67,728,10.87
20132014,Drayson Bowman,498,CAR,LW,70,724,10.34
20132014,Kyle Clifford,499,LA,LW,71,722,10.17
20132014,Daniel Cleary,500,DET,RW,52,722,13.88
20132014,Mark Barberio,501,TB,D,49,714,14.57
20132014,Keaton Ellerby,502,WPG,D,51,709,13.90
20132014,Jeff Halpern,503,PHO,C,69,709,10.28
20132014,Martin Havlat,504,SJ,RW,48,706,14.71
20132014,Ryan Carter,505,NJ,C,62,702,11.32
20132014,Michal Rozsival,506,CHI,D,42,699,16.64
20132014,Peter Regin,507,CHI,C,61,697,11.43
20132014,Jay Beagle,508,WAS,C,62,697,11.24
20132014,Marian Gaborik,509,LA,RW,41,697,17.00
20132014,Ian Cole,510,STL,D,46,693,15.07
20132014,Ryane Clowe,511,NJ,LW,43,693,16.12
20132014,Pascal Dupuis,512,PIT,LW,39,690,17.69
20132014,Matt Beleskey,513,ANH,LW,55,683,12.42
20132014,Nikita Kucherov,514,TB,RW,52,681,13.10
20132014,Andrej Sustr,515,TB,D,43,679,15.79
20132014,Dylan Olsen,516,FLA,D,44,679,15.43
20132014,Paul Byron,517,CGY,C,47,678,14.43
20132014,Ryan Malone,518,TB,LW,57,671,11.77
20132014,Curtis Glencross,519,CGY,LW,38,669,17.61
20132014,Bryan Bickell,520,CHI,LW,59,669,11.34
20132014,Brandon Prust,521,MON,LW,52,666,12.81
20132014,Jesse Winchester,522,FLA,C,52,662,12.73
20132014,Tom Wilson,523,WAS,RW,82,650,7.93
20132014,Rasmus Ristolainen,524,BUF,D,34,649,19.09
20132014,Taylor Pyatt,525,PIT,LW,56,648,11.57
20132014,Mark Fraser,526,EDM,D,42,645,15.36
20132014,Radek Dvorak,527,CAR,RW,60,638,10.63
20132014,Darren Helm,528,DET,C,42,637,15.17
20132014,Matt Carkner,529,NYI,D,53,635,11.98
20132014,Brandon Pirri,530,FLA,C,49,635,12.96
20132014,Richard Panik,531,TB,RW,50,634,12.68
20132014,Grant Clitsome,532,WPG,D,32,633,19.78
20132014,Michael Bournival,533,MON,LW,60,619,10.32
20132014,Sheldon Brookbank,534,CHI,D,48,618,12.88
20132014,Mark Arcobello,535,EDM,C,41,618,15.07
20132014,Peter Harrold,536,NJ,D,33,616,18.67
20132014,Keith Ballard,537,MIN,D,45,612,13.60
20132014,Riley Sheahan,538,DET,C,42,606,14.43
20132014,Scott Gomez,539,FLA,C,46,604,13.13
20132014,Jimmy Hayes,540,FLA,RW,55,603,10.96
20132014,Matt Greene,541,LA,D,38,603,15.87
20132014,Ed Jovanovski,542,FLA,D,37,598,16.16
20132014,Yannick Weber,543,VAN,D,49,583,11.90
20132014,Joe Vitale,544,PIT,C,53,581,10.96
20132014,John Erskine,545,WAS,D,37,577,15.59
20132014,Jordan Nolan,546,LA,C,64,576,9.00
20132014,Simon Despres,547,PIT,D,34,569,16.74
20132014,Tomas Hertl,548,SJ,LW,37,567,15.32
20132014,James Wright,549,WPG,C,59,565,9.58
20132014,Patrick Bordeleau,550,COL,LW,82,564,6.88
20132014,Magnus Paajarvi,551,STL,LW,55,563,10.24
20132014,Derek Dorsett,552,NYR,RW,51,562,11.02
20132014,Ryan Strome,553,NYI,C,37,562,15.19
20132014,Shawn Thornton,554,BOS,LW,64,562,8.78
20132014,B.J. Crombeen,555,TB,RW,55,559,10.16
20132014,Nathan Horton,556,CLS,RW,36,556,15.44
20132014,Kevin Connauton,557,DAL,D,36,551,15.31
20132014,Erik Gustafsson,558,PHI,D,31,543,17.52
20132014,Connor Carrick,559,WAS,D,34,543,15.97
20132014,Nate Schmidt,560,WAS,D,29,542,18.69
20132014,Connor Murphy,561,PHO,D,30,539,17.97
20132014,Ryan Reaves,562,STL,RW,63,536,8.51
20132014,Dan Carcillo,563,NYR,LW,57,529,9.28
20132014,Matt Frattin,564,CLS,RW,44,528,12.00
20132014,Mark Fistric,565,ANH,D,34,523,15.38
20132014,Matt Halischuk,566,WPG,RW,46,521,11.33
20132014,Philip Larsen,567,EDM,D,30,515,17.17
20132014,Zac Rinaldo,568,PHI,RW,67,515,7.69
20132014,Dale Weise,569,MON,RW,61,513,8.41
20132014,Ryan Jones,570,EDM,LW,52,511,9.83
20132014,Luca Sbisa,571,ANH,D,30,511,17.03
20132014,Brian McGrattan,572,CGY,RW,76,510,6.71
20132014,Shane O'Brien,573,CGY,D,45,506,11.24
20132014,Ryan White,574,MON,RW,52,503,9.67
20132014,Steve Oleksy,575,WAS,D,33,503,15.24
20132014,Tom Sestito,576,VAN,LW,77,497,6.45
20132014,Lubomir Visnovsky,577,NYI,D,24,492,20.50
20132014,Chris Thorburn,578,WPG,RW,55,492,8.95
20132014,Rich Clune,579,NSH,LW,58,490,8.45
20132014,Brian Gibbons,580,PIT,C,41,489,11.93
20132014,Peter Holland,581,TOR,C,43,487,11.33
20132014,Tomas Jurco,582,DET,RW,36,484,13.44
20132014,Adam McQuaid,583,BOS,D,30,481,16.03
20132014,Eric Tangradi,584,WPG,LW,55,475,8.64
20132014,Corey Tropp,585,CLS,RW,53,473,8.92
20132014,Matt Ellis,586,BUF,LW,50,473,9.46
20132014,Erik Haula,587,MIN,LW,46,466,10.13
20132014,Zenon Konopka,588,BUF,C,59,466,7.90
20132014,Adam Larsson,589,NJ,D,26,462,17.77
20132014,Alexander Sulzer,590,BUF,D,25,453,18.12
20132014,Joe Corvo,591,OTT,D,25,438,17.52
20132014,Tim Kennedy,592,PHO,LW,37,435,11.76
20132014,Michael Kostka,593,TB,D,28,431,15.39
20132014,Jordan Leopold,594,STL,D,27,421,15.59
20132014,Ryan Wilson,595,COL,D,28,410,14.64
20132014,Troy Bodie,596,TOR,RW,47,405,8.62
20132014,Mike Brown,597,SJ,RW,56,400,7.14
20132014,John McCarthy,598,SJ,LW,36,398,11.06
20132014,Zac Dalpe,599,VAN,C,55,392,7.13
20132014,Jesse Joensuu,600,EDM,LW,42,391,9.31
20132014,Pierre-Marc Bouchard,601,CHI,RW,28,390,13.93
20132014,Luke Gazdic,602,EDM,LW,67,388,5.79
20132014,Rostislav Klesla,603,BUF,D,25,387,15.48
20132014,Colton Sceviour,604,DAL,C,26,386,14.85
20132014,Cody McCormick,605,MIN,C,43,383,8.91
20132014,Stephen Weiss,606,DET,C,26,383,14.73
20132014,Jordan Caron,607,BOS,RW,35,382,10.91
20132014,John Scott,608,BUF,LW,56,378,6.75
20132014,Carlo Colaiacovo,609,STL,D,25,378,15.12
20132014,Jayson Megna,610,PIT,RW,36,377,10.47
20132014,Vincent Trocheck,611,FLA,C,20,377,18.85
20132014,Johan Larsson,612,BUF,LW,28,376,13.43
20132014,Chad Ruhwedel,613,BUF,D,21,375,17.86
20132014,Mike Komisarek,614,CAR,D,32,374,11.69
20132014,Emerson Etem,615,ANH,RW,29,370,12.76
20132014,Chuck Kobasew,616,PIT,RW,33,369,11.18
20132014,Anton Lander,617,EDM,C,27,368,13.63
20132014,Sven Baertschi,618,CGY,LW,26,366,14.08
20132014,Anders Lee,619,NYI,C,22,345,15.68
20132014,J.T. Miller,620,NYR,C,30,343,11.43
20132014,Patrick Eaves,621,NSH,RW,30,337,11.23
20132014,Dave Bolland,622,TOR,C,23,332,14.43
20132014,Bracken Kearns,623,SJ,C,25,329,13.16
20132014,Mike Hoffman,624,OTT,C,25,329,13.16
20132014,Krys Barch,625,FLA,RW,55,328,5.96
20132014,Aaron Rome,626,DAL,D,25,327,13.08
20132014,Dustin Jeffrey,627,DAL,C,34,325,9.56
20132014,Paul Postma,628,WPG,D,20,322,16.10
20132014,Jarred Tinordi,629,MON,D,22,319,14.50
20132014,Kevin Westgarth,630,CGY,RW,48,311,6.48
20132014,Tyson Strachan,631,WAS,D,18,311,17.28
20132014,Tom Pyatt,632,TB,C,27,309,11.44
20132014,Anthony Peluso,633,WPG,RW,53,306,5.77
20132014,Aaron Volpatti,634,WAS,LW,41,301,7.34
20132014,Jordan Schroeder,635,VAN,C,25,300,12.00
20132014,Colby Robak,636,FLA,D,16,297,18.56
20132014,Colin Fraser,637,LA,C,33,296,8.97
20132014,Aaron Ness,638,NYI,D,20,295,14.75
20132014,Ryan Spooner,639,BOS,C,23,294,12.78
20132014,Alexander Urbom,640,NJ,D,20,292,14.60
20132014,Trevor Smith,641,TOR,C,28,290,10.36
20132014,Eric O'Dell,642,WPG,C,30,290,9.67
20132014,Colton Orr,643,TOR,RW,54,290,5.37
20132014,Beau Bennett,644,PIT,RW,21,290,13.81
20132014,Drew Shore,645,FLA,C,24,287,11.96
20132014,Jim Slater,646,WPG,C,27,287,10.63
20132014,Jean-Gabriel Pageau,647,OTT,C,28,286,10.21
20132014,Stephane Veilleux,648,MIN,LW,34,286,8.41
20132014,Alex Tanguay,649,COL,LW,16,276,17.25
20132014,Brandon McMillan,650,PHO,C,22,276,12.55
20132014,Mark Stone,651,OTT,RW,19,275,14.47
20132014,Jacob Josefson,652,NJ,C,27,273,10.11
20132014,Jason Zucker,653,MIN,LW,21,272,12.95
20132014,Tanner Pearson,654,LA,LW,25,270,10.80
20132014,Mikael Samuelsson,655,DET,RW,26,269,10.35
20132014,Oscar Klefbom,656,EDM,D,17,268,15.76
20132014,Chris Summers,657,PHO,D,18,268,14.89
20132014,Nicklas Jensen,658,VAN,LW,17,265,15.59
20132014,Reid Boucher,659,NJ,C,23,261,11.35
20132014,Corey Potter,660,BOS,D,19,261,13.74
20132014,Matt Gilroy,661,FLA,D,16,260,16.25
20132014,Tim Jackman,662,ANH,RW,36,255,7.08
20132014,Kevin Czuczman,663,NYI,D,13,254,19.54
20132014,Justin Falk,664,NYR,D,21,250,11.90
20132014,Will Acton,665,EDM,C,30,244,8.13
20132014,Devante Smith-Pelly,666,ANH,RW,19,240,12.63
20132014,Jack Hillen,667,WAS,D,13,237,18.23
20132014,David Rundblad,668,CHI,D,17,233,13.71
20132014,Evgeny Kuznetsov,669,WAS,C,17,229,13.47
20132014,Chris Porter,670,STL,LW,22,228,10.36
20132014,Nathan Beaulieu,671,MON,D,17,224,13.18
20132014,Jordan Szwarz,672,PHO,RW,26,224,8.62
20132014,Nicolas Deslauriers,673,BUF,D,17,223,13.12
20132014,Chris Conner,674,PIT,RW,19,223,11.74
20132014,Jeremy Morin,675,CHI,LW,24,219,9.13
20132014,Quinton Howden,676,FLA,C,16,219,13.69
20132014,Linden Vey,677,LA,RW,18,218,12.11
20132014,Brad Malone,678,COL,C,32,216,6.75
20132014,Zach Sill,679,PIT,C,20,215,10.75
20132014,Jared Boll,680,CLS,RW,28,213,7.61
20132014,Rickard Rakell,681,ANH,RW,18,210,11.67
20132014,Brayden McNabb,682,LA,D,12,206,17.17
20132014,Mikhail Grigorenko,683,BUF,C,18,205,11.39
20132014,Tye McGinn,684,PHI,LW,18,201,11.17
20132014,Radek Martinek,685,NYI,D,13,201,15.46
20132014,Carter Ashton,686,TOR,RW,32,200,6.25
20132014,Derek Grant,687,OTT,C,20,191,9.55
20132014,Dmitrij Jaskin,688,STL,RW,18,191,10.61
20132014,Jean-Philippe Cote,689,TB,D,19,190,10.00
20132014,Mike Halmo,690,NYI,LW,20,189,9.45
20132014,Frank Corrado,691,VAN,D,15,188,12.53
20132014,Tyler Wotherspoon,692,CGY,D,14,188,13.43
20132014,Joakim Nordstrom,693,CHI,C,16,186,11.63
20132014,Paul Bissonnette,694,PHO,LW,39,185,4.74
20132014,Colton Sissons,695,NSH,C,17,180,10.59
20132014,Jerry D'Amigo,696,TOR,RW,22,177,8.05
20132014,Linus Omark,697,BUF,LW,14,175,12.50
20132014,Jonathon Blum,698,MIN,D,15,174,11.60
20132014,Calle Jarnkrok,699,NSH,C,12,168,14.00
20132014,Jay Rosehill,700,PHI,LW,34,168,4.94
20132014,Mark Borowiecki,701,OTT,D,13,163,12.54
20132014,Cory Emmerton,702,DET,C,18,161,8.94
20132014,Matt Dumba,703,MIN,D,13,161,12.38
20132014,Blair Jones,704,CGY,C,14,159,11.36
20132014,Jerred Smithson,705,TOR,RW,18,157,8.72
20132014,Julien Brouillette,706,WAS,D,10,155,15.50
20132014,Adam Cracknell,707,STL,RW,19,155,8.16
20132014,Luke Adam,708,BUF,C,12,154,12.83
20132014,Zach Redmond,709,WPG,D,10,153,15.30
20132014,Michael Chaput,710,CLS,C,17,151,8.88
20132014,Mattias Tedenby,711,NJ,LW,15,150,10.00
20132014,Filip Forsberg,712,NSH,RW,13,148,11.38
20132014,Eric Boulton,713,NYI,LW,23,147,6.39
20132014,Keith Aulie,714,TB,D,15,147,9.80
20132014,Matt Kassian,715,OTT,LW,33,146,4.42
20132014,Tim Sestito,716,NJ,C,16,145,9.06
20132014,Adam Burish,717,SJ,RW,15,144,9.60
20132014,Kevin Porter,718,BUF,C,12,139,11.58
20132014,Chris VandeVelde,719,PHI,C,18,139,7.72
20132014,Jack Skille,720,CLS,RW,16,138,8.63
20132014,Ben Street,721,CGY,C,13,137,10.54
20132014,Matt Fraser,722,BOS,RW,14,135,9.64
20132014,Derek Smith,723,CGY,D,14,133,9.50
20132014,Brett Connolly,724,TB,RW,11,132,12.00
20132014,Patrick Wey,725,WAS,D,9,131,14.56
20132014,Michael Latta,726,WAS,C,17,131,7.71
20132014,Harry Zolnierczyk,727,PIT,LW,13,131,10.08
20132014,Jeremy Welsh,728,VAN,C,19,130,6.84
20132014,Joey Crabb,729,FLA,RW,9,129,14.33
20132014,Brett Sutter,730,CAR,LW,17,128,7.53
20132014,Jesper Fast,731,NYR,RW,11,124,11.27
20132014,Cameron Gaunce,732,DAL,D,9,124,13.78
20132014,Stephane Da Costa,733,OTT,C,12,124,10.33
20132014,Darren Archibald,734,VAN,RW,16,124,7.75
20132014,Jamie Oleksiak,735,DAL,D,7,124,17.71
20132014,Mike Sislo,736,NJ,RW,14,123,8.79
20132014,Chad Billins,737,CGY,D,10,122,12.20
20132014,Casey Wellman,738,WAS,RW,13,121,9.31
20132014,Chris Terry,739,CAR,LW,10,120,12.00
20132014,John Persson,740,NYI,LW,10,120,12.00
20132014,Nikita Zadorov,741,BUF,D,7,120,17.14
20132014,Eriah Hayes,742,SJ,RW,15,117,7.80
20132014,Ryan Whitney,743,FLA,D,7,117,16.71
20132014,Cam Janssen,744,NJ,RW,24,117,4.88
20132014,Brian Dumoulin,745,PIT,D,6,115,19.17
20132014,Rostislav Olesz,746,NJ,LW,10,114,11.40
20132014,Freddie Hamilton,747,SJ,C,11,113,10.27
20132014,Zach Boychuk,748,CAR,LW,11,112,10.18
20132014,Patrik Nemeth,749,DAL,D,8,110,13.75
20132014,Frazer McLaren,750,TOR,LW,27,108,4.00
20132014,Jake McCabe,751,BUF,D,7,106,15.14
20132014,Chris Brown,752,WAS,C,12,104,8.67
20132014,Philip Varone,753,BUF,C,9,102,11.33
20132014,Mike Mottau,754,FLA,D,8,101,12.63
20132014,George Parros,755,MON,RW,22,100,4.55
20132014,Andrew Ebbett,756,PIT,C,9,99,11.00
20132014,David Warsofsky,757,BOS,D,6,97,16.17
20132014,Johan Sundstrom,758,NYI,C,11,95,8.64
20132014,Denis Grebeshkov,759,EDM,D,7,95,13.57
20132014,Matt Taormina,760,CLS,D,7,93,13.29
20132014,Hal Gill,761,PHI,D,6,89,14.83
20132014,Tyler Pitlick,762,EDM,C,10,89,8.90
20132014,Pierre-Cedric Labrie,763,TB,LW,13,89,6.85
20132014,Taylor Beck,764,NSH,LW,7,89,12.71
20132014,Kenny Agostino,765,CGY,LW,8,88,11.00
20132014,Nick Johnson,766,BOS,RW,9,87,9.67
20132014,Scott Mayfield,767,NYI,D,5,86,17.20
20132014,Max Reinhart,768,CGY,C,8,85,10.63
20132014,Alex Petrovic,769,FLA,D,7,85,12.14
20132014,Markus Granlund,770,CGY,C,7,84,12.00
20132014,Christopher Breen,771,CGY,D,9,84,9.33
20132014,Chris Mueller,772,DAL,C,9,83,9.22
20132014,Mike Rupp,773,MIN,C,13,80,6.15
20132014,Ben Hanowski,774,CGY,LW,11,79,7.18
20132014,Louis Leblanc,775,ANH,C,8,78,9.75
20132014,Paul Carey,776,COL,C,12,77,6.42
20132014,Philip Samuelsson,777,PIT,D,5,77,15.40
20132014,Jordin Tootoo,778,DET,RW,11,76,6.91
20132014,Andrew Alberts,779,VAN,D,10,73,7.30
20132014,Brandon Gormley,780,PHO,D,5,72,14.40
20132014,Josh Leivo,781,TOR,LW,7,69,9.86
20132014,Dave Steckel,782,ANH,C,6,65,10.83
20132014,Andy Miele,783,PHO,C,7,65,9.29
20132014,Dana Tyrell,784,CLS,C,7,64,9.14
20132014,Patrice Cormier,785,WPG,C,9,62,6.89
20132014,Simon Moser,786,NSH,C,6,60,10.00
20132014,Xavier Ouellet,787,DET,D,4,58,14.50
20132014,Steven Pinizzotto,788,EDM,RW,6,57,9.50
20132014,Corban Knight,789,CGY,C,7,55,7.86
20132014,Bryce Van Brabant,790,CGY,LW,6,54,9.00
20132014,Brett Bulmer,791,MIN,RW,5,53,10.60
20132014,Raffi Torres,792,SJ,LW,5,51,10.20
20132014,Ben Eager,793,EDM,LW,7,50,7.14
20132014,Sean Collins,794,CLS,C,6,49,8.17
20132014,Cody Goloubef,795,CLS,D,5,49,9.80
20132014,Taylor Fedun,796,EDM,D,4,48,12.00
20132014,Justin Florek,797,BOS,LW,4,47,11.75
20132014,John Albert,798,WPG,C,9,46,5.11
20132014,Kellan Lain,799,VAN,LW,9,46,5.11
20132014,Arron Asham,800,NYR,RW,6,44,7.33
20132014,Mark Cundari,801,CGY,D,4,43,10.75
20132014,Conor Allen,802,NYR,D,3,43,14.33
20132014,Ryan Craig,803,CLS,C,6,42,7.00
20132014,Teuvo Teravainen,804,CHI,LW,3,42,14.00
20132014,Mike Blunden,805,MON,RW,7,42,6.00
20132014,Patrick Kaleta,806,BUF,RW,5,41,8.20
20132014,Travis Morin,807,DAL,C,4,41,10.25
20132014,David Broll,808,TOR,LW,5,40,8.00
20132014,Lane MacDermid,809,CGY,LW,7,39,5.57
20132014,Andrew Campbell,810,LA,D,3,38,12.67
20132014,Patrick Holland,811,MON,RW,5,38,7.60
20132014,Vladislav Namestnikov,812,TB,C,4,37,9.25
20132014,Brad Hunt,813,EDM,D,3,37,12.33
20132014,Yann Sauve,814,VAN,D,3,36,12.00
20132014,Landon Ferraro,815,DET,C,4,35,8.75
20132014,Gilbert Brule,816,PHO,C,3,34,11.33
20132014,Adam Almquist,817,DET,D,2,34,17.00
20132014,Lucas Lessio,818,PHO,LW,3,34,11.33
20132014,Dmitry Korobov,819,TB,D,3,32,10.67
20132014,Garrett Wilson,820,FLA,LW,3,31,10.33
20132014,Brad Mills,821,CHI,C,3,30,10.00
20132014,Zach Trotman,822,BOS,D,2,30,15.00
20132014,Nolan Yonkman,823,ANH,D,2,29,14.50
20132014,Cedric Paquette,824,TB,C,2,29,14.50
20132014,Tim Erixon,825,CLS,D,2,28,14.00
20132014,Roman Horak,826,EDM,LW,3,28,9.33
20132014,Brett Gallant,827,NYI,LW,4,27,6.75
20132014,Brandon Mashinter,828,CHI,LW,6,27,4.50
20132014,Ryan Stoa,829,WAS,C,3,27,9.00
20132014,Bobby Butler,830,FLA,RW,2,27,13.50
20132014,Carl Klingberg,831,WPG,LW,3,26,8.67
20132014,Pascal Pelletier,832,VAN,LW,3,26,8.67
20132014,Keith Aucoin,833,STL,C,2,26,13.00
20132014,Michael Zalewski,834,VAN,LW,2,24,12.00
20132014,Alex Grant,835,OTT,D,2,24,12.00
20132014,Joe Piskula,836,NSH,D,2,24,12.00
20132014,Matt Lindblad,837,BOS,LW,2,23,11.50
20132014,Matt Pelech,838,SJ,RW,6,23,3.83
20132014,Teemu Pulkkinen,839,DET,LW,3,22,7.33
20132014,Ty Rattie,840,STL,RW,2,22,11.00
20132014,Ryan Hamilton,841,EDM,LW,2,20,10.00
20132014,Nicolas Deschamps,842,WAS,LW,3,20,6.67
20132014,Kris Newbury,843,PHI,C,4,20,5.00
20132014,Matt Carey,844,CHI,C,2,19,9.50
20132014,Christian Folin,845,MIN,D,1,19,19.00
20132014,Ryan Sproul,846,DET,D,1,18,18.00
20132014,Adam Payerl,847,PIT,C,2,18,9.00
20132014,Aaron Palushaj,848,CAR,RW,2,18,9.00
20132014,Craig Cunningham,849,BOS,LW,2,18,9.00
20132014,Cameron Schilling,850,WAS,D,1,17,17.00
20132014,Matt Hunwick,851,COL,D,1,17,17.00
20132014,Stefan Elliott,852,COL,D,1,16,16.00
20132014,Maxime Fortunus,853,DAL,D,1,16,16.00
20132014,Jonathan Racine,854,FLA,D,1,15,15.00
20132014,Johnny Gaudreau,855,CGY,LW,1,15,15.00
20132014,Alexander Khokhlachev,856,BOS,LW,1,15,15.00
20132014,Christian Thomas,857,MON,LW,2,14,7.00
20132014,Dylan McIlrath,858,NYR,D,2,14,7.00
20132014,Alexey Marchenko,859,DET,D,1,13,13.00
20132014,Bill Arnold,860,CGY,C,1,13,13.00
20132014,Brandon Yip,861,PHO,RW,2,13,6.50
20132014,Jason Akeson,862,PHI,RW,1,13,13.00
20132014,Karl Stollery,863,COL,D,2,13,6.50
20132014,Gabriel Dumont,864,MON,C,2,13,6.50
20132014,Justin Johnson,865,NYI,RW,2,12,6.00
20132014,Petter Granberg,866,TOR,D,1,11,11.00
20132014,David van der Gulik,867,COL,LW,2,11,5.50
20132014,Jamie Devane,868,TOR,LW,2,11,5.50
20132014,Cody Kunyk,869,TB,RW,1,10,10.00
20132014,Ben Chiarot,870,WPG,D,1,10,10.00
20132014,Nick Drazenovic,871,PIT,C,1,10,10.00
20132014,Peter LeBlanc,872,WAS,C,1,9,9.00
20132014,Martin St. Pierre,873,MON,C,1,9,9.00
20132014,Mitch Callahan,874,DET,RW,1,9,9.00
20132014,Darroll Powe,875,NYR,C,1,8,8.00
20132014,Carson McMillan,876,MIN,C,1,8,8.00
20132014,Benn Ferriero,877,VAN,RW,2,8,4.00
20132014,Mark Van Guilder,878,NSH,C,1,8,8.00
20132014,Joe Whitney,879,NJ,RW,1,8,8.00
20132014,Julian Melchiori,880,WPG,D,1,8,8.00
20132014,Jake Dowell,881,MIN,C,1,7,7.00
20132014,Spencer Abbott,882,TOR,LW,1,5,5.00
20132014,Pierre-Luc Letourneau-Leblond,883,PIT,LW,1,4,4.00
20132014,Greg McKegg,884,TOR,C,1,3,3.00
20132014,Cody Bass,885,CLS,C,1,2,2.00
20132014,Joonas Nattinen,886,MON,C,1,1,1.00
20132014,James Livingston,887,LA,RW,-,-,-
20132014,Kael Mouillierat,888,WPG,LW,-,-,-
20132014,Zack Stortini,889,ANH,RW,-,-,-
20132014,Drew Bagnall,890,BUF,D,-,-,-
20132014,Jeff Costello,891,VAN,LW,-,-,-
20132014,Michael Keranen,892,MIN,LW,-,-,-
20132014,Sergey Tolchinsky,893,CAR,LW,-,-,-
20132014,Tony Turgeon,894,FLA,D,-,-,-
20132014,William Carrier,895,BUF,LW,-,-,-
20132014,Martin Reway,896,MON,LW,-,-,-
20132014,Kerby Rychel,897,CLS,LW,-,-,-
20132014,Bryan Lerg,898,COL,LW,-,-,-
20132014,Daniel Maggio,899,COL,D,-,-,-
20132014,Brendon Nash,900,NYR,D,-,-,-
20132014,Calle Andersson,901,NYR,D,-,-,-
20132014,Tanner Richard,902,TB,C,-,-,-
20132014,Chris Bruton,903,NYI,RW,-,-,-
20132014,Alex Broadhurst,904,CHI,C,-,-,-
20132014,Alan Quine,905,NYI,C,-,-,-
20132014,Darren Dietz,906,MON,D,-,-,-
20132014,Victor Rask,907,CAR,C,-,-,-
20132014,Chay Genoway,908,WAS,D,-,-,-
20132014,Steve Begin,909,CGY,C,-,-,-
20132014,Brett Clark,910,FLA,D,-,-,-
20132014,Curt Gogol,911,MIN,LW,-,-,-
20132014,Oliver Lauridsen,912,PHI,D,-,-,-
20132014,Guillaume Latendresse,913,PHO,LW,-,-,-
20132014,John Ramage,914,CGY,D,-,-,-
20132014,Maxim Kitsyn,915,LA,LW,-,-,-
20132014,Stephen Johns,916,CHI,D,-,-,-
20132014,Evan Rankin,917,TB,C,-,-,-
20132014,Corey Locke,918,STL,C,-,-,-
20132014,Dennis Rasmussen,919,CHI,C,-,-,-
20132014,Trevor Cheek,920,COL,LW,-,-,-
20132014,Austin Carroll,921,ANH,RW,-,-,-
20132014,Tyler Bertuzzi,922,DET,LW,-,-,-
20132014,Hudson Fasching,923,BUF,RW,-,-,-
20132014,Maxim Lamarche,924,PHI,D,-,-,-
20132014,Anthony Mantha,925,DET,RW,-,-,-
20132014,Davis Drewiske,926,MON,D,-,-,-
20132014,Danny Hobbs,927,OTT,C,-,-,-
20132014,Andrew Gordon,928,WPG,RW,-,-,-
20132014,Charles Hudon,929,MON,LW,-,-,-
