,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,MTL,28,48,28,-6,0,2,0,0,3,6,0,3.8,,3.8,,14:36,,,,
2,2006-07,MTL,29,76,14,-5,7,2,1,1,14,12,0,9.8,,9.8,,14:01,,,,
3,2007-08,MTL,30,81,28,-6,6,7,0,3,22,27,0,7.9,314,7.9,314,17:31,59,62,40,42
4,2008-09,NYI,31,74,62,5,5,10,1,1,20,19,1,10.7,328,10.7,328,25:13,114,113,51,68
5,2009-10,NYI,32,82,48,0,2,9,0,2,25,13,0,5.9,405,5.9,405,25:42,78,132,76,73
6,2011-12,NYI,34,82,46,-27,4,3,0,1,20,20,0,4.7,319,4.7,319,23:23,110,115,50,63
7,2012-13,NYI,35,48,22,-14,3,3,0,1,13,8,0,7.2,206,7.2,206,23:21,34,86,20,37
8,2013-14,PHI,36,82,44,3,6,4,0,2,23,11,0,8.3,279,8.3,279,20:39,41,108,16,41
9,2014-15,PHI,37,81,36,-8,5,4,0,0,17,26,0,6.3,316,6.3,316,22:22,63,103,16,41
10,2015-16,PHI,38,62,18,-1,4,2,0,1,11,6,0,5.5,225,5.5,225,21:52,28,90,14,41
11,2016-17,PHI,39,24,14,-5,3,1,0,1,4,4,0,8.5,85,8.5,85,20:03,13,23,3,12
