,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,VAN,21,5,2,0,0,0,0,0,0,0,0,0.0,8,0.0,8,11:34,0,0,0,3
2,2008-09,VAN,22,55,37,5,6,0,0,1,14,0,1,9.4,125,9.4,125,12:31,25,20,18,12
3,2009-10,VAN,23,47,18,-5,8,0,1,3,6,0,0,13.4,111,13.4,111,12:20,48,11,20,3
4,2010-11,VAN,24,82,32,13,9,0,0,2,19,0,1,8.0,185,8.0,185,14:43,149,26,42,16
5,2011-12,VAN,25,82,34,18,15,0,1,1,21,0,2,11.7,230,11.7,230,14:54,118,24,39,23
6,2012-13,VAN,26,47,8,12,9,1,0,2,15,2,0,10.1,176,10.1,176,17:33,55,10,21,17
7,2013-14,VAN,27,71,43,-9,10,0,1,3,8,1,0,9.8,209,9.8,209,15:40,99,22,28,14
8,2014-15,VAN,28,81,27,-6,15,0,1,2,15,0,2,11.0,248,11.0,248,13:58,80,30,40,15
9,2015-16,VAN,29,67,32,16,20,1,1,5,16,0,0,18.8,190,18.8,190,16:26,39,19,25,24
10,2016-17,VAN,30,12,21,-1,2,0,0,0,4,0,0,9.5,40,9.5,40,16:37,13,2,6,4
