,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,PHI,21,3,2,0,0,0,0,0,0,0,0,0.0,,0.0,,5:59,,,,
2,2003-04,PHI,22,41,55,-3,5,0,0,1,2,0,0,11.4,,11.4,,9:56,,,,
3,2005-06,TOT,24,72,46,5,12,1,1,5,13,4,0,9.7,,9.7,,13:41,,,,
4,2005-06,PHI,24,22,10,4,4,1,0,3,3,0,0,15.2,,15.2,,7:43,,,,
5,2005-06,CHI,24,50,36,1,8,0,1,2,10,4,0,8.1,,8.1,,16:19,,,,
6,2006-07,CHI,25,80,74,-15,12,5,3,1,14,0,1,12.5,,12.5,,17:04,,,,
7,2007-08,CHI,26,80,55,23,20,9,7<,7,19,5,2,17.2,329,17.2,329,18:47,50,27,44,22
8,2008-09,CHI,27,61,41,6,17,9,0,4,8,9,1,14.1,296,14.1,296,17:57,44,21,22,18
9,2009-10,CHI,28,82,28,24,19,4,2,4,28,12,1,9.4,438,9.4,438,18:07,45,24,51,33
10,2010-11,CHI,29,74,38,-1,20,12,2,6,22,14,1,12.7,476,12.7,476,19:25,76,26,64,23
11,2011-12,CHI,30,74,38,28,25,7,1,8,26,10,0,11.7,483,11.7,483,19:54,80,18,55,29
12,2012-13,CHI,31,28,14,8,5,1,0,1,8,6,0,6.8,166,6.8,166,18:50,26,12,14,14
13,2013-14,CHI,32,82,40,13,24,10,0,3,29,15,0,10.9,546,10.9,546,18:53,55,27,41,25
14,2014-15,CHI,33,68,33,-8,8,8,0,2,21,6,0,7.0,413,7.0,413,16:49,74,15,38,25
15,2015-16,DAL,34,76,27,-3,13,7,0,6,18,17,0,8.8,406,8.8,406,17:37,76,24,51,46
16,2016-17,DAL,35,10,12,-4,0,0,1,0,1,0,0,4.2,42,4.2,42,16:36,10,7,1,4
