,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,0.0726041514973,0.00343109569822,0.00102251617379,0.102955535863,0.0167229461006,0.000479519835274
1,staffdr01,0.148400761266,0.0550169773925,0.00536484527668,0.205626775205,0.0579124969204,0.00542175825392
2,rangepa01,0.0437086730344,0.0157477288195,0.0010794906975,0.138339488463,0.0543446034475,0.00642940252023
3,collije01,0.036956603008,0.00937904494518,0.00441205878098,0.0756252374555,0.000689644470461,0.00179918383465
4,fransco01,0.0723557967082,0.0206734909381,0.00429877712046,0.132696846338,0.0430085140324,0.00563976480959
5,scevico01,0.109507838088,0.0151750014597,0.00597188410542,0.145462960993,0.0159370058599,0.00553815273138
6,fabbrro01,0.169353569101,0.0457671219883,0.00297895875143,0.233459555083,0.0779558056955,0.00326776316063
7,brodzky01,0.109083041643,0.00593925458141,0.00834102026897,0.160465291583,0.00875627238983,0.00677764313932
8,richami02,0.186958970698,0.0710978192827,0.00434059685715,0.251015038455,0.108767269289,0.00219806349108
9,jurcoto01,0.0721853206338,0.0101312319412,0.00281776230082,0.10191232457,0.016882329629,0.000309804097008
10,molleos01,0.120291145774,0.00863313239055,0.000857364567985,0.106033295766,0.0218221377866,0.000999504359021
11,calvema01,0.111447948843,0.022398276911,0.00462123394524,0.145836537485,0.0189896650512,0.00388851459069
12,oleksja01,0.0267383367379,0.000152421616399,0.000254196778424,0.0863562695478,0.00359384745245,0.00083985850248
13,kanebo01,0.0721064786774,0.000463957288099,0.0,0.0772283132088,0.000300086171978,0.000300086171978
14,pacioma01,0.196175899398,0.0648492265576,0.00997806308331,0.27080250733,0.124519374238,0.00655215484272
15,beechkr01,0.0885279730219,0.0136386445619,0.00393446769544,0.134340443678,0.0152957502342,0.00301090567991
16,emingst01,0.0350077968104,0.0,0.0,0.0933912378851,0.000106249141904,0.00661305516225
17,catenda01,0.0617861913367,0.000966410405508,0.0,0.109505338557,0.00144961560826,0.000952456677252
18,radivbr01,0.110758037769,0.0150204228556,0.00327105657216,0.139008147598,0.0122339490825,0.00231015074959
19,cumisky01,0.0584828347309,0.00901358359648,0.00102742172926,0.125499930363,0.00780586513695,0.00146419154739
20,tambeje01,0.0874499991074,0.00861811745102,0.00691372468405,0.134357981088,0.0131255978731,0.00407175819179
21,nolanjo01,0.0637662516944,0.00693774392741,0.000580681069941,0.0964124828444,0.019442027067,0.000729820209181
22,lindees01,0.0319798328967,0.0,0.0,0.0698956284675,0.0,0.00180805858495
23,poulibe01,0.117610190959,0.0331896842626,0.00300797976502,0.181277466302,0.0451711862198,0.00288899724205
24,tikhovi01,0.0816476872774,0.00445266530629,0.00297318282995,0.120852851637,0.0039324946112,0.00419663717825
25,suthebr01,0.0430063627351,0.00439404828919,0.000535394918234,0.0713551341547,0.000833342711179,0.00313100027387
26,barkoal01,0.16012446644,0.0542894495149,0.00375199150863,0.218220627297,0.0874660633618,0.00495658634652
27,teubeco01,0.0227457837229,0.0076010187646,0.0,0.0797103396953,0.0180269828539,0.00140770104311
28,brickco01,0.0668005490759,0.00125306999305,0.0,0.0662597638181,0.00845501123017,0.000339815591337
29,dipenjo01,0.0625895260021,0.00875249792593,0.0025947226497,0.126196982986,0.0107454448014,0.0017219834564
30,dumonjp01,0.212005135712,0.0721459880474,0.00868579156299,0.261324464548,0.107417453091,0.00691210482147
31,theodsh01,0.0888586837649,0.0222418108157,0.00442247486719,0.177869874236,0.0457325237466,0.00391268493168
32,vasicjo01,0.147560655473,0.0250934166461,0.0080334682838,0.195740454201,0.0304811133874,0.009274492648
33,marchal01,0.0664457507784,0.00337544595966,0.0014568814908,0.109843364788,0.0197052923426,0.00184888249501
34,cousini01,0.0995184705351,0.0255310885411,0.0,0.147379237235,0.0372110178872,0.0
35,wallini01,0.0259087188657,0.00298981449789,0.00121828837852,0.139716928367,0.0171487716994,0.0091779962134
36,prustbr01,0.0927976711509,0.00524849482606,0.00657730143256,0.0945625504626,0.00421081629587,0.00294194359065
37,gaborma01,0.217759662585,0.0773082344514,0.00947823463068,0.285746391328,0.142565994452,0.0076786334067
38,granbpe01,0.0468147737192,0.000863289265515,0.0,0.0628025354085,0.0132205316875,0.00187095300042
39,johnsja02,0.0568459122612,0.0266058110715,0.00126700609699,0.183301428002,0.0748404990183,0.00838681666099
40,laichbr01,0.124260108453,0.0382419206126,0.0049314438615,0.191315002425,0.0517670335684,0.00891545500828
41,duclaan01,0.192965708366,0.0641363893001,0.00387816526281,0.246685758393,0.0935641642301,0.00475947422982
42,streima01,0.110792950702,0.060545978952,0.00309794542381,0.221029211948,0.160045396215,0.00518179700989
43,phanedi01,0.0589691374193,0.0481720421927,0.00208539535295,0.209941258832,0.122929607567,0.00552204439704
44,nesteni01,0.0704950148694,0.0231330276959,0.000657512523032,0.143221818129,0.0475035058846,0.000496123065576
45,danoma01,0.11277572719,0.0230165382581,0.00149264247955,0.130962711348,0.0312162428543,0.00144647435056
46,janmama02,0.158577864588,0.0446376088884,0.0064612945647,0.203245586923,0.0503524327132,0.00504590773772
47,kosmasc01,0.0613211653507,0.00797458912176,0.00658753553502,0.111116913154,0.011276194172,0.002045734132
48,loovvi01,0.0976052360457,0.0198360320339,0.0,0.155316431187,0.030237802596,0.000240114194678
49,legwada01,0.171739876619,0.0653087149017,0.00960137777809,0.249778230678,0.117265311163,0.00446550553411
50,hicketh01,0.0442964294417,0.0121297921783,0.00141044205245,0.130609648204,0.0474038611127,0.00389512660501
51,belaner01,0.16201343297,0.0518102097289,0.00737017673041,0.240303492161,0.104635202697,0.003898068647
52,kontipe01,0.0953896826564,0.0251514054388,0.0,0.126951615086,0.0343321276163,0.000234536546832
53,fleisto01,0.167297285787,0.0558302210624,0.00667471517298,0.197554406574,0.0676735526125,0.0032884963327
54,maattol01,0.0463125708242,0.0170309438273,0.00275216190758,0.127342176465,0.054408340915,0.00180669722076
55,perrema01,0.119686513703,0.0371936351439,0.00397162185471,0.182806648104,0.0540098008211,0.00232299265837
56,stonema01,0.17703004483,0.0763329280271,0.0070812915551,0.271785414177,0.149414315975,0.00521748883254
57,frattma01,0.062388029773,0.00539175740938,0.00634873582039,0.0891615413361,0.0194108388869,0.00153845868842
58,fishemi01,0.152763675624,0.0492327875,0.008546378191,0.20985982131,0.0689021681921,0.00692273875768
59,corvojo01,0.111201550405,0.0606928873032,0.00231624623751,0.245005060485,0.176074176842,0.00353680940666
60,klefbos01,0.0464185222802,0.00945629166837,0.00180785900814,0.11760702976,0.0450147914551,0.00314873100535
61,pyattto01,0.0754537229469,0.00876025658639,0.00222575802794,0.108998988899,0.00492311963273,0.00287082312513
62,horakro01,0.0485069932073,0.00948682412263,0.000886736222438,0.102862643296,0.0284457424615,0.0025239920767
63,proutda01,0.0320460266116,0.0,0.0,0.125060301263,0.00725485799415,0.0032722530744
64,stewach02,0.135082550378,0.0276991237765,0.00626060675504,0.183852967131,0.0375360983309,0.00461893066726
65,smithre01,0.14857027183,0.0493078525181,0.00401529144828,0.182963617568,0.0625962515714,0.00384240156029
66,visnolu01,0.0915932825507,0.0614850251795,0.00390460989547,0.233443713201,0.18758693582,0.00446261763047
67,marinma01,0.0489659784639,0.0139224966872,0.00122935998059,0.154684687841,0.051924454733,0.00500217058527
68,sedinda01,0.190748401526,0.0881227939492,0.0084594061723,0.362445613813,0.22396879099,0.00441501280661
69,andrean01,0.0691332085739,0.00114249976127,0.00237647633793,0.069088176659,0.00682786633676,0.000309830443735
