,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,0.0333722555543,0.00130101661193,0.0,0.125437741953,0.00795604520244,0.0
1,staffdr01,0.0356742586799,0.00595356859311,0.00260876119148,0.071984759653,0.031381068965,0.0477671417434
2,rangepa01,0.0716509724464,0.0324661389549,0.00120551848443,0.151699368166,0.0856077238814,0.00290220727753
3,collije01,0.129053184535,0.000455996525554,0.00205129779179,0.0812667590845,0.000683994788331,0.000424406439682
4,fransco01,0.0701165927071,0.0176577861859,0.00313552116266,0.123556965827,0.0274286301483,0.00216054676149
5,scevico01,0.0759731764224,0.00881879403986,0.00218728401022,0.0992835359291,0.029807873888,0.00297046168321
6,fabbrro01,0.00868355728486,0.00385524913639,7.41897461552e-05,0.0142642441203,0.00439733275788,6.10936833363e-05
7,brodzky01,0.0777399311028,0.00761332475162,0.00414084661295,0.133131746422,0.0106760290979,0.0129967574102
8,richami02,0.0896144948577,0.0337926794908,0.00438542860177,0.117003910265,0.0420148564611,0.00216793256827
9,jurcoto01,0.079975626731,0.0104246295472,0.00499806350401,0.0815711066004,0.0122537599035,0.00225571501253
10,molleos01,0.0323091457431,0.00461807576376,0.0,0.109405072887,0.00464139204674,0.0
11,calvema01,0.0971486782479,0.0274824391476,0.0,0.140793379924,0.0123396042138,0.000177257083767
12,oleksja01,0.0442844976689,0.00642393307348,0.00109096096618,0.074694678387,0.0109010379025,0.00207206451474
13,kanebo01,0.0681711974731,0.000236834543325,0.0,0.0709394242864,0.00177101069474,0.00177101069474
14,pacioma01,0.0711632694979,0.0294049423994,0.0022486245378,0.168189812047,0.0619212283263,0.00188155985188
15,beechkr01,0.0407584971548,0.00255135432453,0.00107474993122,0.0956400699495,0.0050954644105,0.00118371539562
16,emingst01,0.0248444430948,0.0510126530397,0.000158721282007,0.133393254888,0.00346499622904,0.000294698385663
17,catenda01,0.0515791910092,0.000625412431511,0.000847352047998,0.0981942986926,0.00558727722276,0.00134174480694
18,radivbr01,0.0876491423695,0.0236111543375,0.006432727952,0.137520850107,0.0377146031034,0.00349968490965
19,cumisky01,0.00971656694232,0.00149987026292,0.00124818567945,0.0677104393038,0.00248116957177,0.000382101485088
20,tambeje01,0.100396614368,0.00941131099095,0.0,0.131377463248,0.0113453620103,0.0
21,nolanjo01,0.070840008794,0.000413062030726,2.96771671354e-05,0.0796552713848,0.00180662037476,0.0
