,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,0.0575445921522,0.00321999798309,0.00128845638189,0.0773118715051,0.0310673466253,0.000894235872633
1,staffdr01,0.128415592844,0.0379145746765,0.00812605709295,0.16704482592,0.045656791216,0.00533075831825
2,rangepa01,0.0393962631773,0.00731206912959,0.00132073264922,0.14139257188,0.0340805611246,0.00629918851341
3,collije01,0.0677762046929,0.0040180316929,0.00342760688064,0.0727498812629,0.000305450920955,0.00068428329669
4,fransco01,0.0541927146958,0.0102544150441,0.00191950798408,0.0904541186586,0.0277294947558,0.00183330875903
5,scevico01,0.0979322796988,0.0160523270522,0.00362166225995,0.142070423367,0.0148680934084,0.00571015795465
6,fabbrro01,0.181242888628,0.0593689226349,0.00389714662132,0.244924316046,0.0739558102283,0.00285976080588
7,brodzky01,0.114260386739,0.0113562937857,0.00672863712558,0.15990977694,0.0191538384122,0.00560731456751
8,richami02,0.194179448541,0.0822867204168,0.00274566188417,0.248448267842,0.0983812614848,0.00110898729082
9,jurcoto01,0.0498813530164,0.0121084673217,0.00117897701184,0.0615271688693,0.0060178891862,0.0
10,molleos01,0.0666142874258,0.0018372233024,0.00137052773678,0.0743545235587,0.0193602344517,0.0
11,calvema01,0.0904601785382,0.0146638112533,0.00304349998215,0.147185460564,0.0182463981379,0.00423140606742
12,oleksja01,0.02255051673,0.0,0.000154302451686,0.0731102078774,0.00154461949866,0.0
13,kanebo01,0.0762996189976,0.00067919043646,0.0,0.0784618473901,0.000349873826461,0.000349873826461
14,pacioma01,0.14411453967,0.058178678186,0.00740174263113,0.223814403915,0.119672752062,0.00722852622549
15,beechkr01,0.0899330897666,0.00828397848429,0.00181581061334,0.116744300944,0.0169222281521,0.00202495743092
16,emingst01,0.0351550704982,0.0,0.0,0.0425456874105,0.000858771384553,0.00236599250631
17,catenda01,0.0569658739175,0.00240497852751,0.000778251657708,0.125423699109,0.00436067575565,0.00257862882643
18,radivbr01,0.108861126034,0.0152468602961,0.00805724139253,0.131508063327,0.0192431247884,0.00265223016041
19,cumisky01,0.0438836837889,0.00649359707374,0.00265742979542,0.135447338807,0.00885285413232,0.00289485712497
20,tambeje01,0.132802090281,0.00268991350841,0.00205636169485,0.12507275221,0.00982542860657,0.00190971571427
21,nolanjo01,0.0311546333212,0.0103185434151,0.000528074046785,0.0828828642923,0.02079208888,0.000384945325656
22,lindees01,0.0248727658888,0.0,0.0,0.0837364426285,0.0,0.00135875683798
23,poulibe01,0.104748906504,0.0249199560102,0.00203378401161,0.142119087959,0.0419260202842,0.00165599880746
24,tikhovi01,0.102131696629,0.0135868869369,0.00277375004457,0.120506848079,0.0152362527327,0.00298140574019
25,suthebr01,0.0477010194953,0.00434293929092,0.00128078982589,0.0789330982785,0.00345349435081,0.00273678699962
26,barkoal01,0.160220112038,0.0537932211304,0.00393926470908,0.224944944955,0.0863622948901,0.00842336169012
27,teubeco01,0.0319178367843,0.00190899832389,0.0,0.125796620324,0.0189676248003,0.0
28,brickco01,0.0744310892776,0.00587980296802,0.00188604140159,0.0642758031037,0.0274879221654,0.00113456268565
29,dipenjo01,0.0591484641354,0.00132457545867,0.00188938818438,0.0873559820371,0.00323191915335,0.00375556761918
30,dumonjp01,0.198219284796,0.0760706969585,0.00871283264292,0.258923378029,0.108779900374,0.00758797894835
31,theodsh01,0.0589226580449,0.0183634216063,0.00309307808905,0.154072212598,0.0625152386605,0.00331062779555
32,vasicjo01,0.170503342198,0.0501232731307,0.00658057696092,0.198846330086,0.0607158097584,0.00675409569811
33,marchal01,0.0438826752095,0.00733503712686,0.00012700847837,0.0929799345826,0.0383469419269,0.0012125970589
34,cousini01,0.120195924462,0.0120849971072,0.00414364931856,0.138644380511,0.0151581511721,0.000994607772893
35,wallini01,0.0294877637427,0.00413809420909,0.00116239262999,0.141873561126,0.0179979856414,0.00873028130136
36,prustbr01,0.0843451105857,0.00219863790662,0.00452303900628,0.0964220003739,0.00121841406713,0.00171015182764
37,gaborma01,0.221101311282,0.0947593442673,0.0110851933609,0.281770655895,0.149398148079,0.00660665923663
38,granbpe01,0.036102209211,0.000955195923104,0.0010764414686,0.0928187477697,0.00838574894278,0.0028370828785
