,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,FLA,24,1445,1532,48.5,-2.9,1142,1231,48.1,-3.1,7.9,92.4,100.,48.0,52.0
2,2008-09,FLA,25,1337,1610,45.4,-3.6,1017,1269,44.5,-3.4,9.1,92.9,102.,41.9,58.1
3,2009-10,CGY,26,1314,1377,48.8,-6.5,980,1031,48.7,-5.1,7.8,91.8,99.7,48.1,51.9
4,2010-11,CGY,27,1499,1462,50.6,-1.6,1143,1107,50.8,-2.3,8.2,91.3,99.5,51.0,49.0
5,2011-12,CGY,28,1370,1649,45.4,-6.0,1016,1280,44.3,-6.2,7.3,92.2,99.5,45.1,54.9
6,2012-13,TOT,29,749,835,47.3,-4.9,559,622,47.3,-4.8,9.8,89.6,99.4,41.4,58.6
7,2012-13,CGY,29,525,636,45.2,-6.6,390,472,45.2,-6.8,10.4,88.1,98.5,39.9,60.1
8,2012-13,STL,29,224,199,53.0,0.0,169,150,53.0,0.5,8.3,94.4,102.,45.4,54.6
9,2013-14,STL,30,1482,1299,53.3,-1.1,1101,975,53.0,-2.2,10.0,92.8,102.,51.2,48.8
10,2014-15,STL,31,1208,1208,50.0,-4.1,937,893,51.2,-3.9,8.6,92.4,101.,47.8,52.2
11,2015-16,STL,32,1239,1291,49.0,-4.7,935,981,48.8,-5.4,6.5,93.1,99.7,46.2,53.8
12,2016-17,STL,33,394,382,50.8,-3.4,296,285,50.9,-4.8,8.9,88.2,97.1,46.6,53.4
