,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHI,24,647,749,46.3,-1.7,482,569,45.9,-3.1,10.2,91.6,101.,46.7,53.3
2,2008-09,PHI,25,968,1091,47.0,-2.8,709,822,46.3,-5.2,9.5,92.1,101.,47.4,52.6
3,2009-10,ANA,26,267,281,48.7,1.5,198,217,47.7,-0.3,11.9,92.1,104.,47.7,52.3
4,2010-11,TOT,27,580,840,40.8,-5.1,428,616,41.0,-4.3,9.0,91.4,100.,48.4,51.6
5,2010-11,ANA,27,227,354,39.1,-4.3,176,256,40.7,-1.7,6.7,93.1,99.8,51.7,48.3
6,2010-11,TOR,27,353,486,42.1,-5.8,252,360,41.2,-6.2,10.6,90.3,100.,46.5,53.5
7,2011-12,TOR,28,1058,1098,49.1,-1.4,754,825,47.8,-3.0,11.4,89.5,100.,55.7,44.3
8,2012-13,TOR,29,192,243,44.1,-5.3,151,185,44.9,-2.6,17.1,92.4,109.,48.8,51.2
9,2013-14,TOR,30,977,1268,43.5,-2.1,702,964,42.1,-3.1,9.2,91.6,100.,42.4,57.6
10,2014-15,TOR,31,621,798,43.8,-2.6,482,608,44.2,-1.2,10.4,90.5,100.,40.9,59.1
11,2015-16,TOR,32,518,570,47.6,-3.6,401,451,47.1,-2.9,6.7,91.3,98.0,48.3,51.7
