,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,EDM,25,1218,1408,46.4,-0.5,923,1071,46.3,-1.5,9.6,91.0,100.,47.2,52.8
2,2008-09,EDM,26,1234,1309,48.5,1.1,936,997,48.4,1.0,9.9,91.4,101.,48.4,51.6
3,2009-10,EDM,27,1241,1365,47.6,2.8,943,1034,47.7,1.8,8.0,90.5,98.5,49.0,51.0
4,2010-11,EDM,28,1256,1351,48.2,2.9,909,991,47.8,4.1,8.7,89.2,97.9,50.5,49.5
5,2011-12,TOT,29,1019,1107,47.9,1.1,765,786,49.3,2.0,8.0,90.7,98.7,47.7,52.3
6,2011-12,EDM,29,680,722,48.5,0.6,516,509,50.3,0.6,9.0,90.2,99.2,49.8,50.2
7,2011-12,MIN,29,339,385,46.8,2.1,249,277,47.3,4.5,6.0,91.7,97.7,44.5,55.5
8,2012-13,MIN,30,593,601,49.7,-2.5,427,446,48.9,-4.3,8.4,87.8,96.2,51.7,48.3
9,2013-14,FLA,31,1230,1146,51.8,1.0,936,903,50.9,-0.7,8.3,91.1,99.4,48.0,52.0
10,2014-15,MTL,32,1007,1208,45.5,-3.4,730,822,47.0,-1.5,8.5,93.5,102.,41.6,58.4
11,2015-16,MTL,33,586,611,49.0,-5.0,437,431,50.3,-3.0,6.3,92.3,98.7,50.6,49.4
12,2016-17,LAK,34,151,136,52.6,-3.2,111,101,52.4,-3.1,3.8,94.1,97.9,51.2,48.8
