,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,EDM,25,721,913,44.1,-5.0,560,679,45.2,-3.7,6.1,90.6,96.7,35.9,64.1
2,2008-09,LAK,26,820,776,51.4,-1.5,630,594,51.5,-1.3,6.8,91.5,98.3,49.9,50.1
3,2009-10,LAK,27,761,733,50.9,-1.1,616,564,52.2,-0.4,8.8,93.7,102.,51.7,48.3
4,2010-11,LAK,28,1017,927,52.3,0.3,742,701,51.4,0.3,7.8,90.8,98.7,47.6,52.4
5,2011-12,LAK,29,901,789,53.3,-2.1,675,616,52.3,-2.3,5.0,94.8,99.8,45.9,54.1
6,2012-13,LAK,30,520,446,53.8,-2.7,396,325,54.9,-0.6,5.8,93.0,98.8,47.0,53.0
7,2013-14,LAK,31,941,753,55.5,-4.4,688,554,55.4,-3.2,7.4,92.9,100.,52.2,47.8
8,2014-15,LAK,32,828,806,50.7,-5.0,626,622,50.2,-4.8,6.8,93.3,100.,52.7,47.3
9,2015-16,TOT,33,490,841,36.8,-12.,377,602,38.5,-11.,6.5,94.9,101.,21.8,78.2
10,2015-16,NYR,33,203,324,38.5,-10.,154,241,39.0,-10.,8.2,96.0,104.,13.4,86.6
11,2015-16,MIN,33,287,517,35.7,-13.,223,361,38.2,-12.,5.4,94.2,99.6,27.2,72.8
