,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DET,23,980,733,57.2,-4.6,782,570,57.8,-4.3,7.7,92.9,100.,61.4,38.6
2,2008-09,DET,24,1055,798,56.9,-1.2,821,646,56.0,-1.3,7.9,91.6,99.4,51.2,48.8
3,2009-10,DET,25,787,710,52.6,-3.1,605,572,51.4,-4.0,6.9,92.2,99.1,52.9,47.1
4,2010-11,DET,26,920,901,50.5,-4.5,695,699,49.9,-4.7,9.2,91.8,100.,50.7,49.3
5,2011-12,DET,27,1130,1034,52.2,-5.1,847,813,51.0,-7.0,11.3,92.3,103.,53.2,46.8
6,2012-13,DET,28,581,461,55.8,3.5,438,351,55.5,2.8,6.1,92.0,98.1,59.0,41.0
7,2013-14,TBL,29,1114,994,52.8,2.4,840,761,52.5,1.3,8.9,91.5,100.,51.9,48.1
8,2014-15,TBL,30,1063,1056,50.2,-3.5,781,790,49.7,-4.4,8.1,90.3,98.4,52.4,47.6
9,2015-16,TBL,31,987,951,50.9,-1.0,748,701,51.6,0.6,6.6,91.6,98.2,49.8,50.2
10,2016-17,TBL,32,267,298,47.3,-3.3,214,233,47.9,-1.7,9.8,93.1,102.,43.5,56.5
