,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,WSH,24,666,591,53.0,-3.4,507,422,54.6,-2.2,6.6,93.5,100.,41.0,59.0
2,2008-09,WSH,25,455,525,46.4,-9.8,323,368,46.7,-8.4,7.3,91.8,99.0,40.5,59.5
3,2009-10,WSH,26,237,217,52.2,-0.9,163,154,51.4,0.1,10.4,91.5,101.,46.2,53.8
4,2010-11,WSH,27,498,554,47.3,-5.0,372,379,49.5,-1.8,6.9,91.3,98.2,38.8,61.2
5,2011-12,PHX,28,822,977,45.7,-7.3,619,747,45.3,-6.3,7.7,94.5,102.,39.0,61.0
6,2012-13,PHX,29,519,511,50.4,-2.7,405,381,51.5,-2.0,6.6,93.0,99.6,30.6,69.4
7,2013-14,EDM,30,611,839,42.1,-4.4,450,591,43.2,-2.2,6.8,90.4,97.2,19.6,80.4
8,2014-15,EDM,31,529,671,44.1,-5.4,391,453,46.3,-2.0,6.2,92.1,98.3,21.7,78.3
9,2015-16,ARI,32,419,545,43.5,-4.0,315,408,43.6,-3.1,3.5,93.4,96.9,23.6,76.4
10,2016-17,PHI,33,45,48,48.4,-5.8,31,28,52.5,-1.2,8.7,85.0,93.7,56.3,43.8
