,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,WSH,23,808,636,56.0,0.4,601,501,54.5,-1.6,8.0,88.9,96.9,60.8,39.2
2,2008-09,WSH,24,848,673,55.8,0.0,649,494,56.8,1.3,7.8,89.7,97.5,55.9,44.1
3,2009-10,WSH,25,829,841,49.6,-5.1,618,626,49.7,-3.5,11.4,91.6,103.,51.0,49.0
4,2010-11,TOT,26,556,616,47.4,-4.6,410,446,47.9,-3.7,9.8,91.0,100.,55.4,44.6
5,2010-11,WSH,26,253,241,51.2,-1.0,188,171,52.4,-0.2,7.7,93.2,100.,53.1,46.9
6,2010-11,COL,26,303,375,44.7,-7.3,222,275,44.7,-5.9,11.6,89.6,101.,57.1,42.9
7,2011-12,FLA,27,1169,1179,49.8,-0.9,889,894,49.9,-1.8,9.0,90.8,99.8,58.9,41.1
8,2012-13,FLA,28,644,668,49.1,-0.9,469,534,46.8,-3.8,8.8,90.0,98.8,56.6,43.4
9,2013-14,FLA,29,1004,941,51.6,0.6,751,740,50.4,-1.6,7.1,89.7,96.8,52.4,47.6
10,2014-15,TOT,30,758,709,51.7,-0.5,583,557,51.1,-1.1,9.3,93.0,102.,51.3,48.7
11,2014-15,FLA,30,570,577,49.7,-1.8,438,453,49.2,-2.2,9.9,93.8,103.,50.7,49.3
12,2014-15,ANA,30,188,132,58.8,3.8,145,104,58.2,2.9,7.7,89.7,97.4,54.0,46.0
13,2015-16,TOT,31,892,881,50.3,-2.5,630,645,49.4,-3.0,7.8,90.3,98.1,43.0,57.0
14,2015-16,MTL,31,682,697,49.5,-4.4,476,515,48.0,-5.8,8.0,91.8,99.9,41.5,58.5
15,2015-16,CHI,31,210,184,53.3,3.7,154,130,54.2,6.2,7.1,84.2,91.4,47.8,52.2
