,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,COL,24,19,22,46.3,-8.3,15,14,51.7,-4.0,8.3,100.,108.,61.5,38.5
2,2008-09,BOS,25,9,13,40.9,</td,8,10,44.4,</td,0.0,100.,100.,28.6,71.4
3,2009-10,BOS,26,746,598,55.5,1.3,560,448,55.6,1.5,7.4,92.8,100.,51.7,48.3
4,2010-11,BOS,27,1272,1110,53.4,1.3,954,850,52.9,1.4,6.2,94.7,101.,52.1,47.9
5,2011-12,BOS,28,1493,1153,56.4,1.6,1122,847,57.0,2.6,8.8,92.3,101.,53.7,46.3
6,2012-13,BOS,29,843,727,53.7,-1.7,624,541,53.6,-1.3,7.1,93.1,100.,48.6,51.4
7,2013-14,BOS,30,1372,1138,54.7,0.3,1031,843,55.0,0.6,10.3,92.2,102.,49.4,50.6
8,2014-15,NYI,31,1359,1105,55.2,2.7,1003,763,56.8,3.7,8.3,91.5,99.8,54.5,45.5
9,2015-16,NYI,32,1160,1214,48.9,0.5,846,867,49.4,0.9,9.0,93.5,102.,48.3,51.7
10,2016-17,NYI,33,356,377,48.6,4.3,268,259,50.9,6.2,6.7,91.6,98.3,55.3,44.7
