,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,23,975,929,51.2,-1.7,750,720,51.0,-1.6,9.1,91.2,100.,50.8,49.2
2,2008-09,TOT,24,876,926,48.6,-4.4,682,678,50.1,-5.1,5.8,91.8,97.5,47.4,52.6
3,2008-09,TOR,24,212,217,49.4,-9.5,167,150,52.7,-9.3,6.3,88.7,95.0,55.5,44.5
4,2008-09,STL,24,664,709,48.4,-2.2,515,528,49.4,-3.3,5.6,92.5,98.2,45.1,54.9
5,2009-10,STL,25,724,742,49.4,-4.0,546,570,48.9,-4.7,10.0,91.5,101.,45.7,54.3
6,2010-11,STL,26,1156,861,57.3,7.0,858,638,57.4,7.2,7.4,89.2,96.7,56.6,43.4
7,2011-12,STL,27,735,477,60.6,9.4,544,342,61.4,8.9,9.7,95.4,105.,53.0,47.0
8,2012-13,STL,28,578,483,54.5,3.3,447,359,55.5,3.5,8.8,92.0,100.,53.3,46.7
9,2013-14,STL,29,1091,809,57.4,3.8,812,588,58.0,5.2,9.8,89.9,99.7,49.7,50.3
10,2014-15,STL,30,1114,986,53.0,1.4,852,723,54.1,1.2,9.8,90.9,100.,49.2,50.8
11,2015-16,STL,31,983,982,50.0,-1.4,726,715,50.4,-1.2,8.5,91.6,100.,50.4,49.6
12,2016-17,STL,32,187,199,48.4,-7.6,143,139,50.7,-5.3,7.2,87.3,94.5,53.6,46.4
