,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,20,1170,1079,52.0,-4.6,894,772,53.7,-4.5,5.6,91.6,97.2,49.3,50.7
2,2008-09,SJS,21,1464,1301,52.9,-3.7,1125,996,53.0,-4.3,7.7,92.6,100.,50.6,49.4
3,2009-10,SJS,22,1097,1082,50.3,-1.6,819,813,50.2,-1.0,9.2,93.9,103.,42.3,57.7
4,2010-11,SJS,23,1448,1242,53.8,-0.4,1078,897,54.6,0.4,8.1,91.8,99.9,46.3,53.7
5,2011-12,SJS,24,1688,1542,52.3,-1.0,1238,1075,53.5,-1.1,7.7,92.5,100.,46.0,54.0
6,2012-13,SJS,25,878,758,53.7,4.5,647,544,54.3,3.2,7.8,92.3,100.,46.5,53.5
7,2013-14,SJS,26,1608,1181,57.7,4.4,1182,830,58.7,4.4,8.6,92.6,101.,47.9,52.1
8,2014-15,SJS,27,1270,1177,51.9,1.6,918,863,51.5,1.6,8.9,92.6,101.,42.6,57.4
9,2015-16,SJS,28,1170,1072,52.2,2.4,861,740,53.8,2.7,11.0,90.3,101.,43.6,56.4
10,2016-17,SJS,29,361,356,50.3,-3.0,256,239,51.7,-1.8,10.7,90.6,101.,45.5,54.5
