,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,MIN,21,68,87,43.9,-8.7,51,67,43.2,-8.9,10.0,92.0,102.,44.7,55.3
2,2008-09,MIN,22,262,321,44.9,-6.2,210,254,45.3,-6.9,7.9,94.7,102.,46.4,53.6
3,2009-10,TOT,23,682,677,50.2,3.2,530,505,51.2,4.9,8.6,93.2,101.,50.1,49.9
4,2009-10,MIN,23,143,142,50.2,1.2,110,108,50.5,3.3,9.3,90.5,99.9,44.3,55.7
5,2009-10,MTL,23,539,535,50.2,3.6,420,397,51.4,5.3,8.4,94.0,102.,51.7,48.3
6,2010-11,MTL,24,913,759,54.6,4.6,663,537,55.3,4.3,7.6,91.6,99.2,51.3,48.7
7,2011-12,BOS,25,845,685,55.2,0.1,624,515,54.8,0.2,10.1,93.5,103.,58.0,42.0
8,2012-13,TBL,26,364,360,50.3,4.5,282,278,50.4,2.9,12.4,91.8,104.,49.8,50.2
9,2013-14,NYR,27,896,732,55.0,1.4,656,559,54.0,0.4,7.9,93.0,100.,58.6,41.4
10,2014-15,EDM,28,751,731,50.7,3.1,542,571,48.7,1.2,10.0,90.5,100.,60.2,39.8
11,2015-16,EDM,29,703,651,51.9,3.5,519,491,51.4,3.4,8.9,89.4,98.2,53.9,46.1
12,2016-17,EDM,30,246,231,51.6,-2.5,185,173,51.7,-2.6,5.1,93.2,98.3,56.0,44.0
