,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,21,466,451,50.8,-3.2,353,354,49.9,-4.7,6.9,90.1,97.1,54.9,45.1
2,2008-09,TOR,22,457,411,52.6,0.5,328,302,52.1,-0.6,9.1,89.3,98.5,63.4,36.6
3,2009-10,CBJ,23,962,915,51.3,2.8,738,744,49.8,1.3,6.5,90.4,97.0,51.3,48.7
4,2010-11,CBJ,24,783,698,52.9,3.1,608,537,53.1,3.8,6.3,91.1,97.4,53.4,46.6
5,2011-12,NYR,25,664,710,48.3,-3.3,499,508,49.6,-5.5,9.4,93.2,102.,51.0,49.0
6,2012-13,NYR,26,784,597,56.8,6.6,577,445,56.5,4.2,9.6,91.5,101.,56.9,43.1
7,2013-14,NYR,27,1435,1117,56.2,3.6,1090,851,56.2,3.5,6.8,92.2,99.0,50.7,49.3
8,2014-15,TBL,28,1374,1084,55.9,5.0,1017,812,55.6,4.3,10.7,89.8,100.,53.8,46.2
9,2015-16,TBL,29,1210,1018,54.3,4.0,913,754,54.8,5.2,7.4,93.6,101.,55.3,44.7
10,2016-17,TBL,30,248,212,53.9,4.3,185,165,52.9,3.7,9.9,90.9,100.,58.2,41.8
