,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHX,21,516,464,52.7,1.3,399,358,52.7,1.5,5.1,89.5,94.6,56.2,43.8
2,2008-09,PHX,22,857,897,48.9,4.1,641,672,48.8,3.8,8.6,90.7,99.2,59.4,40.6
3,2009-10,PHX,23,1369,1118,55.0,2.8,1064,863,55.2,3.7,7.2,94.2,101.,61.0,39.0
4,2010-11,PHX,24,1597,1553,50.7,0.2,1213,1211,50.0,0.1,8.5,93.4,101.,52.7,47.3
5,2011-12,PHX,25,1520,1370,52.6,4.2,1158,1096,51.4,3.9,8.2,92.6,100.,55.5,44.5
6,2012-13,PHX,26,925,827,52.8,1.0,723,640,53.0,0.8,7.0,93.6,100.,59.4,40.6
7,2013-14,PHX,27,1619,1528,51.4,-0.2,1188,1174,50.3,-0.5,7.9,90.7,98.6,54.7,45.3
8,2014-15,TOT,28,1546,1566,49.7,1.3,1175,1184,49.8,1.6,6.5,90.7,97.2,58.7,41.3
9,2014-15,ARI,28,1204,1232,49.4,0.6,900,928,49.2,1.0,5.7,90.3,96.0,56.8,43.2
10,2014-15,NYR,28,342,334,50.6,3.7,275,256,51.8,3.7,9.0,92.4,101.,66.5,33.5
11,2015-16,NYR,29,1301,1285,50.3,4.6,949,971,49.4,2.4,7.9,91.9,99.8,66.7,33.3
12,2016-17,FLA,30,393,364,51.9,-0.6,284,276,50.7,-1.4,7.3,93.8,101.,57.2,42.8
