,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2015-16,LAK,23,176,106,62.4,4.9,132,85,60.8,3.3,4.2,91.2,95.4,56.0,44.0
2,2016-17,LAK,24,293,328,47.2,-9.3,215,229,48.4,-7.6,9.2,92.1,101.,53.3,46.7
