,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2014-15,WSH,23,25,12,67.6,20.3,21,9,70.0,24.2,8.3,100.,108.,63.6,36.4
2,2015-16,WSH,24,181,171,51.4,0.1,127,131,49.2,-2.4,6.8,95.6,102.,49.5,50.5
