,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2011-12,ANA,19,394,484,44.9,-7.0,297,366,44.8,-6.9,6.5,91.2,97.6,52.5,47.5
2,2012-13,ANA,20,41,67,38.0,-16.,31,52,37.3,-17.,8.3,80.6,89.0,48.5,51.5
3,2013-14,ANA,21,173,227,43.3,-8.7,135,162,45.5,-7.2,12.1,93.9,106.,60.2,39.8
4,2014-15,TOT,22,759,862,46.8,-3.2,558,630,47.0,-3.7,8.1,92.0,100.,48.2,51.8
5,2014-15,ANA,22,585,655,47.2,-4.0,430,491,46.7,-5.2,8.5,92.1,100.,50.4,49.6
6,2014-15,MTL,22,174,207,45.7,-0.9,128,139,47.9,1.0,7.1,91.6,98.6,42.0,58.0
7,2015-16,TOT,23,555,618,47.3,-3.6,416,470,47.0,-4.0,9.4,90.5,99.9,39.6,60.4
8,2015-16,MTL,23,391,417,48.4,-4.7,286,311,47.9,-5.0,6.8,91.9,98.7,40.7,59.3
9,2015-16,NJD,23,164,201,44.9,1.4,130,159,45.0,0.6,15.3,87.8,103.,37.7,62.3
10,2016-17,NJD,24,166,208,44.4,-5.0,134,154,46.5,-2.5,6.3,92.2,98.4,47.0,53.0
