,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2010-11,STL,21,26,35,6,1,0,0,0,3,0,0,4.5,58,4.5,58,17:36,36,37,5,14
2,2011-12,STL,22,26,22,7,1,0,0,0,5,0,0,5.6,53,5.6,53,15:55,16,27,5,8
3,2012-13,STL,23,15,10,-4,0,0,0,0,1,0,0,0.0,30,0.0,30,17:45,6,22,1,5
4,2013-14,STL,24,46,31,15,3,0,0,0,6,2,0,6.7,106,6.7,106,15:05,24,68,9,9
5,2014-15,TOT,25,74,51,14,5,0,0,0,11,1,0,6.0,185,6.0,185,15:59,73,99,12,23
6,2014-15,STL,25,54,44,16,4,0,0,0,5,0,0,7.7,117,7.7,117,15:03,42,63,7,19
7,2014-15,PIT,25,20,7,-2,1,0,0,0,6,1,0,3.2,68,3.2,68,18:29,31,36,5,4
8,2015-16,PIT,26,70,59,-3,0,0,0,0,11,1,0,0.0,145,0.0,145,17:14,122,122,8,32
9,2016-17,PIT,27,23,21,4,1,0,0,0,4,0,0,3.8,73,3.8,73,18:12,53,48,5,14
