,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,PHX,18,3,2,-5,0,0,0,0,0,1,0,0.0,15,0.0,15,19:45,0,3,2,2
2,2008-09,PHX,19,63,21,-15,5,3,0,3,4,8,0,8.8,143,8.8,143,12:55,33,13,17,17
3,2010-11,PHX,21,65,16,0,11,0,0,1,13,1,0,9.5,186,9.5,186,11:16,30,15,14,19
4,2011-12,TOT,22,55,31,10,11,1,0,2,13,4,0,8.5,239,8.5,239,16:51,23,14,21,18
5,2011-12,PHX,22,6,4,-2,0,0,0,0,0,0,0,0.0,15,0.0,15,12:45,2,1,3,0
6,2011-12,OTT,22,49,27,12,11,1,0,2,13,4,0,9.0,224,9.0,224,17:21,21,13,18,18
7,2012-13,OTT,23,48,24,6,9,3,0,2,11,6,0,10.2,226,10.2,226,19:38,30,20,28,27
8,2013-14,OTT,24,82,39,22,18,6,2,5,23,8,1,12.1,389,12.1,389,18:44,45,33,51,39
9,2014-15,OTT,25,82,36,5,19,4,1,6,28,12,0,11.2,420,11.2,420,19:13,48,40,48,46
10,2015-16,OTT,26,57,32,-15,10,3,0,2,11,5,1,10.7,225,10.7,225,19:42,44,31,16,24
11,2016-17,OTT,27,23,8,0,9,1,0,3,3,1,0,22.2,88,22.2,88,19:14,6,19,6,19
