,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2012-13,CAR,23,3,0,0,1,0,0,1,0,0,0,100.,4,100.,4,9:36,1,1,2,0
2,2013-14,CAR,24,10,0,-4,0,0,0,0,0,2,0,0.0,30,0.0,30,12:05,9,6,7,3
3,2014-15,CAR,25,57,14,-4,8,3,0,0,8,1,0,15.5,133,15.5,133,12:43,44,17,21,20
4,2015-16,CAR,26,68,16,-12,8,0,0,0,3,0,0,10.3,151,10.3,151,11:16,82,21,21,20
5,2016-17,MTL,27,5,2,-1,0,0,0,0,1,0,0,0.0,11,0.0,11,11:59,9,1,3,5
