,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,CBJ,19,80,44,11,9,0,0,1,25,4,0,8.9,156,8.9,156,12:40,32,6,33,22
2,2009-10,CBJ,20,81,26,-7,12,4,0,1,25,9,0,10.4,274,10.4,274,15:37,63,17,21,33
3,2010-11,CBJ,21,80,26,-3,12,2,0,2,26,6,0,7.7,299,7.7,299,16:58,55,22,38,27
4,2011-12,PHI,22,78,32,11,18,0,0,2,20,11,0,9.5,348,9.5,348,16:17,44,18,35,38
5,2012-13,PHI,23,48,35,-7,14,8,0,3,15,9,0,17.1,216,17.1,216,17:14,20,12,21,25
6,2013-14,PHI,24,82,22,11,15,8,0,2,24,15,0,9.8,432,9.8,432,17:15,19,20,33,30
7,2014-15,PHI,25,82,78,1,11,11,0,3,37,22,0,10.0,418,10.0,418,18:36,55,28,34,42
8,2015-16,PHI,26,73,38,-5,10,1,0,2,22,22,0,5.2,387,5.2,387,18:35,51,34,26,50
9,2016-17,PHI,27,24,32,-8,7,1,0,1,5,7,0,9.8,156,9.8,156,19:26,9,4,7,13
