,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,STL,19,62,38,16,10,3,0,1,12,2,0,19.1,120,19.1,120,12:33,65,7,24,12
2,2008-09,STL,20,81,50,13,11,4,0,3,24,11,0,9.3,296,9.3,296,14:32,78,18,31,24
3,2009-10,STL,21,82,60,-10,14,5,1,2,18,8,1,12.0,275,12.0,275,16:09,78,12,35,26
4,2010-11,STL,22,10,12,7,5,0,0,0,1,0,1,17.2,37,17.2,37,18:25,6,1,9,3
5,2011-12,STL,23,57,28,19,15,5,1,4,15,5,1,18.4,206,18.4,206,18:17,32,13,29,9
6,2012-13,STL,24,48,44,0,8,2,0,2,11,4,0,11.9,168,11.9,168,18:00,48,11,26,14
7,2013-14,EDM,25,78,90,-16,19,8,1,2,24,5,0,12.7,383,12.7,383,19:08,116,20,52,42
8,2014-15,TOT,26,81,62,-25,14,3,0,2,18,6,0,8.7,323,8.7,323,17:20,171,21,35,35
9,2014-15,EDM,26,38,20,-17,5,0,0,1,10,4,0,6.8,128,6.8,128,16:00,74,12,13,21
10,2014-15,PIT,26,43,42,-8,9,3,0,1,8,2,0,9.8,195,9.8,195,17:37,97,9,22,14
11,2015-16,TOT,27,71,62,-1,8,4,0,1,16,8,0,8.2,240,8.2,240,15:13,142,23,22,20
12,2015-16,PIT,27,43,28,-13,3,1,0,0,8,4,0,4.2,152,4.2,152,15:28,105,14,15,16
13,2015-16,ANA,27,28,34,12,5,3,0,1,8,4,0,15.7,88,15.7,88,14:49,37,9,7,4
14,2016-17,STL,28,23,16,-5,5,2,0,2,6,3,0,14.9,86,14.9,86,18:09,20,7,12,4
