,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,NYR,21,80,42,2,2,0,0,0,7,0,1,2.6,189,2.6,189,18:48,124,62,33,37
2,2008-09,NYR,22,82,64,-7,3,0,0,1,10,1,1,3.1,214,3.1,214,21:08,189,75,41,31
3,2009-10,NYR,23,82,44,11,8,0,0,2,19,0,0,10.3,175,10.3,175,23:08,178,97,45,43
4,2010-11,NYR,24,77,50,8,1,4,2,2,13,7,2,6.0,234,6.0,234,25:44,140,109,54,37
5,2011-12,NYR,25,46,16,-7,1,1,0,0,1,1,1,3.3,110,3.3,110,19:54,55,68,14,19
6,2012-13,NYR,26,21,14,4,1,1,0,0,7,2,0,10.0,71,10.0,71,24:27,47,36,4,12
7,2013-14,NYR,27,72,24,-1,2,1,0,0,10,0,1,3.3,217,3.3,217,20:31,83,84,41,48
8,2014-15,NYR,28,80,42,18,5,0,0,0,13,0,2,5.2,198,5.2,198,21:08,99,123,43,43
9,2015-16,NYR,29,77,36,2,2,0,0,1,13,0,0,3.1,145,3.1,145,19:41,65,120,20,49
10,2016-17,NYR,30,24,10,6,1,0,0,0,2,0,1,4.8,44,4.8,44,19:33,24,41,10,15
