,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,CBJ,20,67,14,-12,1,1,0,1,5,3,0,2.2,176,2.2,176,14:47,31,64,8,12
2,2008-09,CBJ,21,66,28,-10,1,1,0,1,9,10,0,2.3,162,2.3,162,16:07,50,62,14,7
3,2009-10,CBJ,22,70,32,3,7,0,0,1,8,7,0,6.5,207,6.5,207,18:35,101,96,21,25
4,2010-11,CBJ,23,73,37,-9,4,1,0,0,12,5,1,5.7,197,5.7,197,17:31,63,128,25,19
5,2011-12,TOT,24,55,25,12,6,0,0,1,5,1,0,10.7,121,10.7,121,17:01,61,78,16,13
6,2011-12,CBJ,24,12,13,-1,2,0,0,0,0,1,0,10.0,36,10.0,36,17:34,9,15,8,5
7,2011-12,STL,24,43,12,13,4,0,0,1,5,0,0,11.1,85,11.1,85,16:51,52,63,8,8
8,2012-13,STL,25,33,9,6,0,1,0,0,5,1,0,2.4,78,2.4,78,16:03,26,57,10,8
9,2013-14,CGY,26,68,15,-11,3,4,0,1,13,8,1,6.4,225,6.4,225,23:08,42,201,25,39
10,2014-15,CGY,27,79,17,18,3,1,0,0,17,13,0,3.6,249,3.6,249,23:57,61,283,51,66
11,2015-16,TOT,28,62,10,-5,2,2,0,1,13,2,0,5.7,189,5.7,189,23:05,40,210,23,47
12,2015-16,CGY,28,51,8,-4,2,2,0,1,11,0,0,7.1,155,7.1,155,22:52,31,174,19,34
13,2015-16,DAL,28,11,2,-1,0,0,0,0,2,2,0,0.0,34,0.0,34,24:02,9,36,4,13
14,2016-17,EDM,29,17,2,7,0,0,0,0,4,0,0,0.0,40,0.0,40,20:55,16,43,10,12
