,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,DET,20,2,2,0,0,0,0,0,0,0,0,0.0,8,0.0,8,12:13,5,0,1,0
2,2008-09,DET,21,2,0,0,0,0,0,0,0,0,0,0.0,7,0.0,7,9:18,3,0,0,1
3,2009-10,DET,22,50,35,-11,3,0,0,0,3,0,0,3.8,141,3.8,141,10:35,152,20,7,7
4,2010-11,DET,23,74,61,15,7,0,0,1,11,0,1,5.4,226,5.4,226,12:18,188,39,17,20
5,2011-12,DET,24,81,62,4,8,0,0,1,14,0,0,6.6,196,6.6,196,12:19,148,42,16,14
6,2012-13,DET,25,48,34,6,10,0,0,0,3,0,0,10.4,147,10.4,147,14:49,120,13,10,10
7,2013-14,DET,26,70,31,2,9,1,0,3,16,2,0,6.8,223,6.8,223,15:17,172,31,21,15
8,2014-15,DET,27,71,72,3,15,8,0,5,15,6,0,14.9,237,14.9,237,17:55,153,28,16,29
9,2015-16,DET,28,82,120,-16,13,6,0,4,16,7,0,12.3,239,12.3,239,18:26,207,44,23,29
10,2016-17,DET,29,21,13,-4,2,2,0,0,3,0,1,11.4,56,11.4,56,17:04,51,8,8,6
