,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,BUF,22,47,18,11,2,0,0,1,4,0,0,5.6,74,5.6,74,16:43,37,60,7,29
2,2009-10,BUF,23,59,22,-15,1,0,0,0,8,12,0,1.6,160,1.6,160,20:01,48,66,10,37
3,2010-11,BUF,24,49,26,8,2,0,0,0,6,1,0,3.8,119,3.8,119,18:10,38,56,18,21
4,2011-12,CGY,25,68,34,-9,2,0,0,0,10,3,0,3.2,149,3.2,149,21:36,70,115,17,50
5,2012-13,CGY,26,44,19,-10,0,0,1,0,7,0,0,2.5,77,2.5,77,17:02,53,74,8,21
6,2013-14,CGY,27,82,39,-23,2,0,0,1,13,0,1,2.4,192,2.4,192,20:16,68,211,14,64
7,2014-15,STL,28,33,23,8,2,0,1,0,6,0,0,5.6,91,5.6,91,17:11,31,38,5,9
8,2015-16,STL,29,5,4,-1,0,0,0,0,0,0,0,0.0,7,0.0,7,11:30,3,8,0,2
