,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,DAL,21,78,36,22,5,2,0,0,13,6,0,7.1,187,7.1,187,20:30,47,62,27,57
2,2008-09,DAL,22,80,52,-11,4,2,0,0,21,8,0,5.4,251,5.4,251,19:58,87,64,25,49
3,2009-10,DAL,23,74,18,-15,3,0,0,2,6,6,0,2.7,261,2.7,261,18:16,113,70,21,36
4,2010-11,TOT,24,63,50,-3,1,0,0,0,4,5,0,1.3,190,1.3,190,16:32,122,66,7,16
5,2010-11,DAL,24,45,30,-1,0,0,0,0,2,4,0,0.0,137,0.0,137,15:44,97,51,4,12
6,2010-11,PIT,24,18,20,-2,1,0,0,0,2,1,0,3.8,53,3.8,53,18:31,25,15,3,4
7,2011-12,PIT,25,75,47,9,1,3,0,0,12,5,0,3.4,270,3.4,270,17:56,105,69,13,20
8,2012-13,PIT,26,40,12,4,4,0,0,2,8,2,0,6.0,153,6.0,153,20:21,49,47,15,17
9,2013-14,PIT,27,81,51,33,7,3,0,6,24,12,0,6.2,354,6.2,354,21:18,124,76,19,49
10,2014-15,WSH,28,82,47,7,2,2,0,0,18,8,1,3.4,285,3.4,285,22:21,143,106,34,76
11,2015-16,WSH,29,82,38,10,3,2,0,3,13,14,0,3.3,335,3.3,335,24:40,157,145,34,62
12,2016-17,WSH,30,21,6,2,0,0,0,0,7,1,1,0.0,87,0.0,87,22:18,29,27,11,25
