,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,CHI,20,13,13,-2,0,0,0,0,1,0,0,0.0,13,0.0,13,13:37,8,9,0,1
2,2008-09,CHI,21,21,0,4,1,0,0,0,1,0,1,6.7,29,6.7,29,14:59,15,22,7,2
3,2009-10,CHI,22,77,20,9,2,0,0,1,14,0,1,3.2,170,3.2,170,19:40,59,137,29,36
4,2010-11,CHI,23,80,39,13,3,0,0,0,7,0,0,4.7,147,4.7,147,18:29,46,166,32,55
5,2011-12,CHI,24,69,14,9,1,0,0,0,13,0,1,1.5,158,1.5,158,20:11,42,142,30,51
6,2012-13,CHI,25,46,22,15,2,0,0,0,8,0,0,4.7,99,4.7,99,20:54,26,94,29,40
7,2013-14,CHI,26,81,34,11,3,0,1,1,19,0,3,4.1,211,4.1,211,21:17,39,157,21,100
8,2014-15,CHI,27,82,44,25,3,0,0,1,16,0,0,3.1,237,3.1,237,21:53,39,127,41,70
9,2015-16,CHI,28,81,32,13,2,0,0,0,17,2,3,2.6,184,2.6,184,22:23,32,151,31,65
10,2016-17,CHI,29,23,4,5,2,0,0,0,3,0,0,11.8,40,11.8,40,21:50,7,51,7,16
