,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,SJS,19,81,18,13,1,2,0,0,12,10,1,4.5,,4.5,,22:12,,,,
2,2007-08,SJS,20,82,24,-12,1,1,0,0,8,4,0,2.8,181,2.8,181,21:37,24,85,12,37
3,2008-09,SJS,21,82,42,15,3,3,0,1,11,18,1,5.8,256,5.8,256,23:54,56,122,20,48
4,2009-10,SJS,22,64,33,21,2,1,0,0,12,1,0,4.1,185,4.1,185,22:05,52,104,13,27
5,2010-11,SJS,23,80,18,14,4,0,0,2,13,1,0,3.4,283,3.4,283,20:52,50,147,30,45
6,2011-12,SJS,24,82,40,11,4,0,0,1,17,1,1,3.4,287,3.4,287,23:09,45,171,18,44
7,2012-13,SJS,25,48,29,5,3,0,0,0,4,0,0,5.1,138,5.1,138,20:49,27,81,10,34
8,2013-14,SJS,26,81,38,31,4,0,1,0,17,1,1,3.6,336,3.6,336,20:43,51,150,18,35
9,2014-15,SJS,27,70,23,12,9,0,0,3,11,3,0,9.2,237,9.2,237,22:07,51,112,11,31
10,2015-16,SJS,28,67,48,15,6,2,0,0,21,8,2,6.9,280,6.9,280,23:08,47,129,15,29
11,2016-17,SJS,29,24,26,4,2,1,0,2,2,2,0,6.8,96,6.8,96,21:25,7,39,4,19
