,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,PHX,20,7,8,0,0,0,0,0,0,2,0,0.0,,0.0,,20:10,,,,
2,2007-08,PHX,21,43,14,-12,1,4,0,0,3,4,0,6.9,128,6.9,128,14:04,13,33,14,16
3,2008-09,PHX,22,69,37,-4,3,1,0,0,14,12,0,3.4,239,3.4,239,16:37,46,63,7,23
4,2009-10,PHX,23,82,45,16,7,5,0,2,18,11,0,8.3,340,8.3,340,20:14,36,81,23,37
5,2010-11,PHX,24,82,68,12,8,3,0,0,24,23,1,5.5,430,5.5,430,24:23,30,103,31,61
6,2011-12,PHX,25,82,51,5,11,0,0,2,21,11,0,5.6,425,5.6,425,22:20,31,77,24,75
7,2012-13,PHX,26,48,54,4,5,5,0,3,15,5,0,7.7,273,7.7,273,22:15,18,40,20,30
8,2013-14,PHX,27,82,63,-23,5,3,0,2,17,28,0,3.3,484,3.3,484,24:09,22,105,31,65
9,2014-15,TOT,28,84,40,-26,4,2,0,2,19,27,0,2.6,479,2.6,479,22:55,53,101,35,81
10,2014-15,ARI,28,63,32,-32,2,2,0,0,13,24,0,2.2,414,2.2,414,23:55,39,81,21,66
11,2014-15,NYR,28,21,8,6,2,0,0,2,6,3,0,4.3,83,4.3,83,19:56,14,20,14,15
12,2015-16,NYR,29,82,40,-4,3,2,0,1,22,20,0,3.1,364,3.1,364,19:58,43,68,27,76
13,2016-17,FLA,30,23,14,2,0,1,0,0,7,3,0,1.7,114,1.7,114,22:31,9,27,8,19
