,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,PHX,20,72,28,-7,6,1,1,3,16,11,0,7.2,188,7.2,188,16:45,98,35,38,23
2,2008-09,PHX,21,74,40,-4,9,0,2,2,17,2,1,11.3,176,11.3,176,16:21,130,45,26,15
3,2009-10,PHX,22,81,104,0,9,2,0,0,18,4,0,7.5,260,7.5,260,18:29,171,41,29,21
4,2010-11,PHX,23,61,54,4,9,7,0,5,10,0,0,10.7,265,10.7,265,19:30,147,35,28,23
5,2011-12,PHX,24,64,63,12,5,3,0,2,18,8,0,5.5,249,5.5,249,18:27,239,32,41,22
6,2012-13,PHX,25,39,24,2,7,4,0,2,8,3,1,11.8,170,11.8,170,18:32,100,17,24,17
7,2013-14,PHX,26,65,73,-9,10,5,0,2,17,8,0,8.9,268,8.9,268,18:41,200,37,32,19
8,2014-15,ARI,27,37,31,-1,7,1,0,3,12,3,1,9.4,144,9.4,144,17:44,105,18,17,12
9,2015-16,ARI,28,64,77,-5,9,3,1,2,18,10,0,9.2,242,9.2,242,17:48,126,28,27,21
10,2016-17,ARI,29,16,6,-7,3,0,0,1,2,2,0,7.5,63,7.5,63,18:32,33,13,4,12
