,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,TOR,21,50,18,-10,3,0,0,0,4,2,0,7.5,83,7.5,83,12:49,32,23,12,26
2,2008-09,TOR,22,38,20,-2,1,0,0,1,7,5,0,2.3,100,2.3,100,15:34,34,36,10,16
3,2009-10,CBJ,23,73,37,-17,2,4,0,0,10,18,0,5.0,231,5.0,231,20:29,63,55,16,21
4,2010-11,CBJ,24,51,22,-11,0,1,0,1,8,9,0,1.3,175,1.3,175,19:44,39,46,15,11
5,2011-12,NYR,25,53,20,9,2,0,0,0,12,4,0,3.6,110,3.6,110,17:06,76,71,11,12
6,2012-13,NYR,26,48,16,14,4,0,0,0,3,0,0,6.1,149,6.1,149,18:03,75,42,8,19
7,2013-14,NYR,27,81,26,9,1,0,0,0,12,0,0,1.0,197,1.0,197,19:24,75,64,29,49
8,2014-15,TBL,28,82,26,22,7,2,0,0,18,12,0,6.5,276,6.5,276,21:57,106,79,23,40
9,2015-16,TBL,29,73,20,16,8,1,0,0,14,11,0,7.1,247,7.1,247,22:05,99,73,26,35
10,2016-17,TBL,30,15,0,2,1,0,0,0,2,4,0,4.5,51,4.5,51,22:07,16,13,6,6
