,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,MTL,20,52,51,9,5,3,1,0,16,2,0,18.4,95,18.4,95,14:21,54,23,17,19
2,2008-09,MTL,21,56,64,-3,3,5,0,1,10,5,0,10.8,142,10.8,142,14:08,49,21,24,17
3,2009-10,MTL,22,47,8,4,7,0,0,2,11,0,0,11.9,109,11.9,109,14:10,26,16,20,19
4,2010-11,NSH,23,77,20,10,18,4,1,2,18,9,0,<str,185,<str,185,15:11,41,15,28,44
5,2011-12,NSH,24,75,34,8,15,1,1,3,18,8,0,17.5,193,17.5,193,16:28,44,27,31,30
6,2012-13,NSH,25,46,11,-5,2,1,0,0,10,2,0,7.1,107,7.1,107,16:43,27,25,15,20
