,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2011-12,WPG,18,53,50,51.5,-5.0,42,35,54.5,-0.2,3.1,96.2,99.3,75.0,25.0
2,2012-13,WPG,19,38,38,50.0,-8.4,28,35,44.4,-14.,11.1,91.3,102.,37.5,62.5
3,2013-14,WPG,20,840,881,48.8,-4.3,629,625,50.2,-3.8,10.0,92.3,102.,52.9,47.1
4,2014-15,WPG,21,1250,1120,52.7,0.7,895,814,52.4,1.1,9.2,91.8,100.,48.8,51.2
5,2015-16,WPG,22,1176,959,55.1,5.5,880,707,55.5,6.5,10.6,90.6,101.,52.6,47.4
6,2016-17,WPG,23,393,378,51.0,4.0,291,281,50.9,4.2,13.6,90.3,103.,50.2,49.8
