,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2014-15,BUF,21,4,11,26.7,-0.9,4,9,30.8,0.8,0.0,100.,100.,40.0,60.0
2,2015-16,WPG,22,415,399,51.0,-0.2,297,279,51.6,0.4,7.6,91.7,99.2,50.6,49.4
3,2016-17,WPG,23,102,79,56.4,7.0,77,67,53.5,4.5,10.5,88.0,98.5,45.8,54.2
