,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2015-16,FLA,23,95,85,52.8,-1.2,75,73,50.7,-3.6,4.1,94.1,98.2,49.2,50.8
2,2016-17,FLA,24,121,142,46.0,-8.2,89,101,46.8,-5.4,8.3,92.4,100.,48.9,51.1
