,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2014-15,OTT,22,103,86,54.5,0.9,73,69,51.4,-1.8,12.3,98.0,110.,56.2,43.8
2,2015-16,OTT,23,238,318,42.8,-5.9,169,244,40.9,-8.4,5.6,94.7,100.,48.8,51.2
3,2016-17,TOT,24,133,117,53.2,6.0,91,74,55.2,7.3,1.4,90.4,91.8,60.8,39.2
4,2016-17,OTT,24,114,94,54.8,6.4,76,62,55.1,6.6,0.0,88.4,88.4,65.0,35.0
5,2016-17,NYR,24,19,23,45.2,2.9,15,12,55.6,10.7,7.7,100.,107.,42.9,57.1
