,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2014-15,LAK,23,124,139,47.1,-7.1,90,109,45.2,-7.7,4.8,97.3,102.,59.4,40.6
2,2015-16,LAK,24,479,474,50.3,-6.6,356,361,49.7,-6.8,6.3,94.9,101.,58.5,41.5
3,2016-17,LAK,25,89,74,54.6,-2.8,61,49,55.5,-0.1,2.9,94.3,97.2,57.1,42.9
