,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,0.00369661256656,1.92980013978e-05,0.00147541216248,0.00646586840178,0.000104406813975,0.00010065877163
1,staffdr01,0.00248448283511,0.00129442781108,7.42094974888e-05,0.00513256140871,0.00171309423562,7.77972601717e-05
2,rangepa01,0.00921864697657,0.000838912762708,4.66851492712e-05,0.00429904575517,0.000651511951187,1.6196003502e-05
3,collije01,0.0034506235664,0.000667502213151,0.0,0.0198216017887,0.000791247259003,0.000244124038669
4,fransco01,0.00183156671138,0.000479535579357,0.000193960139712,0.00502637612108,0.00106514744677,0.000121116230109
5,scevico01,0.001598331255,0.000579788054035,4.52312426561e-05,0.0128614853329,0.00135561906676,8.49366513697e-05
6,fabbrro01,0.00231735773542,0.000884647651346,2.80030847777e-05,0.00386599557761,0.00131258337813,4.07377024157e-05
7,brodzky01,0.00159087033778,0.000365828042508,8.27126179753e-05,0.00320506461141,0.00086381670628,6.48228185607e-05
8,richami02,0.00171399568814,0.00101135745157,2.08646660693e-05,0.00763018058513,0.00522627788186,3.94700235087e-05
9,jurcoto01,0.00106563622328,8.82536699315e-05,3.69705160956e-05,0.00303254927031,0.000151305645965,7.12077868527e-05
10,molleos01,0.00246926380797,0.000603049621263,1.54006868518e-05,0.00585051543084,0.000822824319805,8.86530713559e-05
11,calvema01,0.00048735485319,0.000176695581619,2.39434662581e-05,0.0303120175091,0.00318160884244,3.12469301799e-05
12,oleksja01,0.00130457663989,0.000332597327825,0.0,0.00358516968631,0.000101226480725,0.0
13,kanebo01,0.000943813832342,2.4608669776e-06,4.55207692635e-06,0.0180742117675,1.40593785867e-05,4.29489524882e-05
14,yakimbo01,0.00112015101472,0.000518606941104,1.65909991976e-05,0.0195877346375,0.00531859928678,3.40493094386e-05
15,beechkr01,0.00302842649862,0.000419650168451,3.59935496819e-05,0.00413116385563,0.000533298801809,7.8459396972e-05
16,emingst01,0.00123519291341,0.0,3.71102147474e-06,0.00412241184177,0.00094448935092,0.000197884196255
17,catenda01,0.00138797504265,5.71831615565e-05,4.06181004782e-05,0.00898639576018,4.72044475444e-05,8.55873894015e-05
18,radivbr01,0.00112535353936,7.70094512352e-05,8.3311620253e-05,0.0173738062622,0.000195681636154,0.000107147772471
19,cumisky01,0.00166740909928,0.000721104658667,0.0,0.0111869333168,0.000862715242268,1.75342420102e-05
20,tambeje01,0.00338069397734,0.000169213092525,2.38619332111e-05,0.0045166541885,0.000650414066377,2.58278653844e-05
21,nolanjo01,0.000977157875678,4.42245685197e-06,1.96553637865e-06,0.0039958630111,9.52640685422e-05,4.60107295845e-05
22,lindees01,0.00275909181824,2.01101829675e-05,1.79545192803e-05,0.0268020316252,0.000115499939156,0.000254739311747
23,poulibe01,0.00351323485414,0.00118672395457,0.000106495355947,0.0118065987466,0.00145034371802,3.14774140277e-05
24,tikhovi01,0.00105807471673,4.90328881039e-05,7.10583258058e-05,0.00363713914511,0.000365608594483,3.36870560486e-05
25,suthebr01,0.00151660254887,6.31080859975e-05,2.15586277457e-06,0.00267426112182,7.44155699367e-06,0.000124066158969
26,barkoal01,0.00196916511748,0.000351100667864,4.58670926039e-05,0.00376335702553,0.000891101607572,8.10598948677e-05
27,teubeco01,0.0015504297864,0.000135137538357,4.26743509145e-05,0.00500978717131,0.000384868644079,2.38821434543e-05
28,brickco01,0.00203606621173,1.74956654722e-05,0.00126627113755,0.0168186421213,0.000234933807656,2.76287005312e-05
29,dipenjo01,0.00530541959137,0.000133264378578,2.64877020306e-05,0.00529004608392,0.000106178350908,2.34791028544e-05
30,theodsh01,0.00540689964952,0.000788049630226,7.21083808759e-05,0.00495763115221,0.00265146381033,1.44689467084e-05
31,vasicjo01,0.00164142343744,0.000321869376706,8.56469007671e-05,0.00344793772494,0.000981825316169,0.000164922479281
32,marchal01,0.00596351588208,6.56936320189e-05,3.10060049338e-06,0.00396743516937,0.0013656390231,3.66928354316e-05
