,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,0.0313213139666,0.00978928667264,0.0,0.0809054100208,0.0039874522305,0.00110814489751
1,staffdr01,0.0855327484022,0.0334865724308,0.00341320779999,0.181735770339,0.0699204471297,0.00197305647674
2,rangepa01,0.0725864639764,0.00407189999505,0.00805307500825,0.085267593508,0.00799816802437,0.00368416402496
3,collije01,0.0142594081435,0.0,0.0,0.0944430546387,0.00303246543735,0.0
4,fransco01,0.0437587413016,0.0119373755942,0.00272058957537,0.0868576397088,0.0272036741372,0.0015388972715
5,scevico01,0.0390854054185,0.00814624760752,0.000823694300206,0.133111300675,0.0179554413237,0.00413185186428
6,fabbrro01,0.100901526942,0.0287034042725,0.00161523747792,0.16238764834,0.0528002470498,0.00148825349111
7,brodzky01,0.0749232070507,0.0171587011376,0.00291908991292,0.149753094691,0.0489781935064,0.00111204795024
8,richami02,0.0921291284375,0.0520603938025,0.00164712837826,0.190614958766,0.0891802206006,0.000927414981012
9,jurcoto01,0.0524426129319,0.0,0.0,0.0600446736589,0.0011993839566,0.000522175720239
10,molleos01,0.059313627252,0.000793405603918,0.000694014078559,0.125606500282,0.0102588505042,0.00266392800525
11,calvema01,0.0195530603147,0.0,0.0297008678147,0.0697810274731,0.0480460564581,0.0
12,oleksja01,0.0311296371827,0.00361480646062,0.000689786126868,0.0403180490097,0.00580014991358,0.00080533760854
13,kanebo01,0.0771348497697,0.00197569302958,0.0,0.0672090418805,0.00104738542789,0.00912109919064
14,yakimbo01,0.0555960641682,0.00402588511833,0.000156757085562,0.0402043218769,0.0108681031942,0.000300417181876
15,beechkr01,0.0247566842303,0.0101407286882,0.000296304677443,0.0860412239058,0.00476802308332,0.000680648526193
16,emingst01,0.104300063075,0.000654916511807,0.0,0.0742982866991,0.00406558561875,0.00913931695006
17,catenda01,0.0333324558841,0.00224974659826,0.000418648320947,0.0558210171469,0.00510139702945,0.000356681090236
18,radivbr01,0.113203443492,0.0272408591847,0.0075060916552,0.235104420439,0.0761984761746,0.00547235620956
19,cumisky01,0.0648768336517,0.000597588955974,0.0112455559527,0.089235420267,0.0,0.00232666674883
20,tambeje01,0.0652991341973,0.00213806539984,0.000668416165549,0.100767972917,0.0092952806494,0.00136763153781
21,nolanjo01,0.0857118827681,0.00232524081237,0.0104111618949,0.164759963972,0.0380614767182,0.000598055612255
22,lindees01,0.0576558297539,0.00228439902824,0.000973779872227,0.0633525664965,0.00878569334134,0.00112898997224
23,poulibe01,0.0256400918746,0.0,0.0,0.0650297581128,0.00974928494497,0.000227016858948
24,tikhovi01,0.0804142821998,0.018371810079,0.000827119041317,0.113869311678,0.0185525530722,0.00273920363243
25,suthebr01,0.0672786876988,0.00512257564554,0.00124325268584,0.121525728515,0.00524605621004,0.00221692508005
26,barkoal01,0.0772423564335,0.0153206844527,0.00265189859846,0.192164509978,0.0423527174554,0.0048038978014
27,teubeco01,0.0411643998235,0.00721740295704,0.00105950728433,0.111209021802,0.00912349652667,0.000526442602064
28,brickco01,0.0267810823202,0.000628153783362,0.0,0.12906529817,0.0759809534476,0.00051666533469
29,dipenjo01,0.0252150271323,0.00258559495908,6.38740684252e-05,0.130674523064,0.00511003753716,0.00395397868454
30,theodsh01,0.0977916617101,0.0157301999911,0.00193990532033,0.162160217318,0.0687851007472,0.0021224535062
31,vasicjo01,0.100859472905,0.0341076540451,0.00258389781192,0.166926015615,0.0499586761549,0.00795538811201
32,marchal01,0.0809628697361,0.00954099433644,0.00136880650038,0.121244960677,0.00874722752116,0.000182555994803
33,cousini01,0.0512526325651,0.00339359037452,0.00116310172631,0.0916229471291,0.00907435374778,0.000343881076288
34,wallini01,0.0608820097082,0.00868614220833,0.00224018320408,0.145228126525,0.0302531663548,0.00528786399603
35,prustbr01,0.0384001037409,0.00756171666648,0.0,0.0608770596909,0.00522636287635,0.00037475870138
36,gaborma01,0.11865057323,0.0581495894798,0.00072804498154,0.219783425183,0.118116704431,0.0030098682533
37,granbpe01,0.0258919406218,0.00617397817609,0.0,0.0778556009686,0.000860720910063,0.00166337147417
38,johnsja02,0.0680521988787,0.00804343603602,0.000769489737023,0.114564816024,0.0295078914195,0.00200183290058
39,laichbr01,0.116415256755,0.0428257788514,0.00041908843512,0.178832218316,0.074250416842,0.000954921241857
40,duclaan01,0.113488469142,0.039923666709,0.00184515548791,0.170353966974,0.0713915886382,0.0028906984279
41,streima01,0.11969399726,0.0475635262574,0.00576956889607,0.233945598239,0.129369312639,0.0065227898794
42,phanedi01,0.151232907561,0.0804357326653,0.00344487655261,0.206080367771,0.130959838221,0.00158332432504
43,nesteni01,0.0935759249587,0.0215198240386,0.0053673995065,0.119760697868,0.0169911194246,0.00561283058219
44,danoma01,0.0518370126672,0.0170142912351,0.00131119696381,0.101254994312,0.0245285528321,0.00287722299175
45,janmama02,0.137776274742,0.0431718872804,0.00115125795729,0.241249724644,0.12881218033,0.000773096386175
46,kosmasc01,0.0358855828981,0.00206067014406,0.017569558825,0.113833420559,0.0129823004972,0.0
47,loovvi01,0.0290079701096,0.00223847178972,0.000319781684246,0.0672908688022,0.00473192247851,0.000319781684246
48,legwada01,0.0962416229653,0.0266952443637,0.00245959885349,0.206386428862,0.0888757510846,0.00175009450494
49,hicketh01,0.0668083716929,0.0226800198468,0.00404553645359,0.156085418505,0.0492877281162,0.00405957424618
50,kontipe01,0.0432356829294,0.0111219034485,0.0,0.106516884759,0.0118219346201,0.000116728150637
51,fleisto01,0.0837999544505,0.0246352439613,0.000985048038502,0.161286575163,0.0434355914993,0.00177357036142
52,maattol01,0.0688752675247,0.0138641698146,0.000669703192556,0.12983829348,0.0470005386757,0.00784006322277
53,perrema01,0.0796288810001,0.0128174469178,0.000302222341146,0.12487417261,0.0208985973167,0.000204154820909
54,stonema01,0.11021193504,0.00704789058997,0.00122521241348,0.0777625590839,0.0364839947003,0.0374466731981
55,frattma01,0.0326228685144,0.00942090433158,6.71723277536e-05,0.0642289137813,0.0232047126773,6.71723277536e-05
56,fishemi01,0.165499842038,0.0696364065286,0.00125497083705,0.236036302062,0.106360040888,0.00422636885703
57,corvojo01,0.137571084177,0.0582174713343,0.00388659101526,0.272799915823,0.155967722774,0.00536572428977
58,klefbos01,0.119595628579,0.0183840837282,0.00442839089625,0.131919926616,0.0227318822576,0.00427069080573
59,pyattto01,0.0683301534154,0.0181368703276,0.0013348240495,0.0970890933846,0.0166495645193,0.00185371221916
60,horakro01,0.0141134021217,0.00283108722399,0.0,0.0802855959398,0.0128211485917,0.000859304020037
61,proutda01,0.0140977267347,0.00214205811851,0.0,0.0912350576944,0.00428411623703,0.0
62,stewach02,0.175043672926,0.0499321422309,0.000183163739176,0.176713081659,0.247607870965,5.53696513359e-05
63,smithre01,0.218058095472,0.0106547842994,0.00195831109983,0.0402537187595,0.0145290513016,0.0098996193279
64,visnolu01,0.12774675229,0.0724185018274,0.00864232452617,0.208480497056,0.124157197828,0.00683194649725
65,marinma01,0.0717276300166,0.00731256192119,0.0047554267145,0.0912321151216,0.0146222407965,0.00325637152024
66,sedinda01,0.22005316086,0.0874978224087,0.0101614148259,0.280431344235,0.126515671588,0.0048218339656
67,andrean01,0.070655135174,0.000219894029225,0.000399117339839,0.0668836653743,0.00116403714075,0.00108041814543
68,blundmi01,0.0353084600214,0.0,0.0,0.0460801101412,0.0,0.0
69,mormijo01,0.00462068624402,0.00013878268453,0.00013878268453,0.00860655064353,9.94264008574e-05,0.000559356944028
70,cliffky01,0.0632789648218,0.0118277749281,0.000582787914871,0.12107298604,0.00585526597014,0.00143592875328
71,kolankr01,0.0214109369563,0.00268858818242,9.28137734327e-05,0.0867623564154,0.00548084218589,0.00787423980088
72,tryamni01,0.0450964879129,0.00775927408908,0.00209758910379,0.0929955097439,0.00995851460866,0.00100290031137
73,bulmebr01,0.0207686300705,0.000556106544931,0.0,0.0566857580269,0.00117400270597,0.0
74,wingeto01,0.0820433105089,0.014048259141,0.00379189596059,0.155089465277,0.0212442543326,0.00186896159639
75,burakan01,0.139053753353,0.0347505984517,0.00409224513965,0.170339179982,0.072328562727,0.00309217627265
76,staaljo01,0.137486798027,0.0296384583371,0.00135229587521,0.293139218927,0.0842869226907,0.00201594129614
