,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1998-99,STL,21,22,8,2,2,1,0,0,3,4,0,9.1,,9.1,,13:55,,,,
2,1999-00,STL,22,32,20,9,7,3,0,0,9,5,0,19.6,,19.6,,15:20,,,,
3,2000-01,STL,23,41,14,-5,4,0,0,0,2,6,1,6.2,,6.2,,14:00,,,,
4,2001-02,EDM,24,52,41,0,3,3,0,2,4,1,0,9.1,,9.1,,11:44,,,,
5,2002-03,EDM,25,70,28,19,7,2,2,0,15,3,2,10.8,,10.8,,14:50,,,,
6,2003-04,EDM,26,17,10,5,2,0,0,0,4,1,1,7.1,,7.1,,16:30,,,,
7,2005-06,TOT,28,77,28,-14,5,6,0,1,16,7,0,10.8,,10.8,,13:20,,,,
8,2005-06,EDM,28,58,20,-12,4,5,0,1,11,6,0,14.3,,14.3,,12:45,,,,
9,2005-06,BOS,28,19,8,-2,1,1,0,0,5,1,0,5.1,,5.1,,15:09,,,,
10,2006-07,EDM,29,72,60,-15,6,0,0,1,12,0,2,7.1,,7.1,,13:52,,,,
11,2007-08,EDM,30,82,50,-17,11,0,0,0,11,2,1,9.7,208,9.7,208,14:58,23,53,45,34
12,2008-09,ATL,31,79,36,11,13,0,1,2,11,0,5,10.7,221,10.7,221,15:19,41,60,69,18
13,2009-10,ATL,32,80,24,-3,4,0,0,0,11,0,2,4.7,162,4.7,162,12:30,33,49,51,12
14,2010-11,FLA,33,82,22,2,14,0,0,4,17,1,0,11.3,232,11.3,232,17:10,71,57,52,17
15,2011-12,NYI,34,61,34,-25,1,0,0,0,5,0,0,1.4,110,1.4,110,11:37,43,31,25,15
16,2012-13,NYI,35,31,4,-3,0,0,0,0,5,0,0,0.0,54,0.0,54,11:14,21,14,14,1
