,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,CGY,19,82,88,1,3,5,1,1,11,7,2,7.5,,7.5,,</td>,,,,
2,1998-99,CGY,20,71,73,4,4,3,0,2,20,7,0,4.7,,4.7,,20:44,,,,
3,1999-00,CGY,21,78,80,2,6,3,0,2,18,11,0,4.7,,4.7,,24:51,,,,
4,2000-01,CGY,22,51,56,-15,1,3,1,4,8,14,1,3.5,,3.5,,25:51,,,,
5,2001-02,CGY,23,61,88,-4,2,2,0,1,10,19,1,2.4,,2.4,,24:40,,,,
6,2002-03,COL,24,75,68,16,2,9,0,7,18,19,0,5.8,,5.8,,23:49,,,,
7,2003-04,TOT,25,83,49,-1,4,2,0,1,15,11,0,3.6,,3.6,,21:35,,,,
8,2003-04,COL,25,69,47,4,4,2,0,1,14,8,0,4.3,,4.3,,20:53,,,,
9,2003-04,PHX,25,14,2,-5,0,0,0,0,1,3,0,0.0,,0.0,,25:02,,,,
10,2005-06,PHX,27,53,54,-7,1,4,1,2,6,14,1,6.6,,6.6,,20:52,,,,
11,2006-07,PHX,28,82,115,-18,4,2,0,1,9,10,0,4.7,,4.7,,20:29,,,,
12,2007-08,PHX,29,82,83,8,6,2,0,0,9,8,0,5.9,281,5.9,281,21:43,81,115,24,22
13,2008-09,TOT,30,75,40,-10,4,0,1,0,9,5,1,4.2,278,4.2,278,20:53,83,128,20,20
14,2008-09,PHX,30,57,24,-13,4,0,1,0,4,2,1,5.6,196,5.6,196,21:16,66,96,11,16
15,2008-09,NYR,30,18,16,3,0,0,0,0,5,3,0,0.0,82,0.0,82,19:41,17,32,9,4
16,2009-10,TOT,31,76,37,2,2,2,0,0,14,11,0,3.3,257,3.3,257,21:27,64,110,12,32
17,2009-10,BOS,31,58,26,-2,1,2,0,0,12,10,0,3.2,206,3.2,206,22:00,49,82,5,24
18,2009-10,PHX,31,18,11,4,1,0,0,0,2,1,0,4.0,51,4.0,51,19:39,15,28,7,8
19,2010-11,PHX,32,77,58,-2,4,1,0,1,10,0,1,6.0,186,6.0,186,21:04,117,136,14,31
20,2011-12,PHX,33,59,38,-12,2,0,0,0,8,1,0,2.8,159,2.8,159,18:59,95,78,12,20
21,2012-13,PHX,34,39,36,-6,0,0,0,0,8,3,0,0.0,153,0.0,153,21:24,92,69,10,15
22,2013-14,PHX,35,63,41,-2,5,0,0,0,11,1,0,6.1,200,6.1,200,19:27,99,104,21,23
